pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011600101350002	강원도 강릉시 내곡동	135-2	0135	0002	해림	전세	37.68	201805	14	3000	0	2	1987	남산초교길 57
4215012100103090004	강원도 강릉시 노암동	309-4	0309	0004	백마	전세	69.41	201805	14	5000	0	2	1981	노가니길 21-18
4215036025100540009	강원도 강릉시 사천면 사천진리	54-9	0054	0009	하평빌2	월세	63.7	201805	10	7000	25	2	2017	공회당길 8
4215031021103360000	강원도 강릉시 성산면 구산리	336	0336	0000	(336-0)	전세	48.37	201805	31	3000	0	4	1997	구산안길 36-7
4215011400102160001	강원도 강릉시 송정동	216-1	0216	0001	소라A단지	전세	56.34	201805	10	5500	0	3	1986	송정길 15
4215011400101100081	강원도 강릉시 송정동	110-81	0110	0081	화이트캐슬	전세	84	201805	14	24000	0	4	2017	경강로 2531
4215011400101100081	강원도 강릉시 송정동	110-81	0110	0081	화이트캐슬	전세	80.43	201805	17	20000	0	4	2017	경강로 2531
4215011400101100081	강원도 강릉시 송정동	110-81	0110	0081	화이트캐슬	전세	80.43	201805	28	20000	0	4	2017	경강로 2531
4215037022103530071	강원도 강릉시 연곡면 영진리	353-71	0353	0071	동방 이스트빌(109~111동)	월세	58.79	201805	30	1000	45	2	2015	연주로 162
4215010900103680003	강원도 강릉시 옥천동	368-3	0368	0003	유일	월세	55.92	201805	23	500	25	1	1984	중기길 7
4215011100110050165	강원도 강릉시 포남동	1005-165	1005	0165	무궁화국민주택	월세	56.79	201805	10	1000	40	1	1984	용지각길8번길 28
4215011100111770001	강원도 강릉시 포남동	1177-1	1177	0001	신일	월세	58.2	201805	16	1000	40	3	1985	성덕포남로182번길 26
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	월세	22.52	201805	11	500	40	4	2018	난설헌로78번길 29-9
4215011100111910001	강원도 강릉시 포남동	1191-1	1191	0001	혜성국민주택	월세	55.65	201805	16	500	40	3	1984	경강로2323번길 4
4215010100101390004	강원도 강릉시 홍제동	139-4	0139	0004	(139-4)	전세	44.96	201805	30	5000	0	3	1981	홍제로 38
4217010100110590004	강원도 동해시 천곡동	1059-4	1059	0004	씨티빌	월세	135.175	201805	15	2000	45	3	2017	샘실3길 85
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201805	3	7500	0	1	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	84.99	201805	12	1000	40	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201805	15	6300	0	1	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201805	24	8500	0	3	1990	청대마을길 5
4221010300104960022	강원도 속초시 중앙동	496-22	0496	0022	영보국민주택(496-22)	월세	65.4	201805	10	500	40	3	1983	중앙시장로 36
4275025021110330029	강원도 영월군 영월읍 영흥리	1033-29	1033	0029	남양주택	월세	56.22	201805	20	500	35	3	1990	영모전길 121
4213010500104400008	강원도 원주시 개운동	440-8	0440	0008	440-8	전세	66.12	201805	29	6000	0	1	1988	송림길 29
4213010700105720001	강원도 원주시 단구동	572-1	0572	0001	삼우(1)	월세	48.78	201805	6	500	35	2	1983	단구로 247
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	전세	69.02	201805	21	10000	0	4	2016	원문로 1627-20
4213011100100950003	강원도 원주시 우산동	95-3	0095	0003	진영	월세	60.6	201805	1	300	35	2	1979	우무개로 9-10
4213010800101540045	강원도 원주시 일산동	154-45	0154	0045	초원의집	전세	128.98	201805	12	8500	0	3	2007	일산로36번길 36
4277025321102130021	강원도 정선군 고한읍 고한리	산213-21	0213	0021	못골	전세	40.7	201805	16	1500	0	3	1980	함백산로 1454-36
4277037021100910002	강원도 정선군 여량면 여량리	91-2	0091	0002	다래뜰빌라트	전세	80.61	201805	3	4500	0	2	2006	여량1길 72
4278025621106040031	강원도 철원군 갈말읍 신철원리	604-31	0604	0031	초원빌라	전세	74.2	201805	10	9000	0	3	2006	명성로174번길 48-9
4278025921108380064	강원도 철원군 동송읍 이평리	838-64	0838	0064	미소가	전세	18.16	201805	26	2500	0	5	2014	금학로187번안길 15-5
4211011700102830014	강원도 춘천시 근화동	283-14	0283	0014	무궁화	전세	92.99	201805	19	9000	0	1	1983	근화길15번길 11
4211010700100150001	강원도 춘천시 옥천동	15-1	0015	0001	동보빌라	월세	106.885	201805	22	1000	40	3	1985	옥천길40번길 19
4211011200106070008	강원도 춘천시 효자동	607-8	0607	0008	(607-8)	월세	20.58	201805	13	300	35	3	2012	서부대성로 181-1
4211011200106890000	강원도 춘천시 효자동	689	0689	0000	(구)한국전력공사사택나동	전세	74.4	201805	23	8500	0	2	1988	춘천로64번길 27
