pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	월세	67.9961	201906	11	3000	35	5	2018	화부산로141번안길 3
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	전세	65.1875	201906	24	14000	0	4	2018	화부산로141번안길 3
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	월세	56.79	201906	25	1000	30	2	1984	율곡로2968번안길 2
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201906	5	4500	0	1	1997	범일로 528
4215010900103660007	강원도 강릉시 옥천동	366-7	0366	0007	(366-7)	월세	29.25	201906	26	300	20	1	1989	중기안길 18
4215010900102230000	강원도 강릉시 옥천동	223	0223	0000	동부시장주택	전세	72.59	201906	10	4000	0	3	1977	옥천로 48
4215013300104380002	강원도 강릉시 죽헌동	438-2	0438	0002	죽헌솔향타운	월세	70.7869	201906	24	3000	63	4	2018	유죽길533번길 10-6
4215011100112520008	강원도 강릉시 포남동	1252-8	1252	0008	(1252-8)	전세	89.37	201906	27	7000	0	2	1988	산양큰길 52-3
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	월세	52.74	201906	5	500	30	2	1983	용지각길8번길 29
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	월세	22.52	201906	4	1000	35	1	2018	난설헌로78번길 29-9
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	월세	22.52	201906	29	300	40	3	2018	난설헌로78번길 29-9
4217010400105210017	강원도 동해시 용정동	521-17	0521	0017	퀸즈빌1차	전세	83.86	201906	28	10000	0	4	2017	봉오동길 32-10
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	월세	48.81	201906	29	100	32	3	2002	동굴로 147
4223012000100550005	강원도 삼척시 남양동	55-5	0055	0005	중앙시장	월세	64.24	201906	25	300	20	5	1992	진주로 12-21
4223010500100100001	강원도 삼척시 당저동	10-1	0010	0001	두원밸리	전세	48.93	201906	14	7500	0	2	2013	사대1길 35-30
4221010700110730126	강원도 속초시 노학동	1073-126	1073	0126	하이디 울산바위(별동)	전세	38.893	201906	28	7000	0	2	2017	울산바위길 9-17
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	전세	61.83	201906	12	3000	0	2	1988	청봉로1길 21
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201906	18	8000	0	1	1990	청대마을길 5
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	53.8	201906	1	11000	0	5	2018	번영로97번길 23-1
4221010500104860184	강원도 속초시 청학동	486-184	0486	0184	청학(486-184)	전세	84.82	201906	20	5000	0	2	1984	수복로143번길 60
4280025021101110009	강원도 양구군 양구읍 상리	111-9	0111	0009	우성2동	월세	74.19	201906	29	2000	40	4	1993	중심로 77-6
4213011200109690017	강원도 원주시 태장동	969-17	0969	0017	리안펠리스	전세	57.55	201906	22	5000	0	4	2013	포란재로 26-2
4277032022104920007	강원도 정선군 남면 무릉리	492-7	0492	0007	무릉도시형생활주택	전세	23.31	201906	27	2500	0	5	2017	지장천로 34-3
4277025021103710003	강원도 정선군 정선읍 봉양리	371-3	0371	0003	삼우주택	월세	61.74	201906	27	1500	40	3	1984	봉양7길 52
4278025921108380056	강원도 철원군 동송읍 이평리	838-56	0838	0056	국제웰니스빌리지	월세	86.98	201906	26	5000	20	2	2016	금학로187번안길 15-13
4278025921108380064	강원도 철원군 동송읍 이평리	838-64	0838	0064	미소가	전세	18.84	201906	29	2000	0	5	2014	금학로187번안길 15-5
4278031022112160010	강원도 철원군 서면 와수리	1216-10	1216	0010	두루빌	월세	67.08	201906	12	2000	30	5	2012	아리랑로 10
4278031022112160010	강원도 철원군 서면 와수리	1216-10	1216	0010	두루빌	전세	67.36	201906	20	7500	0	4	2012	아리랑로 10
4211012200101590000	강원도 춘천시 교동	159	0159	0000	현영원룸	전세	35.99	201906	21	6500	0	3	2011	삭주로70번길 17
