pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	월세	56.79	201601	15	1000	30	3	1984	율곡로2968번안길 2
4215011000108280001	강원도 강릉시 교동	828-1	0828	0001	풍원국민주택	전세	57.72	201601	31	7000	0	2	1985	화부산로 93
4215012100106940000	강원도 강릉시 노암동	694	0694	0000	은마주택	전세	54.9	201601	5	6000	0	1	1988	임영로 46
4215011400102160001	강원도 강릉시 송정동	216-1	0216	0001	소라A단지	월세	56.34	201601	30	200	30	2	1986	송정길 15
4215011400101100058	강원도 강릉시 송정동	110-58	0110	0058	송정오벨리스크	전세	71.03	201601	10	22000	0	5	2016	경강로2533번길 3-5
4215037022103530070	강원도 강릉시 연곡면 영진리	353-70	0353	0070	동방이스트빌(106~108동)	월세	70.415	201601	5	2000	45	4	2015	연주로 162
4215037022103530070	강원도 강릉시 연곡면 영진리	353-70	0353	0070	동방이스트빌(106~108동)	월세	65.495	201601	7	1000	45	5	2015	 
4215037022103530070	강원도 강릉시 연곡면 영진리	353-70	0353	0070	동방이스트빌(106~108동)	월세	65.495	201601	9	2000	40	4	2015	연주로 162
4215037022103530070	강원도 강릉시 연곡면 영진리	353-70	0353	0070	동방이스트빌(106~108동)	월세	65.495	201601	18	1000	45	5	2015	연주로 162
4215037022103530070	강원도 강릉시 연곡면 영진리	353-70	0353	0070	동방이스트빌(106~108동)	월세	70.415	201601	23	3000	40	5	2015	연주로 162
4215037025100680005	강원도 강릉시 연곡면 행정리	68-5	0068	0005	캠브리지사원주택	월세	60.18	201601	18	1000	30	2	1991	행정1길 63-5
4215011100111940009	강원도 강릉시 포남동	1194-9	1194	0009	강릉지청관사	전세	84.24	201601	20	8000	0	2	1989	경강로2333번길 10
4215011100110050020	강원도 강릉시 포남동	1005-20	1005	0020	개미주택	전세	56.76	201601	14	4500	0	3	1984	경강로2234번길 18
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201601	19	5000	0	2	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201601	28	4500	0	1	1988	강릉대로419번길 54
4215011700101960013	강원도 강릉시 회산동	196-13	0196	0013	관동타운 202동	전세	27.7	201601	12	6000	0	4	2013	관솔길12번길 16
