pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	월세	56.79	201709	14	500	40	3	1984	율곡로2968번안길 2
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	월세	56.79	201709	14	500	40	3	1984	율곡로2968번안길 2
4215037025100680005	강원도 강릉시 연곡면 행정리	68-5	0068	0005	캠브리지사원주택	월세	53.82	201709	14	2000	20	1	1991	행정1길 63-5
4215011100110840001	강원도 강릉시 포남동	1084-1	1084	0001	비둘기주택	월세	58.77	201709	23	5000	10	2	1984	 22
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	월세	52.74	201709	5	1000	30	1	1983	용지각길8번길 29
4215011100110880006	강원도 강릉시 포남동	1088-6	1088	0006	해당화국민주택	전세	58.32	201709	9	6500	0	1	1985	보래미하길 3
4215011700101950010	강원도 강릉시 회산동	195-10	0195	0010	파인힐1차	전세	56.83	201709	25	15000	0	3	2017	관솔길12번길 14-7
4215011700101950010	강원도 강릉시 회산동	195-10	0195	0010	파인힐1차	전세	56.83	201709	25	14000	0	2	2017	관솔길12번길 14-7
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	월세	46.79	201709	27	700	20	1	1986	구미3길 46
4217011100103560008	강원도 동해시 발한동	356-8	0356	0008	대명빌라	전세	65.31	201709	20	3000	0	3	1993	해안로 635-18
4217010100110410012	강원도 동해시 천곡동	1041-12	1041	0012	삼양빌라B	월세	55.81	201709	1	1000	30	1	1993	동굴1길 46-5
4223010600106970002	강원도 삼척시 교동	697-2	0697	0002	두원3차	월세	67.89	201709	25	1000	55	6	2015	월계안1길 1-8
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	월세	53.98	201709	14	500	30	2	1983	번영로67번길 17
4221010200105130004	강원도 속초시 동명동	513-4	0513	0004	설악맨션	전세	71.18	201709	9	8000	0	4	2012	번영로129번길 7-3
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	전세	65.95	201709	1	1500	0	1	1988	청봉로1길 21
4221011300106350011	강원도 속초시 장사동	635-11	0635	0011	삼성주택	전세	50	201709	6	4500	0	3	1991	중앙로 407-16
4221010800114500048	강원도 속초시 조양동	1450-48	1450	0048	바다마을	전세	65.64	201709	30	7000	0	3	2010	청호로2길 46-4
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201709	4	8500	0	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	72.78	201709	5	5000	20	1	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201709	11	8500	0	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201709	14	8500	0	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	84.99	201709	29	10000	0	1	1990	청대마을길 5
4280025021104410008	강원도 양구군 양구읍 상리	441-8	0441	0008	리버파크빌	전세	68.81	201709	9	8000	0	3	2014	박수근로365번길 20-13
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	전세	73.28	201709	14	8000	0	2	2014	팔괴로 133
4213010700114590001	강원도 원주시 단구동	1459-1	1459	0001	영진1	전세	66.54	201709	30	5000	0	3	1984	늘품로 113
4213025022112770021	강원도 원주시 문막읍 동화리	1277-21	1277	0021	퀸빌리지힐	월세	52.56	201709	26	4000	30	4	2014	세오름길 8
