pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000108280001	강원도 강릉시 교동	828-1	0828	0001	풍원국민주택	월세	58.675	201802	26	2000	30	2	1985	화부산로 93
4215036025100540009	강원도 강릉시 사천면 사천진리	54-9	0054	0009	하평빌2	전세	66.44	201802	5	13000	0	2	2017	공회당길 8
4215025022103980013	강원도 강릉시 주문진읍 교항리	398-13	0398	0013	동신빌라	월세	59.91	201802	6	1000	35	1	1993	신리대동길 31-8
4215025021106920001	강원도 강릉시 주문진읍 주문리	692-1	0692	0001	보성	월세	46.8	201802	5	200	25	3	1988	주문북로 95
4215013200102850002	강원도 강릉시 지변동	285-2	0285	0002	(285-2)	전세	21.815	201802	28	5000	0	3	2014	지변길 34
4215011200104820000	강원도 강릉시 초당동	482	0482	0000	(482-0)	월세	46.605	201802	14	500	40	1	1999	난설헌로 164
4215011100111900000	강원도 강릉시 포남동	1190	1190	0000	동해주택	전세	50.1	201802	26	5000	0	2	1981	경강로2323번길 3
4215011100110820003	강원도 강릉시 포남동	1082-3	1082	0003	베스트빌	전세	114.52	201802	1	16000	0	3	2005	강릉대로419번길 9-1
4215011700101960014	강원도 강릉시 회산동	196-14	0196	0014	관동타운 201동	전세	34.93	201802	23	6000	0	4	2013	관솔길12번길 14
4215011700101950020	강원도 강릉시 회산동	195-20	0195	0020	관동타운 301동	월세	19.77	201802	5	3500	20	5	2015	관솔길12번길 14-5
4215011700101950002	강원도 강릉시 회산동	195-2	0195	0002	관동타운101동	월세	20.35	201802	28	200	40	2	2012	관솔길12번길 14-11
4215011700101950002	강원도 강릉시 회산동	195-2	0195	0002	관동타운101동	전세	20.35	201802	28	5500	0	2	2012	관솔길12번길 14-11
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	전세	24.42	201802	19	6000	0	4	2012	관솔길12번길 14-9
4217011000101060002	강원도 동해시 부곡동	106-2	0106	0002	삼정(가나)	월세	43.47	201802	7	500	23	3	1986	부곡3길 26
4217010400105210023	강원도 동해시 용정동	521-23	0521	0023	초원파크빌B동	전세	67.31	201802	6	9000	0	4	2017	봉오동길 32-8
4223010500101250004	강원도 삼척시 당저동	125-4	0125	0004	JG오피스텔	전세	32.006	201802	20	5500	0	4	2013	당저길 35-5
4223010500100530001	강원도 삼척시 당저동	53-1	0053	0001	국민주택(53-1)	월세	49.53	201802	3	300	30	2	1981	사대안길 37-44
4221010600107690032	강원도 속초시 교동	769-32	0769	0032	남성국민주택	전세	55.07	201802	9	1500	0	2	1984	만천1길 69
4221010200105130004	강원도 속초시 동명동	513-4	0513	0004	설악맨션	전세	76.19	201802	23	8000	0	1	2012	번영로129번길 7-3
4221010200105130004	강원도 속초시 동명동	513-4	0513	0004	설악맨션	전세	76.19	201802	27	8000	0	4	2012	번영로129번길 7-3
4221010200105130110	강원도 속초시 동명동	513-110	0513	0110	성우주택	월세	61.044	201802	23	300	37	2	1983	번영로105번길 16
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	72.78	201802	7	1000	35	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201802	28	6300	0	1	1990	청대마을길 5
4280025021104410007	강원도 양구군 양구읍 상리	441-7	0441	0007	리버파크빌(2차)	전세	45.75	201802	2	7000	0	2	2017	박수근로365번길 20-9
4280025021104410007	강원도 양구군 양구읍 상리	441-7	0441	0007	리버파크빌(2차)	전세	46.68	201802	10	7000	0	2	2017	박수근로365번길 20-9
4283025035102320006	강원도 양양군 양양읍 서문리	232-6	0232	0006	예림빌리지	월세	80.64	201802	3	1500	47	4	2012	양양로 144-1
4275025024104860064	강원도 영월군 영월읍 덕포리	486-64	0486	0064	한영빌라	전세	98.37	201802	20	7000	0	5	2001	영월로 2085
4213011200105460077	강원도 원주시 태장동	546-77	0546	0077	한만	월세	82.08	201802	23	1000	35	1	1994	흥양로102번길 6
4213037022112350003	강원도 원주시 흥업면 매지리	1235-3	1235	0003	연세빌	전세	18.285	201802	20	4500	0	3	2013	매남동길 6-2
4213037021108990001	강원도 원주시 흥업면 흥업리	899-1	0899	0001	한라드림빌(가동)	전세	32.53	201802	24	4500	0	3	2015	자감길 5-4
4213037021108990009	강원도 원주시 흥업면 흥업리	899-9	0899	0009	한라드림빌(나동)	전세	12.37	201802	3	4500	0	2	2017	자감길 5-2
4213037021108990009	강원도 원주시 흥업면 흥업리	899-9	0899	0009	한라드림빌(나동)	월세	30.62	201802	3	50	38	2	2017	자감길 5-2
4281032021106080006	강원도 인제군 북면 원통리	608-6	0608	0006	설악빌라A,B동	전세	75	201802	21	5000	0	4	1993	금강로 84
4277025021102850001	강원도 정선군 정선읍 봉양리	285-1	0285	0001	풍운	월세	83.61	201802	24	2500	40	4	1993	비봉안길 20
4278025622101540000	강원도 철원군 갈말읍 지포리	154	0154	0000	드림하우스	월세	20.88	201802	20	1500	24	4	2013	명성로125번길 5
4278025622101540000	강원도 철원군 갈말읍 지포리	154	0154	0000	드림하우스	월세	20.88	201802	22	1400	25	3	2013	명성로125번길 5
4278031022112160010	강원도 철원군 서면 와수리	1216-10	1216	0010	두루빌	전세	67.36	201802	23	7500	0	4	2012	아리랑로 10
4211010800100690006	강원도 춘천시 조양동	69-6	0069	0006	장운-B동	월세	18.876	201802	14	300	40	4	2015	시청길 16-2
4211010800100690006	강원도 춘천시 조양동	69-6	0069	0006	장운-B동	월세	18.876	201802	23	2000	30	3	2015	시청길 16-2
4211011200103050061	강원도 춘천시 효자동	305-61	0305	0061	(305-61)	전세	16.95	201802	24	5000	0	2	2012	남춘로56번길 11-8
4211011200106230016	강원도 춘천시 효자동	623-16	0623	0016	(623-16)	월세	21.8	201802	23	300	35	4	2013	백령로151번길 9
4211011200107050000	강원도 춘천시 효자동	705	0705	0000	남춘천빌리지 제2,3동	월세	25.18	201802	12	2000	25	3	2013	남춘로51번길 19
4211011200106240004	강원도 춘천시 효자동	624-4	0624	0004	도화맨숀	전세	91.11	201802	9	8000	0	2	1981	백령로 145-1
4211011200107690006	강원도 춘천시 효자동	769-6	0769	0006	드림빌리지	월세	20.3425	201802	9	300	37	2	2012	백령로115번길 5
4211011200107480008	강원도 춘천시 효자동	748-8	0748	0008	선향빌라트	전세	38.91	201802	26	7500	0	5	2013	효평길 31
4211012000100210000	강원도 춘천시 후평동	21	0021	0000	도시안 애	전세	43.41	201802	1	7500	0	4	2014	후석로 233
4211012000100210000	강원도 춘천시 후평동	21	0021	0000	도시안 애	전세	43.5	201802	14	9000	0	4	2014	후석로 233
4211012000107110044	강원도 춘천시 후평동	711-44	0711	0044	에스에치빌리지	전세	28.75	201802	4	5000	0	2	2013	삭주로128번길 7
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	전세	45.15	201802	23	1600	0	1	1986	솔안길 140
4219010100100860012	강원도 태백시 황지동	86-12	0086	0012	연화주택	전세	52.74	201802	3	3000	0	2	1983	연립길 17
4276031021107810006	강원도 평창군 미탄면 창리	781-6	0781	0006	두레프라임빌	전세	84.545	201802	1	5000	0	4	2016	평안한치길 9
4276034025108690003	강원도 평창군 봉평면 면온리	869-3	0869	0003	삼호그린빌라	전세	43.2	201802	1	2500	0	4	1996	태기로 359
4276025023100610007	강원도 평창군 평창읍 하리	61-7	0061	0007	조양주택	전세	26.1	201802	26	5000	0	2	2011	향교길 12
4276025023101080002	강원도 평창군 평창읍 하리	108-2	0108	0002	하늘빛빌리지	전세	25.08	201802	23	500	0	2	2013	백오1길 84
4272038037102970005	강원도 홍천군 북방면 하화계리	297-5	0297	0005	대한빌라라동	월세	72.04	201802	28	1000	35	4	1993	홍천로 196-7
4272025024102700052	강원도 홍천군 홍천읍 갈마곡리	270-52	0270	0052	미진맨션	월세	71.85	201802	2	1000	27	1	2003	사미정길 18
4272025025101830017	강원도 홍천군 홍천읍 검율리	183-17	0183	0017	월드주택	월세	36.997	201802	1	300	30	3	2000	공작산로 180
4272025029102600002	강원도 홍천군 홍천읍 연봉리	260-2	0260	0002	골든빌 2차	전세	33.25	201802	1	8800	0	3	2014	남산강변로1길 3
4272025029105070002	강원도 홍천군 홍천읍 연봉리	507-2	0507	0002	안정베스트힐	전세	21.15	201802	7	3500	0	1	2011	연봉로11길 56
4272025029105070002	강원도 홍천군 홍천읍 연봉리	507-2	0507	0002	안정베스트힐	전세	21.15	201802	14	3500	0	3	2011	연봉로11길 56
4272025021100210015	강원도 홍천군 홍천읍 진리	21-15	0021	0015	엘림주택	월세	82.2	201802	19	0	10	3	1992	너브내길 109
4272025021100640003	강원도 홍천군 홍천읍 진리	64-3	0064	0003	중앙연립	전세	64.12	201802	28	5000	0	2	1983	꽃뫼로 143
4272025023102980026	강원도 홍천군 홍천읍 희망리	298-26	0298	0026	광신주택	월세	53.25	201802	6	300	28	3	1985	두개비산로 10
4279032026111380000	강원도 화천군 하남면 용암리	1138	1138	0000	산수화	월세	38.0185	201802	21	2000	20	4	2008	춘화로 3268-5
4279025025105780000	강원도 화천군 화천읍 신읍리	578	0578	0000	동보	월세	48.98	201802	5	500	30	2	1999	노신로 82-16
4273031031107590000	강원도 횡성군 우천면 우항리	759	0759	0000	스마일파크빌	월세	59.54	201802	26	1000	45	3	2015	우항5길 6-1
4273025021103100004	강원도 횡성군 횡성읍 읍상리	310-4	0310	0004	한양	월세	59.24	201802	24	300	30	2	1985	문정로55번길 8-5
4182025027102400001	경기도 가평군 가평읍 경반리	240-1	0240	0001	삼성세르빌	전세	76.92	201802	12	6000	0	1	2007	경반안로116번길 22-53
