pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	전세	56.79	201503	12	5000	0	1	1984	율곡로2968번안길 2
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201503	19	2500	0	1	1997	범일로 528
4215011600101350002	강원도 강릉시 내곡동	135-2	0135	0002	해림	월세	37.68	201503	24	1000	30	1	1987	남산초교길 57
4215010900103680003	강원도 강릉시 옥천동	368-3	0368	0003	유일	전세	48.6	201503	17	3500	0	2	1984	중기길 7
4215011100110840001	강원도 강릉시 포남동	1084-1	1084	0001	비둘기주택	전세	58.77	201503	26	6000	0	3	1984	가작로303번길 22
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	월세	52.74	201503	3	1000	25	2	1983	용지각길8번길 29
4215011100110050011	강원도 강릉시 포남동	1005-11	1005	0011	초원	전세	56.76	201503	31	3600	0	1	1984	경강로2234번길 14
4215011100111910001	강원도 강릉시 포남동	1191-1	1191	0001	혜성국민주택	월세	55.65	201503	30	1000	35	2	1984	경강로2323번길 4
4215011700101960014	강원도 강릉시 회산동	196-14	0196	0014	관동타운 201동	월세	62.17	201503	4	7500	10	5	2013	관솔길12번길 14
4215011700101960008	강원도 강릉시 회산동	196-8	0196	0008	관동타운 203동	전세	27.14	201503	21	4700	0	2	2013	관솔길12번길 18
4215011700101950020	강원도 강릉시 회산동	195-20	0195	0020	관동타운 301동	월세	19.77	201503	1	1000	35	4	2015	관솔길12번길 14-5
4215011700101950020	강원도 강릉시 회산동	195-20	0195	0020	관동타운 301동	전세	19.77	201503	3	2500	0	3	2015	관솔길12번길 14-5
4215011700101950002	강원도 강릉시 회산동	195-2	0195	0002	관동타운101동	전세	83.39	201503	12	15000	0	5	2012	관솔길12번길 14-11
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	월세	46.79	201503	30	1000	3	1	1986	구미3길 46
4217010100110080005	강원도 동해시 천곡동	1008-5	1008	0005	신흥타워맨션C	전세	63.42	201503	16	3000	0	2	1996	동굴1길 49
4217010100110380006	강원도 동해시 천곡동	1038-6	1038	0006	영동주택D	전세	54.6	201503	23	2500	0	3	1992	동굴1길 90
4223012000100550076	강원도 삼척시 남양동	55-76	0055	0076	인화상가C동	월세	61.2	201503	8	75	30	4	1991	중앙시장1길 28
4223010500100100001	강원도 삼척시 당저동	10-1	0010	0001	두원밸리	월세	48.93	201503	10	1000	50	4	2013	사대1길 35-30
4223010500100100006	강원도 삼척시 당저동	10-6	0010	0006	두원빌라	전세	47	201503	4	8000	0	2	2013	사대1길 35-22
4223011900101140026	강원도 삼척시 성남동	114-26	0114	0026	대경샤인빌가동	전세	71.21	201503	25	3500	0	4	2003	엑스포로 116-29
4221010600107980050	강원도 속초시 교동	798-50	0798	0050	거산빌라	월세	74.34	201503	6	1000	35	3	1992	만리공원1길 18
4221010600107990146	강원도 속초시 교동	799-146	0799	0146	우성아트빌라(799-146)	월세	63.99	201503	11	500	35	2	1991	만리공원길 25
4221010200105130004	강원도 속초시 동명동	513-4	0513	0004	설악맨션	전세	76.19	201503	5	7000	0	4	2012	번영로129번길 7-3
4221010200105130004	강원도 속초시 동명동	513-4	0513	0004	설악맨션	전세	42.623	201503	9	4000	0	4	2012	번영로129번길 7-3
4221010100101830005	강원도 속초시 영랑동	183-5	0183	0005	대양(183-5)	월세	64.41	201503	20	200	30	2	1983	번영로 181
4221011300105180007	강원도 속초시 장사동	518-7	0518	0007	우림주택	월세	62.64	201503	11	300	30	2	1986	중앙로 437-6
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	72.78	201503	3	3000	20	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	72.78	201503	11	1000	35	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201503	16	5500	0	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	72.78	201503	31	1000	30	2	1990	청대마을길 5
4283025025103170004	강원도 양양군 양양읍 연창리	317-4	0317	0004	동북3차	월세	49.69	201503	2	3000	5	2	1995	관아길 18-16
4275025024104170070	강원도 영월군 영월읍 덕포리	417-70	0417	0070	청구홈타운(101동)	전세	58.11	201503	4	4000	0	4	2003	중리1길 183
4213010700114580024	강원도 원주시 단구동	1458-24	1458	0024	(1458-24)	전세	80.58	201503	10	6000	0	2	1988	송림길 72-27
4213025022112770021	강원도 원주시 문막읍 동화리	1277-21	1277	0021	퀸빌리지힐	전세	52.2	201503	7	8000	0	2	2014	세오름길 8
4213011100100950003	강원도 원주시 우산동	95-3	0095	0003	진영	월세	55.37	201503	5	1000	20	1	1979	우무개로 9-10
4213010800102300022	강원도 원주시 일산동	230-22	0230	0022	(230-22)	전세	41.85	201503	2	7500	0	3	2014	일산초교길 77
4213010800102300022	강원도 원주시 일산동	230-22	0230	0022	(230-22)	월세	34.54	201503	10	3000	35	2	2014	일산초교길 77
4213011200107310004	강원도 원주시 태장동	731-4	0731	0004	현빌리지	월세	65.39	201503	9	4000	35	4	2014	육판길 20
4213011200107310004	강원도 원주시 태장동	731-4	0731	0004	현빌리지	월세	64.79	201503	18	5000	30	5	2014	육판길 20
4281034021106650033	강원도 인제군 서화면 천도리	665-33	0665	0033	설악빌라가,나동(설악그린빌라)	전세	52.02	201503	20	3000	0	2	1995	천도로98번길 25-13
4281025024107990032	강원도 인제군 인제읍 덕산리	799-32	0799	0032	라온하이파크	전세	73.28	201503	31	9000	0	2	2012	덕산로 80-1
4277035025107110001	강원도 정선군 임계면 송계리	711-1	0711	0001	대하	전세	54.9	201503	15	1500	0	3	1990	송계3길 16
4278025921108380012	강원도 철원군 동송읍 이평리	838-12	0838	0012	우리가	전세	25.61	201503	6	3500	0	4	2014	금학로187번안길 15-3
4278031022111590006	강원도 철원군 서면 와수리	1159-6	1159	0006	우성연립	전세	49.32	201503	27	2500	0	1	1983	와수로110번안길 55
4211011000101330006	강원도 춘천시 운교동	133-6	0133	0006	태영그린빌	전세	51.1	201503	3	9000	0	2	2012	춘천로167번길 8-3
4211011000101330006	강원도 춘천시 운교동	133-6	0133	0006	태영그린빌	전세	51.1	201503	22	10000	0	4	2012	춘천로167번길 8-3
4211010800100690006	강원도 춘천시 조양동	69-6	0069	0006	장운-B동	전세	18.414	201503	17	5000	0	2	2015	시청길 16-2
4211010800100690006	강원도 춘천시 조양동	69-6	0069	0006	장운-B동	월세	18.876	201503	24	300	40	2	2015	시청길 16-2
4211011200106070008	강원도 춘천시 효자동	607-8	0607	0008	(607-8)	전세	25.68	201503	13	5000	0	3	2012	서부대성로 181-1
4211011200106070008	강원도 춘천시 효자동	607-8	0607	0008	(607-8)	전세	20.58	201503	26	5000	0	2	2012	서부대성로 181-1
4211011200101580001	강원도 춘천시 효자동	158-1	0158	0001	건우주택	전세	64.35	201503	26	5000	0	2	1984	효제길23번길 10
4211011200101490001	강원도 춘천시 효자동	149-1	0149	0001	소양	월세	60.88	201503	30	200	20	3	1981	도화길6번길 39
4211011200106880006	강원도 춘천시 효자동	688-6	0688	0006	엘피스빌(가,다)(구한전사택)	전세	77.11	201503	3	8500	0	1	1986	춘천로64번길 21
4211011200106880006	강원도 춘천시 효자동	688-6	0688	0006	엘피스빌(가,다)(구한전사택)	전세	77.11	201503	7	8500	0	2	1986	춘천로64번길 21
