pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000108340001	강원도 강릉시 교동	834-1	0834	0001	대동	전세	53.23	201904	16	5000	0	2	1983	옛강일길 30
4215011000102680007	강원도 강릉시 교동	268-7	0268	0007	이화	월세	58.12	201904	3	500	25	3	1981	율곡로2968번길 24
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	전세	84.75	201904	30	6000	0	3	2015	구정옥봉길 150-9
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	전세	84.75	201904	30	6070	0	3	2015	구정옥봉길 150-9
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201904	10	4000	0	4	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201904	29	4000	0	4	1997	범일로 528
4215011600101350002	강원도 강릉시 내곡동	135-2	0135	0002	해림	월세	37.68	201904	18	500	25	2	1987	남산초교길 57
4215012100102670008	강원도 강릉시 노암동	267-8	0267	0008	성덕주택(금모래)	전세	51.65	201904	3	4500	0	2	1983	강변로312번길 3
4215036025100540009	강원도 강릉시 사천면 사천진리	54-9	0054	0009	하평빌2	전세	66.44	201904	15	14000	0	5	2017	공회당길 8
4215011400102160001	강원도 강릉시 송정동	216-1	0216	0001	소라A단지	전세	56.34	201904	19	5000	0	3	1986	송정길 15
4215011200102220004	강원도 강릉시 초당동	222-4	0222	0004	정아	전세	54.9	201904	2	3500	0	1	1990	초당원길 99
4215011100110050028	강원도 강릉시 포남동	1005-28	1005	0028	소라주택	전세	58.94	201904	18	7000	0	1	1984	용지각길38번길 18
4282025022101860002	강원도 고성군 간성읍 신안리	186-2	0186	0002	신안파크	월세	22.395	201904	13	500	35	4	2017	수성로 57
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	월세	46.86	201904	21	400	25	1	1986	구미3길 46
4217010400105210019	강원도 동해시 용정동	521-19	0521	0019	초원파크빌A동	전세	67.31	201904	4	10000	0	3	2017	봉오동길 32-7
4217010100110330008	강원도 동해시 천곡동	1033-8	1033	0008	광명빌라D	전세	46.17	201904	18	1300	0	3	1995	동굴1길 10-3
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	월세	98.69	201904	15	1000	35	4	2002	동굴로 147
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	월세	98.69	201904	30	1200	40	5	2002	동굴로 147
4217010100109980017	강원도 동해시 천곡동	998-17	0998	0017	진풍수정빌라	전세	63.35	201904	24	4000	0	4	1993	충혼길 17-1
4217010100109700004	강원도 동해시 천곡동	970-4	0970	0004	천호원룸	월세	23.79	201904	1	300	30	4	2004	감추1길 34
4217010100110580008	강원도 동해시 천곡동	1058-8	1058	0008	희망원룸	월세	18.9	201904	4	500	22	4	2003	샘실3길 62
4221010600107790026	강원도 속초시 교동	779-26	0779	0026	아트빌라	전세	83.97	201904	25	10000	0	3	1990	만천1길 73-10
4221010600107790026	강원도 속초시 교동	779-26	0779	0026	아트빌라	월세	32.445	201904	29	300	27	3	1990	만천1길 73-10
4221010200104640010	강원도 속초시 동명동	464-10	0464	0010	국제특수타워빌	전세	74.26	201904	29	10000	0	2	2007	중앙로199번길 12
4221011300106470016	강원도 속초시 장사동	647-16	0647	0016	인트라움	월세	161.67	201904	29	5000	200	1	2018	영랑호반길 575
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201904	25	7000	0	1	1990	청대마을길 5
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	55.17	201904	6	9000	0	3	2018	번영로97번길 23-1
4280025021101040003	강원도 양구군 양구읍 상리	104-3	0104	0003	교보	월세	39.92	201904	15	2500	10	4	1997	중심로 126-9
4275025022100520000	강원도 영월군 영월읍 하송리	52	0052	0000	태광주택(다.라동)	월세	84.84	201904	15	1000	40	2	1997	은행나무1길 42
4213011000107770004	강원도 원주시 단계동	777-4	0777	0004	단계하나VIVACHE	전세	49.99	201904	10	12000	0	10	2017	천사로 106
4213010700110660006	강원도 원주시 단구동	1066-6	1066	0006	삼우(2)	월세	48.78	201904	9	400	21	2	1984	치악로1735번길 67
4213010900109750024	강원도 원주시 학성동	975-24	0975	0024	은하주택	월세	55.02	201904	12	500	30	2	1985	원문로 50
4281025022102180009	강원도 인제군 인제읍 남북리	218-9	0218	0009	골든빌라나동	월세	44.11	201904	2	1000	30	3	1990	비봉로30번길 48
4211011700107430023	강원도 춘천시 근화동	743-23	0743	0023	가득빌라23	월세	40.59	201904	27	3000	30	4	1992	중앙로194번길 58
