pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000102680007	강원도 강릉시 교동	268-7	0268	0007	이화	전세	63.8	201811	2	6000	0	2	1981	율곡로2968번길 24
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	전세	84.75	201811	3	7000	0	3	2015	구정옥봉길 150-9
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201811	12	1800	0	1	1997	범일로 528
4215012100103150000	강원도 강릉시 노암동	315	0315	0000	노암	월세	47.11	201811	19	300	15	1	1981	노암길 40
4215013300104380002	강원도 강릉시 죽헌동	438-2	0438	0002	죽헌솔향타운	전세	70.7869	201811	2	16000	0	3	2018	유죽길533번길 10-6
4215013300104380002	강원도 강릉시 죽헌동	438-2	0438	0002	죽헌솔향타운	전세	70.7869	201811	3	15000	0	1	2018	유죽길533번길 10-6
4215011200102220004	강원도 강릉시 초당동	222-4	0222	0004	정아	전세	54.9	201811	28	4500	0	4	1990	초당원길 99
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	월세	48.6	201811	5	5000	10	2	1988	강릉대로419번길 54
4215011100111770001	강원도 강릉시 포남동	1177-1	1177	0001	신일	전세	58.2	201811	26	3500	0	1	1985	성덕포남로182번길 26
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	전세	22.52	201811	1	7000	0	2	2018	난설헌로78번길 29-9
4215011700101960008	강원도 강릉시 회산동	196-8	0196	0008	관동타운 203동	전세	27.14	201811	15	5000	0	3	2013	관솔길12번길 18
4215011700101960008	강원도 강릉시 회산동	196-8	0196	0008	관동타운 203동	전세	27.14	201811	19	5000	0	4	2013	관솔길12번길 18
4215011700101950020	강원도 강릉시 회산동	195-20	0195	0020	관동타운 301동	월세	22.19	201811	12	300	37	3	2015	관솔길12번길 14-5
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	전세	24.42	201811	12	6000	0	3	2012	관솔길12번길 14-9
4215011700101950012	강원도 강릉시 회산동	195-12	0195	0012	은혜빌	전세	19.82	201811	25	5000	0	3	2015	관솔길12번길 10-3
4217010100109670007	강원도 동해시 천곡동	967-7	0967	0007	영원룸	월세	22.32	201811	16	100	25	2	2006	감추5길 23-7
4217010100109670007	강원도 동해시 천곡동	967-7	0967	0007	영원룸	월세	22.32	201811	21	100	25	3	2006	감추5길 23-7
4223011900101140028	강원도 삼척시 성남동	114-28	0114	0028	대경샤인빌다동	전세	72.28	201811	3	5000	0	2	2004	엑스포로 116-41
4221010600107990146	강원도 속초시 교동	799-146	0799	0146	우성아트빌라(799-146)	월세	63.99	201811	28	500	28	3	1991	만리공원길 25
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	전세	68.59	201811	20	1258	0	3	1988	청봉로1길 21
4221011300105180007	강원도 속초시 장사동	518-7	0518	0007	우림주택	전세	62.64	201811	22	8000	0	3	1986	중앙로 437-6
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	84.99	201811	3	10000	0	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201811	15	6000	0	3	1990	청대마을길 5
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	월세	73.28	201811	26	2000	40	4	2014	팔괴로 133
