pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215012100103090004	강원도 강릉시 노암동	309-4	0309	0004	백마	전세	69.41	201606	26	6000	0	3	1981	노가니길 21-18
4215012100102670008	강원도 강릉시 노암동	267-8	0267	0008	성덕주택(금모래)	전세	51.65	201606	29	3000	0	3	1983	강변로312번길 3
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	월세	67.4	201606	28	1000	50	5	2016	연주로 162
4215010900102230000	강원도 강릉시 옥천동	223	0223	0000	동부시장주택	월세	73.42	201606	16	500	30	4	1977	옥천로 48
4215012500104980006	강원도 강릉시 입암동	498-6	0498	0006	대목임대	전세	31.15	201606	9	3750	0	1	1987	용지로 43
4215012500104980006	강원도 강릉시 입암동	498-6	0498	0006	대목임대	전세	31.15	201606	9	3750	0	1	1987	용지로 43
4215013200102850002	강원도 강릉시 지변동	285-2	0285	0002	(285-2)	전세	21.815	201606	24	4000	0	2	2014	지변길 34
4215011100112270000	강원도 강릉시 포남동	1227	1227	0000	(1227-0)	월세	56.47	201606	2	1500	30	3	1991	산양길 9
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201606	6	4500	0	1	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201606	17	5500	0	3	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	월세	48.6	201606	21	1500	20	1	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201606	23	5000	0	2	1988	강릉대로419번길 54
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	전세	46.86	201606	27	4000	0	3	1986	구미3길 46
4217011100101380007	강원도 동해시 발한동	138-7	0138	0007	승우5차	월세	88.38	201606	10	1000	35	5	1997	붉은언덕길 13
4223012500103830001	강원도 삼척시 정상동	383-1	0383	0001	그린빌	전세	59.79	201606	10	9000	0	2	2013	봉황마을3길 74-8
4221010400106250042	강원도 속초시 금호동	625-42	0625	0042	금호	월세	52	201606	1	200	21	1	1982	번영로67번길 19
4221010400106210106	강원도 속초시 금호동	621-106	0621	0106	금호설악국민주택	전세	63.9	201606	16	3000	0	1	1983	번영로67번길 41-6
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	월세	53.98	201606	2	4000	5	3	1983	번영로67번길 17
4221010200105300051	강원도 속초시 동명동	530-51	0530	0051	동명	월세	50.34	201606	19	200	27	2	1984	우렁길 8
4221010100102290031	강원도 속초시 영랑동	229-31	0229	0031	영랑빌라	월세	69.51	201606	3	2000	20	5	1995	영랑로2길 13
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	84.99	201606	1	100	15	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	84.99	201606	4	2000	50	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	72.78	201606	28	5000	8	2	1990	청대마을길 5
4280025021101040003	강원도 양구군 양구읍 상리	104-3	0104	0003	교보	월세	39.92	201606	27	500	30	3	1997	중심로 126-9
4280025021101110004	강원도 양구군 양구읍 상리	111-4	0111	0004	우성3동	월세	52.92	201606	2	1000	33	1	1993	중심로 77-14
4283025022100510000	강원도 양양군 양양읍 구교리	51	0051	0000	우신(51-0)	전세	44.46	201606	13	3000	0	2	1986	북문길 30
4283025029102270000	강원도 양양군 양양읍 조산리	227	0227	0000	낙산비치빌라나동	월세	47.6	201606	13	900	10	1	1991	서원길 16-8
4213025022112770021	강원도 원주시 문막읍 동화리	1277-21	1277	0021	퀸빌리지힐	전세	52.56	201606	20	10000	0	4	2014	세오름길 8
4213011100102870002	강원도 원주시 우산동	287-2	0287	0002	미광	월세	66	201606	14	300	30	2	1982	우무개로 22
4213010800101540045	강원도 원주시 일산동	154-45	0154	0045	초원의집	전세	78.7	201606	24	6000	0	4	2007	일산로36번길 36
4213011200109690017	강원도 원주시 태장동	969-17	0969	0017	리안펠리스	전세	63.79	201606	17	6500	0	5	2013	포란재로 26-2
4281032021103060004	강원도 인제군 북면 원통리	306-4	0306	0004	청운연립	전세	64.35	201606	20	3500	0	2	2002	갈골로2길 31-15
4277025921102620002	강원도 정선군 신동읍 예미리	262-2	0262	0002	아리랑	월세	90.405	201606	21	2000	15	1	2004	의림로 332-1
4278025621106040029	강원도 철원군 갈말읍 신철원리	604-29	0604	0029	대봉하이츠빌라	전세	69.2	201606	15	4000	0	1	2002	명성로174번길 50
