pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000108340003	강원도 강릉시 교동	834-3	0834	0003	대동	전세	53.23	201608	22	4200	0	3	1983	옛강일길 30
4215011000102930002	강원도 강릉시 교동	293-2	0293	0002	우성	월세	44.55	201608	1	200	25	2	1983	화부산로141번길 1-3
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	월세	84.75	201608	5	3000	50	1	2015	구정옥봉길 150-9
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	49.57	201608	4	500	0	1	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201608	19	3500	0	1	1997	범일로 528
4215012100103150000	강원도 강릉시 노암동	315	0315	0000	노암	월세	47.11	201608	24	300	30	1	1981	노암길 40
4215011400101100042	강원도 강릉시 송정동	110-42	0110	0042	송정	전세	68.39	201608	10	6000	0	2	1980	팔송길18번길 7
4215037025100680005	강원도 강릉시 연곡면 행정리	68-5	0068	0005	캠브리지사원주택	전세	60.18	201608	22	3500	0	2	1991	행정1길 63-5
4215010900102230000	강원도 강릉시 옥천동	223	0223	0000	동부시장주택	월세	78.54	201608	11	500	30	4	1977	옥천로 48
4215011100111770001	강원도 강릉시 포남동	1177-1	1177	0001	신일	전세	58.2	201608	8	6000	0	1	1985	성덕포남로182번길 26
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	월세	52.74	201608	1	4800	8	3	1983	용지각길8번길 29
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	월세	52.74	201608	8	500	30	2	1983	용지각길8번길 29
4215011100111910001	강원도 강릉시 포남동	1191-1	1191	0001	혜성국민주택	월세	55.65	201608	16	2000	30	2	1984	경강로2323번길 4
4215011700101950020	강원도 강릉시 회산동	195-20	0195	0020	관동타운 301동	월세	19.77	201608	2	3500	15	3	2015	관솔길12번길 14-5
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	전세	24.95	201608	12	5000	0	2	2012	관솔길12번길 14-9
4217011100102300001	강원도 동해시 발한동	230-1	0230	0001	동호주택	월세	71.42	201608	27	500	30	1	1984	발한로 159-9
4217011100100270003	강원도 동해시 발한동	27-3	0027	0003	발한상가	월세	56.01	201608	20	300	20	3	1984	일출로 10-1
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	전세	98.69	201608	18	5000	0	5	2002	동굴로 147
4217010100111000000	강원도 동해시 천곡동	1100	1100	0000	한움빌리지	전세	123.4568	201608	23	17500	0	3	2003	천곡1길 58
4223012000103450002	강원도 삼척시 남양동	345-2	0345	0002	백조(1~3동)	전세	49.8	201608	24	4000	0	1	1986	남양길 49
4221010600107670221	강원도 속초시 교동	767-221	0767	0221	만천빌라	전세	88.05	201608	19	4000	0	1	2006	만천4길 4-22
4221010400106250042	강원도 속초시 금호동	625-42	0625	0042	금호	전세	52	201608	1	3000	0	1	1982	번영로67번길 19
4221010400106250200	강원도 속초시 금호동	625-200	0625	0200	성진	월세	65.61	201608	20	500	35	2	1985	번영로67번길 24-11
4221010200105130004	강원도 속초시 동명동	513-4	0513	0004	설악맨션	전세	42.623	201608	19	4500	0	2	2012	번영로129번길 7-3
4221010200105130004	강원도 속초시 동명동	513-4	0513	0004	설악맨션	전세	42.623	201608	27	8500	0	2	2012	번영로129번길 7-3
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	84.99	201608	8	2000	45	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	84.99	201608	10	9000	0	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201608	30	6000	0	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	72.78	201608	30	1500	30	1	1990	청대마을길 5
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	월세	73.28	201608	5	2000	35	3	2014	팔괴로 133
4213010700114590001	강원도 원주시 단구동	1459-1	1459	0001	영진1	전세	66.54	201608	26	5000	0	3	1984	늘품로 113
4213010600106430000	강원도 원주시 명륜동	643	0643	0000	주연빌	전세	38.29	201608	18	5000	0	4	2005	황소마을길 26
4213011500117220007	강원도 원주시 무실동	1722-7	1722	0007	(1722-7)	전세	23.785	201608	21	5500	0	5	2013	만대로 5-2
4213025026106480008	강원도 원주시 문막읍 건등리	648-8	0648	0008	M타운하우스(648-8)	전세	67.53	201608	20	14000	0	3	2016	건등로 3-39
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	전세	69.02	201608	10	10000	0	4	2016	원문로 1627-20
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	전세	69.02	201608	10	10000	0	3	2016	원문로 1627-20
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	전세	69.02	201608	15	10000	0	3	2016	원문로 1627-20
4213011200109690017	강원도 원주시 태장동	969-17	0969	0017	리안펠리스	전세	57.55	201608	23	6000	0	2	2013	포란재로 26-2
4213011200107310004	강원도 원주시 태장동	731-4	0731	0004	현빌리지	월세	64.79	201608	16	1000	45	5	2014	육판길 20
4213011200107310004	강원도 원주시 태장동	731-4	0731	0004	현빌리지	월세	64.79	201608	16	150	45	5	2014	육판길 20
4213011200107310004	강원도 원주시 태장동	731-4	0731	0004	현빌리지	월세	64.79	201608	27	1500	40	3	2014	육판길 20
4277025321101660000	강원도 정선군 고한읍 고한리	166	0166	0000	(166-0)	전세	54.61	201608	13	4000	0	2	2009	고토일길 140
4277025021103000002	강원도 정선군 정선읍 봉양리	300-2	0300	0002	정선빌라(나동)	전세	75.18	201608	31	3000	0	4	1991	비봉안길 37
4278025625111050028	강원도 철원군 갈말읍 문혜리	1105-28	1105	0028	문혜빌	전세	73.72	201608	31	3000	0	3	2015	문혜1길 11
4278025921108480061	강원도 철원군 동송읍 이평리	848-61	0848	0061	모벡스빌	전세	88.29	201608	30	4000	0	4	2007	이평로95번길 24-1
4211010800100690006	강원도 춘천시 조양동	69-6	0069	0006	장운-B동	전세	18.876	201608	22	5000	0	2	2015	시청길 16-2
4211011200103050048	강원도 춘천시 효자동	305-48	0305	0048	(305-48)	월세	16.04	201608	30	300	33	4	2012	남춘로56번길 11-6
4211011200107050015	강원도 춘천시 효자동	705-15	0705	0015	남춘천빌리지 제1동	전세	24.23	201608	23	5000	0	2	2014	남춘로51번길 17
4211012000108080001	강원도 춘천시 후평동	808-1	0808	0001	4단지(연립)	월세	47.01	201608	26	300	30	3	1986	대양당길 4
4211012000108570000	강원도 춘천시 후평동	857	0857	0000	동보빌리지	월세	49.47	201608	14	500	50	1	1987	삭주로 90
4211012000107170004	강원도 춘천시 후평동	717-4	0717	0004	에이스원룸	전세	26.04	201608	9	3700	0	1	1993	후석로455번길 11-2
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	전세	45.15	201608	9	2500	0	3	1986	솔안길 140
4276038024102790000	강원도 평창군 대관령면 횡계리	279	0279	0000	드래곤 패밀리	전세	56.43	201608	26	3000	0	1	1989	대관령로 149
4276033022109090014	강원도 평창군 대화면 신리	909-14	0909	0014	(909-14)	전세	52	201608	15	3000	0	3	2013	양지동길 6-17
4276034025108690003	강원도 평창군 봉평면 면온리	869-3	0869	0003	삼호그린빌라	전세	45.41	201608	17	2500	0	4	1996	태기로 359
4276035022108280000	강원도 평창군 용평면 이목정리	828	0828	0000	성인바이오빌	월세	77.22	201608	21	500	35	3	2013	경강로 2172-42
4272025024104230005	강원도 홍천군 홍천읍 갈마곡리	423-5	0423	0005	드림캐슬	전세	47.67	201608	8	6000	0	4	2012	너브내길 200
4272025029105070002	강원도 홍천군 홍천읍 연봉리	507-2	0507	0002	안정베스트힐	전세	21.15	201608	23	3500	0	1	2011	연봉로11길 56
4272025023100350014	강원도 홍천군 홍천읍 희망리	35-14	0035	0014	희망에코빌	전세	41.93	201608	6	5500	0	5	2013	희망로17길 23
4272025023100350014	강원도 홍천군 홍천읍 희망리	35-14	0035	0014	희망에코빌	전세	50.22	201608	27	6500	0	4	2013	희망로17길 23
4279025025105780000	강원도 화천군 화천읍 신읍리	578	0578	0000	동보	전세	32.64	201608	31	1500	0	3	1999	노신로 82-16
4279025021102250000	강원도 화천군 화천읍 아리	225	0225	0000	건영A,B동	월세	49.14	201608	11	500	30	-1	1997	산수화로1길 43
4182025022102930002	경기도 가평군 가평읍 대곡리	293-2	0293	0002	우림아트빌2차	월세	75.63	201608	20	6000	5	3	2011	광장로22번길 21
4182035021109010013	경기도 가평군 북면 목동리	901-13	0901	0013	목동하이빌나동	월세	71.17	201608	22	500	40	2	2012	가화로 1018
4182031022104560000	경기도 가평군 설악면 선촌리	456	0456	0000	탐선빌라트	전세	84.19	201608	29	6000	0	1	2007	탐선길 7
4182034521102350006	경기도 가평군 조종면 현리	235-6	0235	0006	천일홈타운	전세	58.17	201608	24	9000	0	3	2015	조종희망로 94-20
4182034521102350008	경기도 가평군 조종면 현리	235-8	0235	0008	현리주택	전세	51.39	201608	1	3500	0	2	2014	 94-12
4182034521102350008	경기도 가평군 조종면 현리	235-8	0235	0008	현리주택	전세	51.39	201608	6	3000	0	3	2014	 94-12
4182034521102350008	경기도 가평군 조종면 현리	235-8	0235	0008	현리주택	전세	51.39	201608	9	4500	0	2	2014	 94-12
4182034521102350008	경기도 가평군 조종면 현리	235-8	0235	0008	현리주택	전세	51.39	201608	11	4500	0	1	2014	 94-12
4182034521102350008	경기도 가평군 조종면 현리	235-8	0235	0008	현리주택	전세	51.39	201608	28	5000	0	4	2014	 94-12
4182034521103030003	경기도 가평군 조종면 현리	303-3	0303	0003	황궁파크	전세	59.97	201608	10	4500	0	2	1992	 5
4182032521103190132	경기도 가평군 청평면 청평리	319-132	0319	0132	아산빌라4동	월세	41.04	201608	9	3000	20	2	1999	청평중앙로82번길 6
4182032521103080005	경기도 가평군 청평면 청평리	308-5	0308	0005	청평빌라 가동	전세	43.44	201608	31	2500	0	2	1990	톳골길 12
4182032521103080001	경기도 가평군 청평면 청평리	308-1	0308	0001	청평빌라 나동	전세	57.24	201608	9	3000	0	3	1990	톳골길 12
4128111600110350000	경기도 고양덕양구 고양동	1035	1035	0000	(1035-0)	월세	48.79	201608	23	3000	45	2	2012	보광로 22
4128111600102330015	경기도 고양덕양구 고양동	233-15	0233	0015	(233-15)	월세	57.18	201608	20	1000	35	2	1990	혜음로 29-12
4128111600102340001	경기도 고양덕양구 고양동	234-1	0234	0001	(234-1)	전세	34.66	201608	31	8000	0	5	2013	혜음로 29-9
4128111600102840001	경기도 고양덕양구 고양동	284-1	0284	0001	GS하우스	월세	67.74	201608	17	2000	45	1	2009	대양로285번길 25
4128111600100070009	경기도 고양덕양구 고양동	7-9	0007	0009	고양빌라(7-9)	월세	78.17	201608	25	4000	40	1	1991	혜음로 97
4128111600102550012	경기도 고양덕양구 고양동	255-12	0255	0012	금강하이츠힐(255-12)	전세	28.14	201608	10	3500	0	3	2001	혜음로13번길 52
4128111600102550012	경기도 고양덕양구 고양동	255-12	0255	0012	금강하이츠힐(255-12)	전세	28.14	201608	15	3800	0	3	2001	혜음로13번길 52
4128111600102550002	경기도 고양덕양구 고양동	255-2	0255	0002	금강하이츠힐(255-2)	월세	28.14	201608	8	1000	30	2	2001	읍내로 54
4128111600109190000	경기도 고양덕양구 고양동	919	0919	0000	루체아29	월세	24.7	201608	24	1500	35	3	2015	혜음로 176
4128111600110730000	경기도 고양덕양구 고양동	1073	1073	0000	보라빌라	전세	67.68	201608	15	4200	0	3	1986	보광로 21
4128111600101990006	경기도 고양덕양구 고양동	199-6	0199	0006	산수그린빌라(199-6)	월세	41.04	201608	6	1500	35	2	1986	읍내로6번길 29
4128111600101990018	경기도 고양덕양구 고양동	199-18	0199	0018	서우빌라(199-18)	월세	33.79	201608	26	500	30	-1	1990	읍내로6번길 39-1
4128111600102400015	경기도 고양덕양구 고양동	240-15	0240	0015	성신피스빌	전세	22.22	201608	3	6000	0	2	2016	혜음로 17-18
4128111600102400015	경기도 고양덕양구 고양동	240-15	0240	0015	성신피스빌	월세	17.13	201608	9	100	50	2	2016	혜음로 17-18
4128111600102400015	경기도 고양덕양구 고양동	240-15	0240	0015	성신피스빌	전세	43.9	201608	13	13000	0	4	2016	혜음로 17-18
4128111600108600000	경기도 고양덕양구 고양동	860	0860	0000	세중 더 클래스 2	월세	44.55	201608	10	1000	50	3	2012	혜음로 174-6
4128111600100110011	경기도 고양덕양구 고양동	11-11	0011	0011	신성빌라(11-11)	전세	36.96	201608	10	5500	0	2	1992	혜음로 101
4128111600100110009	경기도 고양덕양구 고양동	11-9	0011	0009	신성빌라(11-9)	월세	37.8	201608	21	1000	35	4	1992	혜음로 101
4128111600104440001	경기도 고양덕양구 고양동	444-1	0444	0001	신성프라자	월세	30.57	201608	5	500	29	2	1995	혜음로 103
4128111600110530000	경기도 고양덕양구 고양동	1053	1053	0000	청림빌라7동	전세	39.75	201608	10	5500	0	1	1991	보광로 24-9
4128111800105380043	경기도 고양덕양구 관산동	538-43	0538	0043	뉴-한솔하이츠빌라 1동	전세	47.59	201608	19	7000	0	4	2002	동헌로 25
4128111800102100022	경기도 고양덕양구 관산동	210-22	0210	0022	대도빌라 22동	전세	38.81	201608	10	2000	0	-1	1991	통일로759번길 26
4128111800102100021	경기도 고양덕양구 관산동	210-21	0210	0021	대도빌라 가.나	전세	34.55	201608	20	3800	0	1	1993	통일로759번길 28-4
4128111800106720046	경기도 고양덕양구 관산동	672-46	0672	0046	럭키이클래스201동202동	월세	53.965	201608	20	2000	57	1	2016	고골길11번길 5-14
4128111800103370000	경기도 고양덕양구 관산동	337	0337	0000	백조주택	전세	69.15	201608	20	7500	0	4	1994	통일로780번길 28
4128111800102070022	경기도 고양덕양구 관산동	207-22	0207	0022	삼성빌라 12동	월세	36.375	201608	31	500	30	2	1991	통일로781번길 42-15
4128111800102200005	경기도 고양덕양구 관산동	220-5	0220	0005	삼성빌라 라동	월세	49.5	201608	6	1000	40	4	1992	통일로781번길 33
4128111800102190002	경기도 고양덕양구 관산동	219-2	0219	0002	삼성빌라다동	전세	36.39	201608	30	6000	0	3	1992	통일로781번길 30
4128111800102480014	경기도 고양덕양구 관산동	248-14	0248	0014	세인주택10동	전세	36.4	201608	30	5000	0	3	1990	통일로799번길 44
4128111800102480012	경기도 고양덕양구 관산동	248-12	0248	0012	세인주택9동	월세	36.4	201608	9	1000	30	1	1990	통일로799번길 42
4128111800105370007	경기도 고양덕양구 관산동	537-7	0537	0007	자성빌라다동	전세	36.165	201608	5	3500	0	2	1989	동헌로23번길 33-5
4128111800101630021	경기도 고양덕양구 관산동	163-21	0163	0021	정원주택 이동	월세	36.27	201608	31	500	25	-1	1989	통일로 734-12
4128111800103380086	경기도 고양덕양구 관산동	338-86	0338	0086	중앙가든4동	월세	36.27	201608	5	500	30	3	1990	통일로794번길 24-14
4128111800103380083	경기도 고양덕양구 관산동	338-83	0338	0083	중앙가든5동	전세	36.14	201608	18	5500	0	1	1990	통일로794번길 24-12
4128111800106550019	경기도 고양덕양구 관산동	655-19	0655	0019	청솔빌리지(655-19)	월세	65.2	201608	25	1000	40	2	2004	고골길 59-105
4128111800101960010	경기도 고양덕양구 관산동	196-10	0196	0010	한진빌라 디동	월세	35.195	201608	16	3000	10	1	1990	통일로771번길 15-6
4128111800101930017	경기도 고양덕양구 관산동	193-17	0193	0017	희망빌라2동3동	전세	46.44	201608	15	8500	0	2	1996	통일로759번길 36-2
4128111800105400054	경기도 고양덕양구 관산동	540-54	0540	0054	힐타운	월세	33.42	201608	23	1000	50	1	2014	동헌로3번길 53-16
