pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	월세	56.79	201706	23	800	30	1	1984	율곡로2968번안길 2
4215011600101350002	강원도 강릉시 내곡동	135-2	0135	0002	해림	전세	37.68	201706	26	3500	0	4	1987	남산초교길 57
4215012100102670008	강원도 강릉시 노암동	267-8	0267	0008	성덕주택(금모래)	전세	49.14	201706	13	4000	0	2	1983	강변로312번길 3
4215037022103530070	강원도 강릉시 연곡면 영진리	353-70	0353	0070	동방이스트빌(106~108동)	월세	70.415	201706	12	1000	50	5	2015	연주로 162
4215011100110050117	강원도 강릉시 포남동	1005-117	1005	0117	(1005-117)	월세	57.2	201706	7	500	35	1	1991	강변북길 75-3
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201706	13	5300	0	2	1988	강릉대로419번길 54
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	전세	52.74	201706	26	4800	0	2	1983	용지각길8번길 29
4215011100112780029	강원도 강릉시 포남동	1278-29	1278	0029	필하우스	월세	56.703	201706	28	2000	55	2	2017	남강초교2길 25-1
4215010100101210022	강원도 강릉시 홍제동	121-22	0121	0022	경원	전세	60.46	201706	22	7000	0	2	1982	토성로 47-8
4215011700101950010	강원도 강릉시 회산동	195-10	0195	0010	파인힐1차	전세	55.18	201706	4	14000	0	3	2017	관솔길12번길 14-7
4217011000100660016	강원도 동해시 부곡동	66-16	0066	0016	부곡B	월세	53.28	201706	25	350	20	1	1984	수원지1길 12-2
4221011300106450004	강원도 속초시 장사동	645-4	0645	0004	645-4	월세	59.589	201706	6	5000	50	2	2017	중앙로419번길 33
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	84.99	201706	5	1000	45	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	84.99	201706	9	1000	45	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201706	13	8000	0	2	1990	청대마을길 5
4275025024106100000	강원도 영월군 영월읍 덕포리	610	0610	0000	미소가	월세	55.972	201706	1	2979	11	5	2014	덕포하리5길 36-13
4275025024106100000	강원도 영월군 영월읍 덕포리	610	0610	0000	미소가	월세	55.972	201706	16	1490	21	2	2014	덕포하리5길 36-13
