pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	월세	49.57	201704	3	1000	40	2	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	월세	30.59	201704	27	300	25	3	1997	범일로 528
4215011600101350002	강원도 강릉시 내곡동	135-2	0135	0002	해림	전세	37.68	201704	22	3500	0	1	1987	남산초교길 57
4215011600101350002	강원도 강릉시 내곡동	135-2	0135	0002	해림	월세	37.68	201704	27	1000	25	4	1987	남산초교길 57
4215011400102160001	강원도 강릉시 송정동	216-1	0216	0001	소라A단지	전세	56.34	201704	3	8000	0	3	1986	송정길 15
4215011400102160001	강원도 강릉시 송정동	216-1	0216	0001	소라A단지	전세	56.34	201704	24	5000	0	2	1986	송정길 15
4215011400101100042	강원도 강릉시 송정동	110-42	0110	0042	송정	월세	68.4	201704	11	4000	10	1	1980	팔송길18번길 7
4215037022103530069	강원도 강릉시 연곡면 영진리	353-69	0353	0069	동방이스트빌(104~105동)	월세	71.12	201704	13	1000	50	2	2016	연주로 162
4215010900103680003	강원도 강릉시 옥천동	368-3	0368	0003	유일	월세	48.6	201704	24	0	30	3	1984	중기길 7
4215010500100890021	강원도 강릉시 임당동	89-21	0089	0021	세화	월세	65.62	201704	12	1000	45	1	1981	경강로2095번길 6-1
4215025021108650001	강원도 강릉시 주문진읍 주문리	865-1	0865	0001	0865-0001	월세	72.43	201704	24	3000	30	2	2014	주문북로 116-5
4215011100110050165	강원도 강릉시 포남동	1005-165	1005	0165	무궁화국민주택	전세	56.79	201704	29	2500	0	1	1984	용지각길8번길 28
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201704	4	4700	0	2	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	월세	48.6	201704	13	500	35	2	1988	강릉대로419번길 54
4215010100105230000	강원도 강릉시 홍제동	523	0523	0000	유진빌라	월세	28.7	201704	25	200	25	3	1995	경강로1855번안길 9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	전세	20.35	201704	15	5000	0	4	2012	관솔길12번길 14-9
4217011300104610002	강원도 동해시 구미동	461-2	0461	0002	씨티빌1차	전세	142.916	201704	4	2500	0	3	1997	구미2길 17
4217010700100470001	강원도 동해시 동회동	47-1	0047	0001	이레타운	전세	41.94	201704	3	6000	0	4	2015	효자남1길 20
4217011000101170002	강원도 동해시 부곡동	117-2	0117	0002	동화	월세	66.08	201704	5	300	20	2	1980	부곡4길 11
4217010100110590014	강원도 동해시 천곡동	1059-14	1059	0014	샤인빌3동	월세	83.48	201704	12	2000	30	2	2004	샘실1길 78-3
4217010100110380006	강원도 동해시 천곡동	1038-6	1038	0006	영동주택D	전세	54.6	201704	7	3500	0	3	1992	동굴1길 90
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	전세	98.69	201704	13	4000	0	4	2002	동굴로 147
4223012500103830001	강원도 삼척시 정상동	383-1	0383	0001	그린빌	전세	59.82	201704	21	8500	0	4	2013	봉황마을3길 74-14
4221010600107670221	강원도 속초시 교동	767-221	0767	0221	만천빌라	전세	88.05	201704	1	7500	0	3	2006	만천4길 4-22
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	전세	53.98	201704	25	3200	0	2	1983	번영로67번길 17
4221010200105130004	강원도 속초시 동명동	513-4	0513	0004	설악맨션	전세	71.18	201704	10	8500	0	3	2012	번영로129번길 7-3
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201704	3	7000	0	1	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	84.99	201704	11	1000	45	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201704	13	7000	0	1	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201704	18	8000	0	3	1990	청대마을길 5
