pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201903	27	3000	0	3	1997	범일로 528
4215012100106590001	강원도 강릉시 노암동	659-1	0659	0001	아미	전세	50.91	201903	8	4000	0	1	1991	임영로25번길 9
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	월세	71.12	201903	11	1000	50	3	2016	연주로 162
4215025022100670000	강원도 강릉시 주문진읍 교항리	67	0067	0000	국민주택	월세	52	201903	18	500	32	2	1982	신리4길 14
4215011100111900000	강원도 강릉시 포남동	1190	1190	0000	동해주택	월세	50.1	201903	26	500	33	2	1981	경강로2323번길 3
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201903	16	6000	0	3	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	월세	48.6	201903	20	1000	25	3	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	월세	48.6	201903	22	100	30	3	1988	강릉대로419번길 54
4215011100110050011	강원도 강릉시 포남동	1005-11	1005	0011	초원	월세	56.76	201903	11	2000	30	1	1984	경강로2234번길 14
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	월세	46.86	201903	15	300	25	2	1986	구미3길 46
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	전세	46.86	201903	21	3500	0	1	1986	구미3길 46
4217011000101060002	강원도 동해시 부곡동	106-2	0106	0002	삼정(가나)	월세	43.47	201903	27	300	15	2	1986	부곡3길 26
4217010400105230014	강원도 동해시 용정동	523-14	0523	0014	리치빌1차	전세	70.8	201903	21	10000	0	2	2018	봉오동길 28-11
4217010100110080004	강원도 동해시 천곡동	1008-4	1008	0004	우신주택	전세	75.63	201903	12	4000	0	3	1991	동굴1길 51
4217010100110080004	강원도 동해시 천곡동	1008-4	1008	0004	우신주택	전세	75.63	201903	30	4000	0	2	1991	동굴1길 51
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	월세	49.33	201903	10	1500	20	3	2002	동굴로 147
4217010100109700004	강원도 동해시 천곡동	970-4	0970	0004	천호원룸	월세	23.79	201903	5	200	32	2	2004	감추1길 34
4217010100110770014	강원도 동해시 천곡동	1077-14	1077	0014	파크빌라	전세	61.05	201903	27	3000	0	4	1991	샘실3길 82-1
4217010100109660001	강원도 동해시 천곡동	966-1	0966	0001	효성타운1차	전세	68.73	201903	8	5500	0	3	1993	감추1길 10
4223012000100070004	강원도 삼척시 남양동	7-4	0007	0004	장미빌라	월세	75.84	201903	21	500	30	3	1993	사대3길 14
4221010600107980050	강원도 속초시 교동	798-50	0798	0050	거산빌라	월세	74.34	201903	12	1000	45	2	1992	만리공원1길 18
4221010200104640010	강원도 속초시 동명동	464-10	0464	0010	국제특수타워빌	전세	58.36	201903	13	9000	0	4	2007	중앙로199번길 12
4221010100102020000	강원도 속초시 영랑동	202	0202	0000	둥지빌라	월세	74.21	201903	25	1000	45	2	2004	영랑로6길 6
4221011300106350011	강원도 속초시 장사동	635-11	0635	0011	삼성주택	전세	50	201903	16	5000	0	3	1991	중앙로 407-16
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	84.99	201903	15	11000	0	2	1990	청대마을길 5
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	65.05	201903	6	10000	0	3	2018	번영로97번길 23-1
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	50.39	201903	6	8500	0	5	2018	번영로97번길 23-1
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	65.05	201903	12	10000	0	4	2018	번영로97번길 23-1
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	63.93	201903	13	12000	0	4	2018	번영로97번길 23-1
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	65.05	201903	16	9000	0	2	2018	번영로97번길 23-1
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	55.17	201903	22	8000	0	2	2018	번영로97번길 23-1
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	65.05	201903	22	9000	0	5	2018	번영로97번길 23-1
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	45.16	201903	27	8000	0	5	2018	번영로97번길 23-1
4275025024104170070	강원도 영월군 영월읍 덕포리	417-70	0417	0070	청구홈타운(101동)	전세	58.11	201903	11	5000	0	4	2003	중리1길 183
