pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	월세	30.59	201901	9	500	30	2	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	월세	30.59	201901	14	200	25	3	1997	범일로 528
4215011600101350002	강원도 강릉시 내곡동	135-2	0135	0002	해림	전세	37.68	201901	10	4000	0	2	1987	남산초교길 57
4215010500100890021	강원도 강릉시 임당동	89-21	0089	0021	세화	월세	70.71	201901	14	1000	40	1	1981	경강로2095번길 6-1
4215013300104380002	강원도 강릉시 죽헌동	438-2	0438	0002	죽헌솔향타운	월세	70.7869	201901	10	2000	63	2	2018	유죽길533번길 10-6
4215011100111770001	강원도 강릉시 포남동	1177-1	1177	0001	신일	전세	58.2	201901	14	6000	0	1	1985	성덕포남로182번길 26
4215010100105230000	강원도 강릉시 홍제동	523	0523	0000	유진빌라	전세	24.5	201901	16	2300	0	2	1995	경강로1855번안길 9
4215011700101960013	강원도 강릉시 회산동	196-13	0196	0013	관동타운 202동	전세	24.32	201901	23	5500	0	2	2013	관솔길12번길 16
4215011700101960013	강원도 강릉시 회산동	196-13	0196	0013	관동타운 202동	전세	24.32	201901	23	5500	0	2	2013	관솔길12번길 16
4215011700101960013	강원도 강릉시 회산동	196-13	0196	0013	관동타운 202동	전세	23.8	201901	29	5500	0	2	2013	관솔길12번길 16
4215011700101960008	강원도 강릉시 회산동	196-8	0196	0008	관동타운 203동	전세	21.47	201901	13	4000	0	4	2013	관솔길12번길 18
4215011700101950010	강원도 강릉시 회산동	195-10	0195	0010	파인힐1차	월세	69.79	201901	1	500	40	5	2017	관솔길12번길 14-7
4217010100107970007	강원도 동해시 천곡동	797-7	0797	0007	꿈나라원룸	월세	24.57	201901	29	100	27	3	2004	천곡1길 37
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	월세	98.69	201901	16	1000	40	5	2002	동굴로 147
4221010600107690032	강원도 속초시 교동	769-32	0769	0032	남성국민주택	월세	55.07	201901	30	200	30	2	1984	만천1길 69
4221010200105130110	강원도 속초시 동명동	513-110	0513	0110	성우주택	월세	61.044	201901	17	500	30	2	1983	번영로105번길 16
4221011300105180007	강원도 속초시 장사동	518-7	0518	0007	우림주택	월세	62.64	201901	31	500	40	2	1986	중앙로 437-6
