pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000108340001	강원도 강릉시 교동	834-1	0834	0001	대동	전세	53.23	201611	28	2800	0	1	1983	옛강일길 30
4215012100103090004	강원도 강릉시 노암동	309-4	0309	0004	백마	전세	69.41	201611	3	4000	0	3	1981	노가니길 21-18
4215012100102670008	강원도 강릉시 노암동	267-8	0267	0008	성덕주택(금모래)	전세	49.14	201611	14	5000	0	2	1983	강변로312번길 3
4215037022103530071	강원도 강릉시 연곡면 영진리	353-71	0353	0071	동방 이스트빌(109~111동)	월세	71.12	201611	3	1500	30	2	2015	연주로 162
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	월세	71.12	201611	4	2000	40	3	2016	연주로 162
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	월세	71.12	201611	8	5000	20	5	2016	연주로 162
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	월세	71.12	201611	8	5000	20	4	2016	연주로 162
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	월세	71.12	201611	9	2000	40	3	2016	연주로 162
4215010900102230000	강원도 강릉시 옥천동	223	0223	0000	동부시장주택	월세	65.78	201611	29	500	35	4	1977	옥천로 48
4215011100110050251	강원도 강릉시 포남동	1005-251	1005	0251	(1005-251)	전세	71.64	201611	7	10000	0	1	1989	성덕포남로153번길 40
4215011100112780000	강원도 강릉시 포남동	1278	1278	0000	민락	전세	57.42	201611	16	2700	0	3	1984	경강로2356번길 13
4215011100110890003	강원도 강릉시 포남동	1089-3	1089	0003	은하수국민주택	월세	57.84	201611	17	1000	25	3	1985	가작로 293
4215010100101440001	강원도 강릉시 홍제동	144-1	0144	0001	목화	전세	72.9	201611	3	6000	0	2	1982	토성로 81
4215011700101960008	강원도 강릉시 회산동	196-8	0196	0008	관동타운 203동	전세	27.14	201611	11	5000	0	4	2013	관솔길12번길 18
4215011700101960008	강원도 강릉시 회산동	196-8	0196	0008	관동타운 203동	전세	27.14	201611	16	5000	0	2	2013	관솔길12번길 18
4217010700100470001	강원도 동해시 동회동	47-1	0047	0001	이레타운	월세	46.24	201611	11	500	40	5	2015	효자남1길 20
4217010700100470001	강원도 동해시 동회동	47-1	0047	0001	이레타운	월세	48.13	201611	30	500	50	2	2015	효자남1길 20
4223010500100100001	강원도 삼척시 당저동	10-1	0010	0001	두원밸리	월세	48.93	201611	4	3000	20	4	2013	사대1길 35-30
4223010500100390003	강원도 삼척시 당저동	39-3	0039	0003	장미	전세	44.68	201611	2	2700	0	1	1983	교동로 15-13
4223012500102810000	강원도 삼척시 정상동	281	0281	0000	봉황빌라	월세	84.88	201611	17	1000	20	-1	1995	영진서길 31
4221011300105180007	강원도 속초시 장사동	518-7	0518	0007	우림주택	월세	62.64	201611	7	500	35	2	1986	중앙로 437-6
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201611	2	8500	0	1	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201611	2	8000	0	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201611	7	8000	0	3	1990	청대마을길 5
4280025021103810010	강원도 양구군 양구읍 상리	381-10	0381	0010	성광나동	월세	52.17	201611	11	1000	40	1	1989	비봉로 37
4280025021101110037	강원도 양구군 양구읍 상리	111-37	0111	0037	우성5동	월세	57.9	201611	5	2500	25	3	1993	중심로 77-93
4283025025102360000	강원도 양양군 양양읍 연창리	236	0236	0000	금성빌라	전세	108.12	201611	10	8000	0	2	1997	미륵길 30
4283025025101360006	강원도 양양군 양양읍 연창리	136-6	0136	0006	대청빌라	전세	60.45	201611	29	3000	0	2	1988	연창길 22-6
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	전세	73.28	201611	28	8500	0	1	2014	팔괴로 133
4275025022102480001	강원도 영월군 영월읍 하송리	248-1	0248	0001	영월주택	전세	54.81	201611	23	1000	0	1	1987	하송로 26
4275025022100520001	강원도 영월군 영월읍 하송리	52-1	0052	0001	태광주택(마동)	전세	78	201611	5	6000	0	3	1997	은행나무1길 42
4213031023112930000	강원도 원주시 소초면 장양리	1293	1293	0000	우창	전세	48.22	201611	1	1500	0	2	1993	장막1길 64
4213011200107630012	강원도 원주시 태장동	763-12	0763	0012	융도	전세	53.82	201611	16	4500	0	2	1985	현충로 7-5
4213037022112350003	강원도 원주시 흥업면 매지리	1235-3	1235	0003	연세빌	전세	29.7	201611	24	6000	0	4	2013	매남동길 6-2
4213037022112350003	강원도 원주시 흥업면 매지리	1235-3	1235	0003	연세빌	전세	18.285	201611	26	4500	0	2	2013	매남동길 6-2
4213037022112350003	강원도 원주시 흥업면 매지리	1235-3	1235	0003	연세빌	전세	18.9	201611	27	4500	0	3	2013	매남동길 6-2
4213037022112350003	강원도 원주시 흥업면 매지리	1235-3	1235	0003	연세빌	전세	18.9	201611	27	4500	0	3	2013	매남동길 6-2
4213037022112350003	강원도 원주시 흥업면 매지리	1235-3	1235	0003	연세빌	전세	18.285	201611	28	4500	0	2	2013	매남동길 6-2
4213037022112350003	강원도 원주시 흥업면 매지리	1235-3	1235	0003	연세빌	전세	18.285	201611	29	4500	0	1	2013	매남동길 6-2
4281032021107720001	강원도 인제군 북면 원통리	772-1	0772	0001	우진빌라(772-1)가동	월세	69.25	201611	25	4000	12	3	1995	원통로 116
4281025021103160001	강원도 인제군 인제읍 상동리	316-1	0316	0001	극동연립D동	전세	54.06	201611	17	4000	0	1	1985	인제로155번길 12
4281025021100490013	강원도 인제군 인제읍 상동리	49-13	0049	0013	제2차삼익빌라트101,102동	월세	74.6	201611	11	2500	40	4	2002	비봉로15번길 32
4278025621106020001	강원도 철원군 갈말읍 신철원리	602-1	0602	0001	도화연립	전세	53.28	201611	14	2500	0	2	1985	명성로158번길 95
