pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	전세	84.75	201808	23	6000	0	3	2015	구정옥봉길 150-9
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201808	14	3200	0	2	1997	범일로 528
4215012100102670008	강원도 강릉시 노암동	267-8	0267	0008	성덕주택(금모래)	전세	49.14	201808	28	5000	0	2	1983	강변로312번길 3
4215037022103530071	강원도 강릉시 연곡면 영진리	353-71	0353	0071	동방 이스트빌(109~111동)	전세	71.12	201808	26	10000	0	3	2015	연주로 162
4215037022103530070	강원도 강릉시 연곡면 영진리	353-70	0353	0070	동방이스트빌(106~108동)	월세	65.495	201808	17	1000	45	2	2015	연주로 162
4215025021106920001	강원도 강릉시 주문진읍 주문리	692-1	0692	0001	보성	전세	46.8	201808	20	3000	0	1	1988	주문북로 95
4215013300104380002	강원도 강릉시 죽헌동	438-2	0438	0002	죽헌솔향타운	월세	70.7869	201808	2	5500	34	2	2018	유죽길533번길 10-6
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	전세	52.74	201808	1	5000	0	1	1983	용지각길8번길 29
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	월세	22.52	201808	16	3000	25	4	2018	난설헌로78번길 29-9
4215011100112780029	강원도 강릉시 포남동	1278-29	1278	0029	필하우스	전세	54.288	201808	22	13000	0	5	2017	남강초교2길 25-1
4215011700101960014	강원도 강릉시 회산동	196-14	0196	0014	관동타운 201동	전세	21.7	201808	11	5000	0	2	2013	관솔길12번길 14
4217011600100980002	강원도 동해시 단봉동	98-2	0098	0002	두정비바빌	전세	72.952	201808	8	12000	0	5	2017	구미택지1길 67
4217010400105210023	강원도 동해시 용정동	521-23	0521	0023	초원파크빌B동	전세	67.06	201808	9	10000	0	2	2017	봉오동길 32-8
4217010100111000000	강원도 동해시 천곡동	1100	1100	0000	한움빌리지	전세	138.7395	201808	29	18000	0	4	2003	천곡1길 58
4223012000103360002	강원도 삼척시 남양동	336-2	0336	0002	황실	월세	22.05	201808	31	200	23	4	1994	남양안길 20
4223010500100140005	강원도 삼척시 당저동	14-5	0014	0005	금화	전세	76.12	201808	30	4000	0	3	1990	당저동1길 39-48
4221010600106350003	강원도 속초시 교동	635-3	0635	0003	제일주택	월세	66.28	201808	17	500	35	2	1985	번영로43번길 3
4221011200102450010	강원도 속초시 설악동	245-10	0245	0010	성수하우징	전세	57.42	201808	13	7500	0	3	1978	청봉로 227
4221011300106470016	강원도 속초시 장사동	647-16	0647	0016	인트라움	전세	163.37	201808	3	20000	0	1	2018	영랑호반길 575
4283025022100510003	강원도 양양군 양양읍 구교리	51-3	0051	0003	우신(51-3)	월세	60.03	201808	3	500	35	3	1985	북문길 30
4275025024106100000	강원도 영월군 영월읍 덕포리	610	0610	0000	미소가	월세	55.972	201808	28	2979	11	5	2014	덕포하리5길 36-13
4275025024104860064	강원도 영월군 영월읍 덕포리	486-64	0486	0064	한영빌라	전세	21.54	201808	9	1000	0	3	2001	영월로 2085
4213011000107770004	강원도 원주시 단계동	777-4	0777	0004	단계하나VIVACHE	월세	57.86	201808	5	7000	30	8	2017	천사로 106
4213011000107770004	강원도 원주시 단계동	777-4	0777	0004	단계하나VIVACHE	월세	57.86	201808	16	8300	20	8	2017	천사로 106
4213010700106860000	강원도 원주시 단구동	686	0686	0000	보라매	전세	66	201808	10	6000	0	1	1984	단구로 304
4213010700114540004	강원도 원주시 단구동	1454-4	1454	0004	협동	전세	63.23	201808	31	1500	0	1	1984	늘품로 117
4213025022112770021	강원도 원주시 문막읍 동화리	1277-21	1277	0021	퀸빌리지힐	전세	52.56	201808	13	3500	0	2	2014	세오름길 8
4213031023112930000	강원도 원주시 소초면 장양리	1293	1293	0000	우창	월세	48.22	201808	30	100	20	1	1993	장막1길 64
4281034021106650033	강원도 인제군 서화면 천도리	665-33	0665	0033	설악빌라가,나동(설악그린빌라)	전세	52.02	201808	22	4000	0	1	1995	천도로98번길 25-13
4277025024104320003	강원도 정선군 정선읍 애산리	432-3	0432	0003	이강아리채	전세	73.12	201808	1	9000	0	3	2017	녹송3길 56
4278025921108380012	강원도 철원군 동송읍 이평리	838-12	0838	0012	우리가	월세	21.29	201808	23	2500	20	2	2014	금학로187번안길 15-3
4211011700107440000	강원도 춘천시 근화동	744	0744	0000	부강	전세	49.71	201808	27	6000	0	3	1984	영서로 2464
4211011700107440000	강원도 춘천시 근화동	744	0744	0000	부강	전세	49.71	201808	29	6500	0	1	1984	영서로 2464
4211040025100370010	강원도 춘천시 남산면 창촌리	37-10	0037	0010	강촌그린빌A	월세	39.89	201808	16	3000	20	5	2014	한치로 107-13
4211040025100370004	강원도 춘천시 남산면 창촌리	37-4	0037	0004	강촌그린빌B	전세	49.5	201808	4	7000	0	4	2015	한치로 107-11
4211010800100690006	강원도 춘천시 조양동	69-6	0069	0006	장운-B동	전세	18.856	201808	25	5000	0	5	2015	시청길 16-2
4211011200107050000	강원도 춘천시 효자동	705	0705	0000	남춘천빌리지 제2,3동	전세	25.18	201808	24	5000	0	2	2013	남춘로51번길 19
4211012000108570000	강원도 춘천시 후평동	857	0857	0000	동보빌리지	월세	84.7	201808	7	1000	53	2	1987	삭주로 90
4211012000107170004	강원도 춘천시 후평동	717-4	0717	0004	에이스원룸	전세	26.55	201808	18	3750	0	2	1993	후석로455번길 11-2
4219010100104090014	강원도 태백시 황지동	409-14	0409	0014	성효	월세	43.415	201808	21	300	20	2	1987	서학1길 47
4276038024102790000	강원도 평창군 대관령면 횡계리	279	0279	0000	드래곤 패밀리	전세	56.43	201808	27	3000	0	1	1989	대관령로 149
4276038024106130041	강원도 평창군 대관령면 횡계리	613-41	0613	0041	쌍용주택	전세	69.1712	201808	16	5000	0	4	1999	올림픽로 62-68
4276034025108690003	강원도 평창군 봉평면 면온리	869-3	0869	0003	삼호그린빌라	전세	45.04	201808	12	2000	0	1	1996	태기로 359
4276036021100510000	강원도 평창군 진부면 하진부리	51	0051	0000	대관령빌라	월세	82.84	201808	6	3000	25	2	1991	진부중앙로 135
4272034021102580002	강원도 홍천군 서석면 풍암리	258-2	0258	0002	드림캐슬	전세	51.44	201808	10	10000	0	2	2017	청정로 2614
4272025024104230005	강원도 홍천군 홍천읍 갈마곡리	423-5	0423	0005	드림캐슬	전세	44.95	201808	10	7500	0	3	2012	너브내길 200
4272025024104230005	강원도 홍천군 홍천읍 갈마곡리	423-5	0423	0005	드림캐슬	월세	53.64	201808	20	200	25	5	2012	너브내길 200
4272025024100780003	강원도 홍천군 홍천읍 갈마곡리	78-3	0078	0003	미소타운	월세	39.86	201808	20	500	35	5	2012	갈마로8길 7
4272025024101190029	강원도 홍천군 홍천읍 갈마곡리	119-29	0119	0029	파크빌C	전세	54.5846	201808	13	10000	0	4	2017	공작산로 150-17
4272025024101190029	강원도 홍천군 홍천읍 갈마곡리	119-29	0119	0029	파크빌C	전세	63.4968	201808	28	8000	0	4	2017	공작산로 150-17
4272025029105070002	강원도 홍천군 홍천읍 연봉리	507-2	0507	0002	안정베스트힐	전세	22.71	201808	13	3500	0	2	2011	연봉로11길 56
4272025021100110007	강원도 홍천군 홍천읍 진리	11-7	0011	0007	월드빌라	전세	36.12	201808	16	3000	0	1	2003	희망로16길 9-3
4272025021100110007	강원도 홍천군 홍천읍 진리	11-7	0011	0007	월드빌라	전세	35.46	201808	30	2000	0	3	2003	희망로16길 9-3
4279032026111380000	강원도 화천군 하남면 용암리	1138	1138	0000	산수화	월세	38.0185	201808	3	2000	20	3	2008	춘화로 3268-5
4279025025105780000	강원도 화천군 화천읍 신읍리	578	0578	0000	동보	월세	32.64	201808	10	200	20	1	1999	노신로 82-16
4279025025105780000	강원도 화천군 화천읍 신읍리	578	0578	0000	동보	월세	32.64	201808	26	500	32	2	1999	노신로 82-16
4273025021105140003	강원도 횡성군 횡성읍 읍상리	514-3	0514	0003	스위트원룸텔	월세	19.5	201808	17	2000	15	4	2014	한우로307번길 16
4182025021104600000	경기도 가평군 가평읍 읍내리	460	0460	0000	(460-0)	월세	27.3	201808	18	1000	40	2	2017	연인2길 12
4182025021105620013	경기도 가평군 가평읍 읍내리	562-13	0562	0013	(562-13)	월세	29.86	201808	6	1000	40	2	2014	향교로 29-1
4182025021106000008	경기도 가평군 가평읍 읍내리	600-8	0600	0008	늘푸른빌라 가동	전세	47.84	201808	21	500	0	1	1997	중촌로 15-17
4182025021105950000	경기도 가평군 가평읍 읍내리	595	0595	0000	에덴빌라가동	전세	49.93	201808	8	6700	0	1	1991	중촌로 15-30
4182025021105950000	경기도 가평군 가평읍 읍내리	595	0595	0000	에덴빌라가동	전세	49.93	201808	10	6700	0	1	1991	중촌로 15-30
4182025021107680000	경기도 가평군 가평읍 읍내리	768	0768	0000	에코드림파크	전세	59.42	201808	27	11000	0	2	2016	가화로 225-2
4182025021103990003	경기도 가평군 가평읍 읍내리	399-3	0399	0003	장미빌라	전세	57.6	201808	13	2500	0	2	1985	장터길 13
4182025021104680004	경기도 가평군 가평읍 읍내리	468-4	0468	0004	휴먼스빌	전세	84.69	201808	2	1000	0	5	2016	보납로18번길 14-1
4182031022104260001	경기도 가평군 설악면 선촌리	426-1	0426	0001	한주빌라	월세	44.16	201808	29	2000	30	2	1999	유명로 1730-12
4182031021100860010	경기도 가평군 설악면 신천리	86-10	0086	0010	(86-10)	월세	59.5625	201808	25	7000	30	4	2011	한양부로 35
4182034521102220012	경기도 가평군 조종면 현리	222-12	0222	0012	태양빌라	월세	42.84	201808	14	1000	15	3	1988	 58
4182034521102350008	경기도 가평군 조종면 현리	235-8	0235	0008	현리주택	전세	51.39	201808	20	4500	0	2	2014	 94-12
4182034521102350008	경기도 가평군 조종면 현리	235-8	0235	0008	현리주택	전세	51.39	201808	29	9000	0	3	2014	 94-12
4182032524105870001	경기도 가평군 청평면 대성리	587-1	0587	0001	대성푸르지오B동	전세	54.29	201808	20	7000	0	4	2012	은행나무길 10-1
4182032521106310013	경기도 가평군 청평면 청평리	631-13	0631	0013	2차현대하이츠빌라마동	월세	34.68	201808	13	500	35	2	1994	강변나루로40번길 40
4182032521106880005	경기도 가평군 청평면 청평리	688-5	0688	0005	대성주택가동	전세	47.7	201808	8	4500	0	2	1991	강변나루로40번길 22
4182032521104300007	경기도 가평군 청평면 청평리	430-7	0430	0007	혜린빌딩	월세	16.46	201808	6	1000	18	3	2013	청평중앙로26번길 5-1
4128111600109810000	경기도 고양덕양구 고양동	981	0981	0000	고양동 9810000 공동주택	월세	18.9	201808	7	500	25	1	2015	보광로12번길 5-12
4128111600102550012	경기도 고양덕양구 고양동	255-12	0255	0012	금강하이츠힐(255-12)	전세	28.14	201808	7	4000	0	3	2001	혜음로13번길 52
4128111600102700022	경기도 고양덕양구 고양동	270-22	0270	0022	미래하이츠빌라(270-22)	월세	36.53	201808	18	500	35	3	1990	대양로285번길 22-1
4128111600102400015	경기도 고양덕양구 고양동	240-15	0240	0015	성신피스빌	전세	22.22	201808	18	6000	0	2	2016	혜음로 17-18
4128111600102360032	경기도 고양덕양구 고양동	236-32	0236	0032	세종명가	전세	44.8	201808	24	11000	0	5	2014	읍내로 62-6
4128111600101940007	경기도 고양덕양구 고양동	194-7	0194	0007	수정(194-7)	전세	44.46	201808	28	5200	0	3	1987	동헌로470번길 66
4128111600103850004	경기도 고양덕양구 고양동	385-4	0385	0004	이레홈타운(385-4)	전세	74.85	201808	19	10000	0	2	2005	읍내로 87-10
4128111600110400000	경기도 고양덕양구 고양동	1040	1040	0000	청림빌라8동(425-1)	월세	36.48	201808	6	3000	10	3	1994	보광로 24-10
4128111600104140011	경기도 고양덕양구 고양동	414-11	0414	0011	평산하이츠빌라(414-11)	월세	38.4	201808	23	500	28	3	1991	동헌로 398-39
4128111800105790001	경기도 고양덕양구 관산동	579-1	0579	0001	가야그린빌(579-1)	월세	55.12	201808	3	3000	40	3	2012	고골길83번길 15
4128111800105790001	경기도 고양덕양구 관산동	579-1	0579	0001	가야그린빌(579-1)	월세	55.12	201808	11	2000	50	2	2012	고골길83번길 15
4128111800102470004	경기도 고양덕양구 관산동	247-4	0247	0004	금강빌라7동	월세	36.45	201808	11	1000	30	2	1990	통일로799번길 36-4
4128111800102470000	경기도 고양덕양구 관산동	247	0247	0000	금강빌라9동	월세	36.36	201808	21	500	40	1	1990	통일로799번길 36-2
