pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	전세	73.2114	201910	21	15000	0	5	2018	화부산로141번안길 3
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	월세	30.59	201910	2	4000	8	4	1997	범일로 528
4215031021103360000	강원도 강릉시 성산면 구산리	336	0336	0000	(336-0)	전세	49.92	201910	10	3000	0	2	1997	구산안길 36-7
4215010700100290000	강원도 강릉시 용강동	29	0029	0000	서부시장	전세	53.08	201910	8	2500	0	4	1982	임영로155번길 6
4215011100111940009	강원도 강릉시 포남동	1194-9	1194	0009	강릉지청관사	전세	84.465	201910	1	8000	0	2	1989	경강로2333번길 10
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	전세	52.74	201910	14	3000	0	1	1983	용지각길8번길 29
4215011700101960008	강원도 강릉시 회산동	196-8	0196	0008	관동타운 203동	전세	33.8	201910	17	6000	0	2	2013	관솔길12번길 18
4215011700101950010	강원도 강릉시 회산동	195-10	0195	0010	파인힐1차	전세	56.83	201910	15	14500	0	3	2017	관솔길12번길 14-7
4217011600100930001	강원도 동해시 단봉동	93-1	0093	0001	엘리시움102동	전세	67.47	201910	14	11000	0	4	2017	구미택지1길 49
4217011600100930001	강원도 동해시 단봉동	93-1	0093	0001	엘리시움102동	전세	67.47	201910	14	11000	0	4	2017	구미택지1길 49
4217010400105230014	강원도 동해시 용정동	523-14	0523	0014	리치빌1차	월세	75.31	201910	25	1700	45	4	2018	봉오동길 28-11
4217010100109700033	강원도 동해시 천곡동	970-33	0970	0033	효성타운3차	전세	56.61	201910	25	3000	0	3	1994	감추6길 23-2
4223011000100530002	강원도 삼척시 마달동	53-2	0053	0002	누가빌라	전세	84.62	201910	1	7000	0	3	1995	마달1길 91
4221011200102450010	강원도 속초시 설악동	245-10	0245	0010	성수하우징	월세	76.5	201910	1	2000	50	3	1978	청봉로 227
4280025021103810000	강원도 양구군 양구읍 상리	381	0381	0000	성광다,라동	전세	44.22	201910	1	5000	0	3	1987	비봉로 37
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	전세	73.28	201910	28	3500	0	3	2014	팔괴로 133
4275025022101100022	강원도 영월군 영월읍 하송리	110-22	0110	0022	정민주택	전세	48.78	201910	29	3000	0	3	1987	은행나무길 35-3
4213010500104360004	강원도 원주시 개운동	436-4	0436	0004	436-4	전세	69.39	201910	14	1500	0	1	1987	송림길 12-7
4213010500105470000	강원도 원주시 개운동	547	0547	0000	예가하이빌	월세	59.24	201910	23	500	35	3	2015	개운4길 74
4213011000107770004	강원도 원주시 단계동	777-4	0777	0004	단계하나VIVACHE	전세	52.76	201910	23	11000	0	8	2017	천사로 106
4213025022112770037	강원도 원주시 문막읍 동화리	1277-37	1277	0037	스마일빌라 나동	전세	69.92	201910	11	9000	0	2	2016	세오름길 8-16
4213025022112770021	강원도 원주시 문막읍 동화리	1277-21	1277	0021	퀸빌리지힐	전세	52.56	201910	11	8000	0	4	2014	세오름길 8
4213010800102870027	강원도 원주시 일산동	287-27	0287	0027	(287-27)	월세	49	201910	27	3000	30	3	2012	동진골1길 76
4213038022101310000	강원도 원주시 판부면 서곡리	131	0131	0000	(131-0)	월세	61	201910	28	500	35	4	2014	내남송길 134
4281025022102180009	강원도 인제군 인제읍 남북리	218-9	0218	0009	골든빌라나동	전세	44.11	201910	19	5000	0	1	1990	비봉로30번길 48
4277025024104320003	강원도 정선군 정선읍 애산리	432-3	0432	0003	이강아리채	전세	84.74	201910	29	10000	0	2	2017	녹송3길 56
4278025921108470039	강원도 철원군 동송읍 이평리	847-39	0847	0039	동송팰리스	전세	64.55	201910	11	13000	0	3	2018	이평로85번길 28-2
4278025921108380064	강원도 철원군 동송읍 이평리	838-64	0838	0064	미소가	월세	21.64	201910	13	1500	25	2	2014	금학로187번안길 15-5
4278025921108380064	강원도 철원군 동송읍 이평리	838-64	0838	0064	미소가	월세	29.25	201910	19	3000	22	4	2014	금학로187번안길 15-5
4278025921108580008	강원도 철원군 동송읍 이평리	858-8	0858	0008	우성빌라(C)	전세	45.72	201910	28	2500	0	3	1993	이평로101번길 13
4278025921108500035	강원도 철원군 동송읍 이평리	850-35	0850	0035	중앙맨션	전세	74.82	201910	14	5600	0	1	1998	이평1로12번길 28-10
4278025921108610160	강원도 철원군 동송읍 이평리	861-160	0861	0160	학산빌라씨동	월세	29.2	201910	22	200	35	1	1999	이평로111번길 28
4278025921108310050	강원도 철원군 동송읍 이평리	831-50	0831	0050	현대리치빌2차	월세	59.21	201910	7	1000	30	5	2008	이평1로45번길 25-3
4211012100105140001	강원도 춘천시 온의동	514-1	0514	0001	가온펠리스	월세	19.42	201910	11	5000	10	7	2018	영서로2279번길 20
4211012100105140001	강원도 춘천시 온의동	514-1	0514	0001	가온펠리스	전세	19.42	201910	31	8500	0	7	2018	영서로2279번길 20
4211010800100690001	강원도 춘천시 조양동	69-1	0069	0001	장운-A동	월세	18.21	201910	13	300	38	2	2013	시청길 18
4211010800100690006	강원도 춘천시 조양동	69-6	0069	0006	장운-B동	전세	18.414	201910	9	4500	0	2	2015	시청길 16-2
4211010800100690006	강원도 춘천시 조양동	69-6	0069	0006	장운-B동	전세	18.876	201910	9	4800	0	5	2015	시청길 16-2
4211010800100690006	강원도 춘천시 조양동	69-6	0069	0006	장운-B동	월세	18.876	201910	12	300	38	5	2015	시청길 16-2
4211011200107050015	강원도 춘천시 효자동	705-15	0705	0015	남춘천빌리지 제1동	전세	21.45	201910	25	6500	0	5	2014	남춘로51번길 17
4211011200107480008	강원도 춘천시 효자동	748-8	0748	0008	선향빌라트	전세	32.09	201910	12	7500	0	4	2013	효평길 31
