pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011300	강원도 강릉시 강문동	1**	8m미만	43.04	전세	201911	30	15000	0	1909	창해로362번길
4215011000	강원도 강릉시 교동	9**	12m미만	21	월세	201911	26	300	43	2016	원대로14번길
4215011000	강원도 강릉시 교동	1***	12m미만	29	월세	201911	20	200	30	2006	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	8m미만	33	월세	201911	10	200	25	1984	화부산로63번길
4215011000	강원도 강릉시 교동	9**	12m미만	33	월세	201911	26	5000	30	2016	원대로14번길
4215011000	강원도 강릉시 교동	9**	12m미만	33	전세	201911	22	4300	0	2016	원대로8번길
4215011000	강원도 강릉시 교동	9**	8m미만	40	월세	201911	8	300	45	2014	원대로14번길
4215011000	강원도 강릉시 교동	9**	12m미만	40	전세	201911	11	7000	0	2015	원대로8번길
4215011000	강원도 강릉시 교동	1***	12m미만	45.01	월세	201911	30	200	38	2005	하슬라로
4215011000	강원도 강릉시 교동	8**	8m미만	53.69	월세	201911	15	6000	25	null	강릉대로185번길
4215011000	강원도 강릉시 교동	2**	8m미만	57.88	월세	201911	30	2000	65	2019	화부산로141번길
4215011000	강원도 강릉시 교동	1***	12m미만	82.07	월세	201911	1	2000	45	2002	율곡초교길39번길
4215011000	강원도 강릉시 교동	1***	12m미만	86.94	전세	201911	13	15000	0	2013	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	98.55	전세	201911	2	15000	0	2002	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	12m미만	103.32	전세	201911	7	10000	0	2002	율곡초교길11번길
4215011000	강원도 강릉시 교동	3**	25m이상	113.19	전세	201911	7	3300	0	1988	가작로
4215011000	강원도 강릉시 교동	1***	12m미만	120	전세	201911	16	13000	0	2004	하슬라로206번길
4215033025	강원도 강릉시 구정면 어단리	1***	8m미만	66	월세	201911	30	1500	25	2003	구정둔지길
4215013600	강원도 강릉시 난곡동	3**	8m미만	51.01	월세	201911	27	1000	65	2019	운정길11번길
4215013600	강원도 강릉시 난곡동	3**	8m미만	55.14	전세	201911	22	12000	0	2019	운정길11번길
4215011600	강원도 강릉시 내곡동	5**	8m미만	19.8	전세	201911	16	5300	0	2015	범일로555번길
4215011600	강원도 강릉시 내곡동	3**	12m미만	21	전세	201911	14	2600	0	1997	관대길15번길
4215011600	강원도 강릉시 내곡동	5**	8m미만	23.1	전세	201911	30	5500	0	2015	범일로555번길
4215011600	강원도 강릉시 내곡동	5**	8m미만	29	전세	201911	29	6000	0	2018	관솔길
4215011600	강원도 강릉시 내곡동	8*	8m미만	30.3	월세	201911	13	200	31	1993	남산초교길12번길
4215011600	강원도 강릉시 내곡동	4**	25m미만	32.03	월세	201911	18	300	40	2007	범일로
4215011600	강원도 강릉시 내곡동	2**	8m미만	33.61	전세	201911	18	6000	0	null	범일로555번길
4215011600	강원도 강릉시 내곡동	5**	8m미만	127.4	월세	201911	22	1140	21	2013	범일로579번길
4215012100	강원도 강릉시 노암동	6**	8m미만	57.79	월세	201911	18	300	20	1979	남부로137번길
4215012100	강원도 강릉시 노암동	3**	12m미만	64.92	월세	201911	6	300	40	1985	노가니길
4215012100	강원도 강릉시 노암동	1**	-	75.37	전세	201911	7	8000	0	1979	null
4215012100	강원도 강릉시 노암동	3**	12m미만	80	전세	201911	22	12000	0	2013	임영로26번길
4215013400	강원도 강릉시 대전동	7**	-	99.2	전세	201911	25	24000	0	2020	대송길
4215036026	강원도 강릉시 사천면 덕실리	5**	8m미만	144.18	전세	201911	6	14000	0	2006	덕실길
4215036027	강원도 강릉시 사천면 방동리	7**	8m미만	46.9	월세	201911	20	500	35	null	방동길
4215036023	강원도 강릉시 사천면 석교리	2**	8m미만	91.94	전세	201911	28	2000	0	1996	석교양지길
4215010800	강원도 강릉시 성남동	1**	8m미만	33.06	전세	201911	11	2500	0	1992	중앙시장3길
4215013800	강원도 강릉시 안현동	2**	25m미만	42.93	월세	201911	29	100	55	null	해안로
4215037023	강원도 강릉시 연곡면 동덕리	4**	8m미만	94.6	전세	201911	4	8000	0	2000	진고개로
4215010900	강원도 강릉시 옥천동	1**	8m미만	83.9	월세	201911	28	300	40	1975	옥가로7번길
4215010500	강원도 강릉시 임당동	1*	12m미만	25	월세	201911	20	1000	30	2014	강릉대로202번길
4215010500	강원도 강릉시 임당동	1*	12m미만	30.14	월세	201911	20	200	43	2013	강릉대로224번안길
4215010500	강원도 강릉시 임당동	1**	8m미만	37	전세	201911	16	6000	0	2016	토성로
4215010500	강원도 강릉시 임당동	1**	8m미만	58.5	전세	201911	7	6500	0	1988	임영로176번길
4215012500	강원도 강릉시 입암동	6**	8m미만	26.45	월세	201911	18	1000	5	1995	강변로342번길
