pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	12m미만	34.34	월세	201511	24	300	55	2014	원대로143번길
4215011000	강원도 강릉시 교동	8**	12m미만	42.81	전세	201511	5	4300	0	1974	화부산로8번안길
4215011000	강원도 강릉시 교동	7**	12m미만	60	월세	201511	19	500	53	null	율곡로2953번길
4215011000	강원도 강릉시 교동	1***	12m미만	60	월세	201511	28	1000	50	2006	하슬라로206번길
4215011000	강원도 강릉시 교동	9**	8m미만	68.49	전세	201511	4	7000	0	1977	명주로64번길
4215011000	강원도 강릉시 교동	8**	8m미만	75	월세	201511	12	1000	35	null	강릉대로171번길
4215011000	강원도 강릉시 교동	2**	8m미만	84.33	월세	201511	16	1000	35	1980	율곡로2930번길
4215011000	강원도 강릉시 교동	9**	25m이상	85.2	전세	201511	9	9000	0	1990	강릉대로
4215011000	강원도 강릉시 교동	1**	12m미만	90.72	월세	201511	9	1000	60	1995	강릉대로203번안길
4215011000	강원도 강릉시 교동	1***	12m미만	93.11	월세	201511	2	15000	10	2010	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	12m미만	94.92	월세	201511	17	2000	30	2015	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	96.9	전세	201511	11	12000	0	2011	율곡초교길
4215011000	강원도 강릉시 교동	9**	8m미만	111.02	월세	201511	21	4500	5	2015	null
4215011000	강원도 강릉시 교동	9**	8m미만	112.66	월세	201511	25	12000	5	2004	원대로8번안길
4215011000	강원도 강릉시 교동	1***	12m미만	120.63	월세	201511	27	2000	60	2007	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	12m미만	122.17	월세	201511	30	3000	65	2004	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	151.02	월세	201511	28	100	30	2003	율곡초교길11번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	33	전세	201511	20	4000	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	4**	25m미만	61.47	전세	201511	22	7000	0	1997	범일로
4215012100	강원도 강릉시 노암동	6**	12m미만	42	전세	201511	27	4000	0	2015	임영로26번길
4215012100	강원도 강릉시 노암동	3**	8m미만	48.84	월세	201511	6	2000	10	1983	노가니길
4215012100	강원도 강릉시 노암동	3**	-	48.84	월세	201511	9	2000	10	1983	null
4215036021	강원도 강릉시 사천면 미노리	1**	12m미만	89.5	전세	201511	16	5000	0	2001	본동길
4215036024	강원도 강릉시 사천면 판교리	6**	8m미만	104.84	월세	201511	27	1000	25	null	조부동길
4215010900	강원도 강릉시 옥천동	2**	8m미만	23.1	월세	201511	3	3000	15	1997	옥천로23번길
4215010900	강원도 강릉시 옥천동	1**	25m미만	111.25	전세	201511	6	5000	0	1984	옥천로
4215012500	강원도 강릉시 입암동	6**	8m미만	52.38	전세	201511	26	3000	0	1989	강변로
4215025022	강원도 강릉시 주문진읍 교항리	1**	-	22.5	전세	201511	27	2000	0	1983	장성샛길
4215011100	강원도 강릉시 포남동	1***	25m미만	25	전세	201511	12	3200	0	1993	남구길
4215011100	강원도 강릉시 포남동	1***	12m미만	30	월세	201511	26	300	28	1996	하평5길
4215011100	강원도 강릉시 포남동	1***	-	39.6	월세	201511	3	200	25	1993	null
4215011100	강원도 강릉시 포남동	1***	-	47	월세	201511	3	500	40	2013	null
4215011100	강원도 강릉시 포남동	1***	8m미만	50	전세	201511	4	7000	0	2013	성덕포남로200번길
4215011100	강원도 강릉시 포남동	1***	8m미만	52.8	월세	201511	14	500	30	1989	보래미하길29번길
4215011100	강원도 강릉시 포남동	1***	12m미만	63.84	월세	201511	8	800	45	1985	남구길24번길
4215011100	강원도 강릉시 포남동	1***	8m미만	63.93	월세	201511	13	1000	37	1990	산양길26번길
4215011100	강원도 강릉시 포남동	1***	12m미만	64.98	월세	201511	5	1000	27	1988	용지각길38번길
4215011100	강원도 강릉시 포남동	1***	8m미만	65.95	월세	201511	2	500	40	1991	경강로2333번길
4215011100	강원도 강릉시 포남동	1***	8m미만	66	전세	201511	21	9000	0	2015	용지각길
4215011100	강원도 강릉시 포남동	1***	25m미만	79	월세	201511	24	1500	35	1995	하평3길
4215011100	강원도 강릉시 포남동	1***	12m미만	81.9	전세	201511	5	12000	0	1987	산양길
4215011100	강원도 강릉시 포남동	1***	12m미만	97.65	월세	201511	13	1000	40	1997	하평5길
4215011100	강원도 강릉시 포남동	1***	12m미만	125.96	월세	201511	14	3000	26	2006	남강초교2길
4215011100	강원도 강릉시 포남동	1***	12m미만	132	월세	201511	10	500	35	1989	산양길26번길
4215010100	강원도 강릉시 홍제동	2**	-	27	전세	201511	16	2600	0	2004	null
4215010100	강원도 강릉시 홍제동	1*	8m미만	45	전세	201511	3	6500	0	2014	임영로163번길
4215010100	강원도 강릉시 홍제동	2**	8m미만	57.65	월세	201511	17	1000	35	1974	골말길30번안길
