pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034024	강원도 강릉시 강동면 안인진리	1**	8m미만	84.87	월세	201806	9	10000	30	1995	안인진길
4215034025	강원도 강릉시 강동면 임곡리	산1**	12m미만	60	월세	201806	3	200	20	null	임곡로
4215011000	강원도 강릉시 교동	1***	12m미만	24	전세	201806	1	4000	0	2003	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	26.44	전세	201806	11	3500	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	30	전세	201806	1	5000	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	30.56	전세	201806	9	5500	0	2004	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	월세	201806	7	300	38	2011	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	33	월세	201806	17	300	37	2012	원대로179번길
4215011000	강원도 강릉시 교동	9**	12m미만	33	월세	201806	22	300	40	2016	원대로14번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	월세	201806	25	300	35	2004	하슬라로
4215011000	강원도 강릉시 교동	9**	12m미만	33.76	전세	201806	29	6000	0	2016	원대로8번길
4215011000	강원도 강릉시 교동	1***	25m이상	34.21	월세	201806	24	300	40	2016	경포로
4215011000	강원도 강릉시 교동	7**	-	35	전세	201806	4	5000	0	2014	null
4215011000	강원도 강릉시 교동	1***	12m미만	42.32	전세	201806	9	5500	0	2014	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	49.58	월세	201806	2	500	40	2005	하슬라로177번길
4215011000	강원도 강릉시 교동	2**	12m미만	50.26	월세	201806	11	500	30	1982	화부산로177번길
4215011000	강원도 강릉시 교동	1**	12m미만	59.12	월세	201806	2	1000	40	1994	명륜로
4215011000	강원도 강릉시 교동	1***	12m미만	60	월세	201806	22	3000	60	2012	하슬라로206번길
4215011000	강원도 강릉시 교동	9**	25m이상	62.54	전세	201806	16	6500	0	2017	강릉대로
4215011000	강원도 강릉시 교동	9**	8m미만	63.6	전세	201806	16	8000	0	1977	명주로64번길
4215011000	강원도 강릉시 교동	3**	8m미만	98.2	전세	201806	12	10000	0	1990	가작로
4215011000	강원도 강릉시 교동	1***	8m미만	100.92	월세	201806	8	2000	45	1997	원대로128번길
4215011000	강원도 강릉시 교동	1***	12m미만	104.98	전세	201806	30	17000	0	2008	율곡초교길
4215011000	강원도 강릉시 교동	9**	8m미만	126.3	월세	201806	15	6000	20	2016	원대로30번길
4215033021	강원도 강릉시 구정면 여찬리	8**	8m미만	124.06	전세	201806	16	15500	0	2002	문화마을2길
4215013600	강원도 강릉시 난곡동	1**	8m미만	49.5	전세	201806	9	6500	0	2016	운정길11번길
4215010200	강원도 강릉시 남문동	1**	8m미만	26.44	월세	201806	10	50	17	1962	경강로2018번길
4215011600	강원도 강릉시 내곡동	5**	-	29	전세	201806	8	5000	0	null	관솔길
4215011600	강원도 강릉시 내곡동	5**	12m미만	89	월세	201806	5	800	60	2015	정등로
4215011600	강원도 강릉시 내곡동	5**	-	166.65	전세	201806	22	5000	0	2018	관솔길
4215012100	강원도 강릉시 노암동	6**	8m미만	33	전세	201806	30	6500	0	2014	노암길7번길
4215012100	강원도 강릉시 노암동	6**	8m미만	44.2	월세	201806	12	500	30	2001	안땔길
4215012100	강원도 강릉시 노암동	3**	-	49.7	전세	201806	12	8000	0	null	null
4215012100	강원도 강릉시 노암동	3**	12m미만	126.25	월세	201806	5	2000	50	1997	임영로26번길
4215010300	강원도 강릉시 명주동	*	8m미만	42.97	전세	201806	28	2000	0	1971	경강로2024번길
4215010300	강원도 강릉시 명주동	6*	8m미만	45.5	전세	201806	14	8000	0	1982	경강로2015번길
4215036022	강원도 강릉시 사천면 노동리	1***	8m미만	160.8	전세	201806	5	18000	0	2017	샛돌3길
4215036025	강원도 강릉시 사천면 사천진리	1**	8m미만	212.18	전세	201806	21	15000	0	2015	손맞이길
4215010800	강원도 강릉시 성남동	6*	12m미만	99.17	월세	201806	10	1500	30	1981	중앙시장1길
4215031024	강원도 강릉시 성산면 위촌리	1**	8m미만	148	전세	201806	1	20000	0	2013	소목길
4215011400	강원도 강릉시 송정동	1*	8m미만	52	월세	201806	8	500	40	2015	송정길30번길
4215011400	강원도 강릉시 송정동	4*	8m미만	58.62	월세	201806	26	1500	40	2018	팔송길35번길
4215010700	강원도 강릉시 용강동	2*	8m미만	82.7	전세	201806	29	13500	0	2015	임영로163번길
4215013100	강원도 강릉시 유천동	7**	12m미만	45.4	월세	201806	21	1000	70	2017	선수촌로128번길
4215013100	강원도 강릉시 유천동	4**	-	99.6	전세	201806	15	20000	0	2018	사임당로
4215010500	강원도 강릉시 임당동	4*	8m미만	31.07	월세	201806	28	300	45	2017	임영로164번길
4215010500	강원도 강릉시 임당동	9*	25m미만	112.39	전세	201806	7	7500	0	1981	토성로
4215012500	강원도 강릉시 입암동	6**	8m미만	39.17	월세	201806	12	2000	15	1985	강변로372번길
4215012500	강원도 강릉시 입암동	5*	8m미만	39.84	월세	201806	1	300	35	1990	성덕포남로104번길
4215012500	강원도 강릉시 입암동	6**	8m미만	73.67	전세	201806	18	3500	0	1993	율곡로2724번길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	38.44	전세	201806	25	5500	0	2017	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	39.42	전세	201806	25	4500	0	1985	교항원길
4215025021	강원도 강릉시 주문진읍 주문리	3**	8m미만	15.6	전세	201806	7	1300	0	1960	시장4길
4215025021	강원도 강릉시 주문진읍 주문리	1***	8m미만	49.59	전세	201806	28	6000	0	1986	용소원길
4215025021	강원도 강릉시 주문진읍 주문리	1*	8m미만	95.65	전세	201806	11	10000	0	2004	오리나루5길
4215013300	강원도 강릉시 죽헌동	2**	25m이상	125.14	전세	201806	11	15000	0	2013	율곡로
4215013200	강원도 강릉시 지변동	2**	8m미만	23.1	월세	201806	22	20	23	1998	지변길
4215013200	강원도 강릉시 지변동	6**	8m미만	36	전세	201806	5	5000	0	2012	경포로15번길
4215011200	강원도 강릉시 초당동	9*	8m미만	29.75	월세	201806	27	1000	10	1997	초당원길54번길
