pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034028	강원도 강릉시 강동면 정동진리	2**	8m미만	67.32	전세	202002	4	6000	0	1982	헌화로
4215011000	강원도 강릉시 교동	1***	8m미만	20	월세	202002	14	200	35	1997	경포로
4215011000	강원도 강릉시 교동	1***	12m미만	20	전세	202002	12	3700	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	9**	8m미만	20	전세	202002	27	3000	0	1982	원대로20번길
4215011000	강원도 강릉시 교동	1***	12m미만	23	월세	202002	29	200	32	2003	율곡초교길43번길
4215011000	강원도 강릉시 교동	2**	-	27	월세	202002	20	500	25	1979	율곡로2874번길
4215011000	강원도 강릉시 교동	7**	12m미만	30	월세	202002	7	300	40	2017	화부산로131번길
4215011000	강원도 강릉시 교동	1***	25m미만	31.8	월세	202002	24	200	45	2011	하슬라로206번길
4215011000	강원도 강릉시 교동	7**	12m미만	33	월세	202002	10	300	45	2017	화부산로131번길
4215011000	강원도 강릉시 교동	9**	8m미만	33	월세	202002	21	200	10	1985	원대로14번길
4215011000	강원도 강릉시 교동	9**	25m이상	35	월세	202002	26	300	45	null	강릉대로
4215011000	강원도 강릉시 교동	1***	-	35	전세	202002	18	9000	0	2013	null
4215011000	강원도 강릉시 교동	7**	12m미만	40	월세	202002	12	300	45	2017	화부산로131번길
4215011000	강원도 강릉시 교동	1***	-	41	전세	202002	28	5500	0	null	옛강일길
4215011000	강원도 강릉시 교동	9**	12m미만	42.98	월세	202002	1	300	45	2016	명주로
4215011000	강원도 강릉시 교동	9**	-	43.08	전세	202002	12	5500	0	1980	null
4215011000	강원도 강릉시 교동	1***	12m미만	46.15	전세	202002	7	7000	0	2008	원대로179번안길
4215011000	강원도 강릉시 교동	1***	12m미만	49.58	월세	202002	21	1000	45	2008	율곡초교길39번길
4215011000	강원도 강릉시 교동	1***	25m미만	55	전세	202002	12	10000	0	2012	가작로
4215011000	강원도 강릉시 교동	1***	12m미만	60	전세	202002	7	9000	0	2012	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	66	월세	202002	18	2000	40	2012	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	66	전세	202002	1	7500	0	2008	원대로179번안길
4215011000	강원도 강릉시 교동	1***	12m미만	67.75	월세	202002	21	1000	57	2004	하슬라로
4215011000	강원도 강릉시 교동	9**	8m미만	72.17	전세	202002	14	12000	0	1978	원대로30번길
4215011000	강원도 강릉시 교동	1***	12m미만	88.51	전세	202002	10	11000	0	2009	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	98.27	전세	202002	3	16000	0	2012	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	99	월세	202002	3	2000	60	2003	원대로143번안길
4215011000	강원도 강릉시 교동	1***	12m미만	116.91	전세	202002	17	15000	0	2014	하슬라로177번길
4215011000	강원도 강릉시 교동	1***	12m미만	127	전세	202002	20	20000	0	2011	율곡초교길43번길
4215033021	강원도 강릉시 구정면 여찬리	1**	8m미만	115.65	전세	202002	25	10000	0	1990	새끼미길
4215013600	강원도 강릉시 난곡동	1**	12m미만	40	전세	202002	10	4000	0	2016	운정길
4215010200	강원도 강릉시 남문동	1**	-	119	월세	202002	24	300	35	null	null
4215011600	강원도 강릉시 내곡동	3*	8m미만	19.8	월세	202002	21	400	5	1962	남산초교길5번길
4215011600	강원도 강릉시 내곡동	3**	12m미만	21	전세	202002	15	2700	0	1997	관대길15번길
4215011600	강원도 강릉시 내곡동	3**	8m미만	23	전세	202002	7	2500	0	1996	관솔길
4215011600	강원도 강릉시 내곡동	2**	8m미만	26	전세	202002	4	4000	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	2**	-	27	전세	202002	12	4000	0	2008	null
4215011600	강원도 강릉시 내곡동	3**	12m미만	29.7	전세	202002	20	2700	0	1997	관대길15번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	30	전세	202002	21	4500	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	3**	8m미만	35.48	전세	202002	24	6000	0	2009	범일로
4215011600	강원도 강릉시 내곡동	5**	8m미만	66	전세	202002	17	13000	0	2018	관솔길
4215012100	강원도 강릉시 노암동	3**	8m미만	31.84	월세	202002	13	300	35	2013	연화봉길
4215012100	강원도 강릉시 노암동	6**	8m미만	33	전세	202002	15	6300	0	2016	임영로26번안길
4215012100	강원도 강릉시 노암동	3**	12m미만	55	전세	202002	1	4000	0	1997	노암등길
4215012100	강원도 강릉시 노암동	3**	12m미만	67.68	월세	202002	3	300	35	1990	노암등길
4215010300	강원도 강릉시 명주동	6*	8m미만	90	전세	202002	19	8000	0	1982	경강로2015번길
4215036028	강원도 강릉시 사천면 산대월리	4**	8m미만	82.98	전세	202002	4	1000	0	1995	산대월길
4215036024	강원도 강릉시 사천면 판교리	2**	8m미만	99.05	전세	202002	29	8000	0	2016	뒷말길
4215036024	강원도 강릉시 사천면 판교리	2**	8m미만	99.05	전세	202002	29	10000	0	2016	뒷말길
4215031021	강원도 강릉시 성산면 구산리	2**	25m미만	50	월세	202002	22	500	15	1991	구산길
4215031024	강원도 강릉시 성산면 위촌리	6**	8m미만	99.48	전세	202002	17	20000	0	2017	위촌길
4215011400	강원도 강릉시 송정동	1**	8m미만	36.3	전세	202002	10	10000	0	2015	경강로2533번길
4215037022	강원도 강릉시 연곡면 영진리	5*	8m미만	29	월세	202002	21	500	50	null	null
4215010900	강원도 강릉시 옥천동	1**	12m미만	33.04	월세	202002	11	300	45	2018	옥가로19번길
4215010900	강원도 강릉시 옥천동	3*	8m미만	36.89	월세	202002	20	500	25	1958	수문길
4215010900	강원도 강릉시 옥천동	1*	8m미만	40	월세	202002	18	700	38	2016	옥천로20번길
4215010900	강원도 강릉시 옥천동	3*	12m미만	82.6	전세	202002	1	7000	0	1983	수문길
4215010700	강원도 강릉시 용강동	1**	-	26	월세	202002	29	300	30	null	null
4215010700	강원도 강릉시 용강동	6*	12m미만	30	월세	202002	29	500	40	2016	명주로17번길
4215010700	강원도 강릉시 용강동	2*	8m미만	50	월세	202002	17	500	50	2015	임영로163번길
4215013100	강원도 강릉시 유천동	7**	25m이상	51.3	월세	202002	7	300	65	2017	선수촌로
4215010500	강원도 강릉시 임당동	2*	8m미만	25	월세	202002	12	300	40	2015	임영로176번길
4215010500	강원도 강릉시 임당동	3*	12m미만	33	월세	202002	17	300	45	2017	임영로164번길
4215010500	강원도 강릉시 임당동	3*	12m미만	33.23	월세	202002	15	300	45	2017	임영로164번길
4215010500	강원도 강릉시 임당동	1**	8m미만	45	전세	202002	27	2500	0	1980	임영로
4215010500	강원도 강릉시 임당동	1*	12m미만	65	월세	202002	7	300	58	2014	강릉대로202번길
4215013700	강원도 강릉시 저동	6**	8m미만	26.45	전세	202002	25	4500	0	2014	저동길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	25.84	월세	202002	17	500	38	2016	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	2*	8m미만	27	월세	202002	15	200	35	2013	연주로
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	33	월세	202002	11	500	35	2017	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	1*	-	39.66	전세	202002	10	3500	0	2008	null
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	40.3	전세	202002	11	5500	0	2017	교항원길
4215025021	강원도 강릉시 주문진읍 주문리	6**	-	66	월세	202002	22	500	15	1980	약수동길
4215013200	강원도 강릉시 지변동	3**	12m미만	20	전세	202002	27	3000	0	1996	지변길
4215013200	강원도 강릉시 지변동	2**	8m미만	23.14	전세	202002	19	3500	0	2009	지변길
4215013200	강원도 강릉시 지변동	2**	-	30	전세	202002	24	6000	0	2019	지변길
4215013200	강원도 강릉시 지변동	2**	8m미만	43.18	전세	202002	17	4000	0	2011	지변길
4215011100	강원도 강릉시 포남동	1***	12m미만	25	월세	202002	1	500	40	2015	남구길30번길
4215011100	강원도 강릉시 포남동	1***	12m미만	26.44	월세	202002	23	300	40	2015	가작로303번길
4215011100	강원도 강릉시 포남동	1***	25m미만	26.97	전세	202002	15	3500	0	1993	남구길
4215011100	강원도 강릉시 포남동	1***	12m미만	28	월세	202002	23	300	35	2012	성덕포남로168번안길
4215011100	강원도 강릉시 포남동	1***	-	28	전세	202002	8	2500	0	2005	null
4215011100	강원도 강릉시 포남동	1***	12m미만	30	월세	202002	3	300	32	2003	강릉대로359번길
4215011100	강원도 강릉시 포남동	1***	12m미만	30	월세	202002	8	300	41	2017	남구길23번길
4215011100	강원도 강릉시 포남동	1***	12m미만	30.41	전세	202002	4	6500	0	2018	보래미하길
4215011100	강원도 강릉시 포남동	1***	12m미만	33	월세	202002	1	300	25	1995	하평4길
4215011100	강원도 강릉시 포남동	1***	12m미만	33	월세	202002	18	300	40	1998	하평4길
4215011100	강원도 강릉시 포남동	1***	12m미만	33	월세	202002	19	3000	10	1994	하평5길
