pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011300	강원도 강릉시 강문동	2**	25m이상	53.47	월세	201711	2	1000	50	2016	해안로
4215011000	강원도 강릉시 교동	1***	12m미만	18	월세	201711	30	200	40	2002	원대로179번안길
4215011000	강원도 강릉시 교동	1**	8m미만	23	전세	201711	4	4500	0	1992	율곡로2868번길
4215011000	강원도 강릉시 교동	9**	12m미만	23.1	전세	201711	30	6000	0	2016	원대로8번길
4215011000	강원도 강릉시 교동	1***	25m미만	27.14	전세	201711	28	5000	0	2006	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	28.36	전세	201711	30	5000	0	2004	하슬라로232번길
4215011000	강원도 강릉시 교동	9**	12m미만	30	월세	201711	19	300	38	2013	화부산로8번길
4215011000	강원도 강릉시 교동	9**	12m미만	33.76	전세	201711	25	6000	0	2016	원대로8번길
4215011000	강원도 강릉시 교동	3**	-	53.32	전세	201711	11	2000	0	1991	null
4215011000	강원도 강릉시 교동	1***	12m미만	58	월세	201711	29	500	55	2013	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	12m미만	65	월세	201711	29	2000	48	2003	원대로
4215011000	강원도 강릉시 교동	1***	12m미만	71.15	월세	201711	4	5000	40	2004	정원로
4215011000	강원도 강릉시 교동	2**	8m미만	83.7	월세	201711	25	1000	45	1990	율곡로2968번안길
4215011000	강원도 강릉시 교동	8**	8m미만	83.8	전세	201711	27	6000	0	1977	임영로
4215011000	강원도 강릉시 교동	7**	8m미만	109.36	전세	201711	4	12000	0	1985	화부산로117번길
4215011000	강원도 강릉시 교동	7**	8m미만	114.28	전세	201711	28	5500	0	1980	화부산로99번길
4215011000	강원도 강릉시 교동	9**	25m미만	135	전세	201711	28	12000	0	1993	화부산로
4215011600	강원도 강릉시 내곡동	5**	8m미만	29.84	월세	201711	17	50	38	2017	범일로555번길
4215012100	강원도 강릉시 노암동	3**	8m미만	38.16	전세	201711	23	5000	0	1982	노암등길46번길
4215012100	강원도 강릉시 노암동	3**	12m미만	49.8	전세	201711	2	8000	0	1979	노가니길
4215012100	강원도 강릉시 노암동	6**	8m미만	49.85	월세	201711	1	2000	15	1977	null
4215012100	강원도 강릉시 노암동	2**	8m미만	62.25	전세	201711	15	2500	0	1979	연화봉길
4215012100	강원도 강릉시 노암동	6**	12m미만	66.1	월세	201711	19	1000	30	1994	임영로25번길
4215012100	강원도 강릉시 노암동	4**	12m미만	70.31	전세	201711	2	5800	0	1987	null
4215010300	강원도 강릉시 명주동	3*	25m이상	86.5	월세	201711	20	1000	45	1981	경강로
4215011400	강원도 강릉시 송정동	9**	8m미만	58.31	월세	201711	28	545	8	2016	강변북길
4215011400	강원도 강릉시 송정동	9*	8m미만	89.25	월세	201711	20	5000	20	1996	팔송길25번길
4215035022	강원도 강릉시 옥계면 천남리	2**	8m미만	85	월세	201711	29	500	10	2000	천남길
4215035021	강원도 강릉시 옥계면 현내리	4**	12m미만	42	월세	201711	17	500	50	2017	현내중길
4215035021	강원도 강릉시 옥계면 현내리	4**	12m미만	83	월세	201711	17	1000	85	2017	현내중길
4215010900	강원도 강릉시 옥천동	1*	8m미만	24.2	전세	201711	22	2000	0	1994	수문길
4215010900	강원도 강릉시 옥천동	3**	-	52	전세	201711	9	10000	0	2017	옥가로50번길
4215010900	강원도 강릉시 옥천동	3**	12m미만	60	월세	201711	30	2000	55	2017	옥가로50번길
4215010900	강원도 강릉시 옥천동	3**	12m미만	60	전세	201711	30	10000	0	2017	옥가로50번길
4215010900	강원도 강릉시 옥천동	1*	8m미만	66	월세	201711	15	500	30	1993	강변북길
4215010900	강원도 강릉시 옥천동	3**	8m미만	75.47	전세	201711	22	5000	0	1978	중기길
4215010900	강원도 강릉시 옥천동	1**	25m미만	111.25	전세	201711	7	5000	0	1984	옥천로
4215032023	강원도 강릉시 왕산면 왕산리	4**	8m미만	98	전세	201711	7	10000	0	1995	null
4215010700	강원도 강릉시 용강동	3*	25m미만	33	전세	201711	23	6500	0	2015	토성로
4215010700	강원도 강릉시 용강동	4*	8m미만	43.01	전세	201711	25	6000	0	1981	토성로124번길
4215010500	강원도 강릉시 임당동	1*	12m미만	24	월세	201711	21	3000	20	2013	강릉대로224번안길
4215010500	강원도 강릉시 임당동	1**	12m미만	26	전세	201711	19	5500	0	2016	강릉대로194번길
4215010500	강원도 강릉시 임당동	1**	12m미만	56.19	전세	201711	20	4000	0	1994	임영로180번길
4215010500	강원도 강릉시 임당동	1*	8m미만	72.13	월세	201711	7	500	40	null	임영로182번길
4215010500	강원도 강릉시 임당동	1*	12m미만	100.95	월세	201711	29	500	30	1986	임영로182번길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	40.3	전세	201711	15	5500	0	2017	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	6*	12m미만	105.78	월세	201711	1	2000	25	1987	신리길
4215025021	강원도 강릉시 주문진읍 주문리	3**	25m미만	46.28	월세	201711	20	1000	25	1976	주문로
4215025021	강원도 강릉시 주문진읍 주문리	3**	25m미만	59.5	월세	201711	3	2000	22	1976	null
4215025021	강원도 강릉시 주문진읍 주문리	3**	25m미만	60.16	전세	201711	11	2700	0	1956	시장길
