pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	12m미만	23	전세	201702	11	3000	0	2002	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	24	월세	201702	5	200	35	2002	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	24	전세	201702	27	3500	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	-	24.24	전세	201702	10	5000	0	2005	null
4215011000	강원도 강릉시 교동	1***	12m미만	25	월세	201702	18	200	30	2003	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	25.24	전세	201702	7	4500	0	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	25.24	전세	201702	7	5000	0	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	8m미만	30	월세	201702	23	300	45	2016	하슬라로10번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	전세	201702	6	4000	0	2003	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	33	전세	201702	24	4000	0	2002	정원로
4215011000	강원도 강릉시 교동	9**	8m미만	33	전세	201702	26	2000	0	1993	강릉대로159번길
4215011000	강원도 강릉시 교동	1***	25m미만	33.01	전세	201702	23	5000	0	2005	가작로
4215011000	강원도 강릉시 교동	1***	25m미만	33.3	월세	201702	10	200	42	2006	솔올로
4215011000	강원도 강릉시 교동	7**	12m미만	40	월세	201702	15	300	47	2014	null
4215011000	강원도 강릉시 교동	2**	8m미만	47.87	월세	201702	13	1000	40	1980	화부산로
4215011000	강원도 강릉시 교동	1***	12m미만	49	월세	201702	27	500	50	2011	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	49.58	전세	201702	9	6000	0	2006	원대로179번안길
4215011000	강원도 강릉시 교동	9**	8m미만	53	월세	201702	18	4500	10	2015	null
4215011000	강원도 강릉시 교동	1***	12m미만	55	월세	201702	14	1000	45	2011	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	56	월세	201702	22	500	60	2005	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	56.1	월세	201702	27	2000	40	2003	하슬라로
4215011000	강원도 강릉시 교동	8**	25m이상	58.88	월세	201702	24	0	40	1978	강릉대로
4215011000	강원도 강릉시 교동	1***	12m미만	60	월세	201702	1	5000	20	2012	정원로
