pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	12m미만	30	월세	201512	31	100	31	2002	원대로179번안길
4215011000	강원도 강릉시 교동	2**	8m미만	33	전세	201512	27	4000	0	null	명륜로
4215011000	강원도 강릉시 교동	1***	12m미만	36	전세	201512	19	5500	0	2011	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	52.89	월세	201512	15	500	50	2003	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	60	월세	201512	19	1000	47	2006	정원로
4215011000	강원도 강릉시 교동	9**	-	60	전세	201512	7	6500	0	2015	null
4215011000	강원도 강릉시 교동	9**	8m미만	61.55	전세	201512	17	5000	0	1978	강릉대로
4215011000	강원도 강릉시 교동	1***	-	63.36	월세	201512	16	1000	40	2005	null
4215011000	강원도 강릉시 교동	1***	12m미만	64.6	월세	201512	2	500	45	2002	율곡초교길39번길
4215011000	강원도 강릉시 교동	2*	-	81.67	전세	201512	15	7000	0	null	null
4215011000	강원도 강릉시 교동	8**	8m미만	83.82	전세	201512	5	6000	0	1977	임영로
4215011000	강원도 강릉시 교동	7**	12m미만	88.54	전세	201512	16	5000	0	2014	율곡로2953번길
4215011000	강원도 강릉시 교동	7**	8m미만	93.61	전세	201512	14	3000	0	null	율곡로2987번길
4215011000	강원도 강릉시 교동	1***	12m미만	93.85	전세	201512	31	11000	0	2004	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	98.27	전세	201512	5	16000	0	2012	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	99	월세	201512	8	5000	45	2010	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	110.41	전세	201512	22	4000	0	2006	율곡초교길47번길
4215011000	강원도 강릉시 교동	1***	12m미만	114.57	월세	201512	11	1000	40	2012	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	115.92	전세	201512	30	13000	0	2003	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	117.49	월세	201512	11	300	43	2014	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	117.49	월세	201512	11	300	40	2014	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	118.18	전세	201512	11	7000	0	2009	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	122.65	전세	201512	19	5500	0	2011	하슬라로
4215011000	강원도 강릉시 교동	9**	8m미만	124.6	월세	201512	24	300	35	2014	원대로14번길
4215011000	강원도 강릉시 교동	1***	25m미만	129.68	월세	201512	9	7000	10	2012	가작로
4215011000	강원도 강릉시 교동	1***	12m미만	129.78	전세	201512	21	5500	0	2006	하슬라로206번길
4215011000	강원도 강릉시 교동	9**	8m미만	130	전세	201512	1	6500	0	2000	원대로8번안길
4215011000	강원도 강릉시 교동	1***	12m미만	135.19	전세	201512	24	7000	0	2008	원대로179번안길
4215011000	강원도 강릉시 교동	7**	12m미만	145.43	월세	201512	29	300	43	2015	화부산로117번길
4215011000	강원도 강릉시 교동	9**	-	172.7	전세	201512	1	8500	0	2015	null
4215011000	강원도 강릉시 교동	9**	12m미만	172.7	전세	201512	9	8000	0	2016	원대로8번길
4215011000	강원도 강릉시 교동	9**	-	172.84	전세	201512	24	8000	0	2016	null
4215033024	강원도 강릉시 구정면 금광리	7**	8m미만	53	월세	201512	22	2000	7	1994	수골길
4215033021	강원도 강릉시 구정면 여찬리	5**	8m미만	140.25	전세	201512	15	15000	0	2015	말미길
4215011600	강원도 강릉시 내곡동	2**	8m미만	19.8	전세	201512	28	4000	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	5**	-	26.4	전세	201512	13	6000	0	2015	범일로555번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	33	전세	201512	14	4000	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	33	전세	201512	21	3000	0	2003	범일로579번길
4215011600	강원도 강릉시 내곡동	3*	8m미만	37.83	전세	201512	1	4000	0	2003	남산초교길5번길
4215011600	강원도 강릉시 내곡동	9*	8m미만	75	전세	201512	28	3500	0	1996	남부로63번안길
4215012100	강원도 강릉시 노암동	2**	8m미만	41	월세	201512	1	200	20	null	율곡로
4215012100	강원도 강릉시 노암동	1**	8m미만	79	전세	201512	3	4000	0	1983	노가니길
4215012100	강원도 강릉시 노암동	2**	25m이상	82.98	전세	201512	10	5000	0	1992	율곡로
4215031024	강원도 강릉시 성산면 위촌리	4**	8m미만	125.4	월세	201512	10	3000	40	2005	위촌안길
4215037022	강원도 강릉시 연곡면 영진리	7*	12m미만	69.92	월세	201512	3	500	20	1991	해안로
4215010900	강원도 강릉시 옥천동	1*	8m미만	24.2	전세	201512	24	2000	0	1994	수문길
4215010900	강원도 강릉시 옥천동	1**	8m미만	174.29	월세	201512	6	2000	50	1979	옥가로7번길
4215010700	강원도 강릉시 용강동	3*	25m미만	26	월세	201512	7	1000	37	2015	토성로
4215010700	강원도 강릉시 용강동	2*	8m미만	33	월세	201512	26	200	38	2015	임영로163번길
4215010700	강원도 강릉시 용강동	2*	8m미만	35	전세	201512	28	6000	0	2015	임영로163번길
4215010700	강원도 강릉시 용강동	2*	-	40	월세	201512	10	3000	30	2015	임영로163번길
4215010500	강원도 강릉시 임당동	1**	12m미만	25	전세	201512	5	5000	0	2016	강릉대로194번길
4215010500	강원도 강릉시 임당동	2*	8m미만	26	전세	201512	2	5500	0	2015	임영로176번길
4215010500	강원도 강릉시 임당동	9*	8m미만	30	전세	201512	9	5000	0	2014	임영로182번길
4215010500	강원도 강릉시 임당동	1**	12m미만	33	월세	201512	30	300	35	2004	강릉대로202번길
4215012500	강원도 강릉시 입암동	4**	8m미만	80.4	전세	201512	29	6000	0	2003	강중길48번길
4215025021	강원도 강릉시 주문진읍 주문리	6**	8m미만	28.44	월세	201512	3	100	15	null	오리나루5길
4215013200	강원도 강릉시 지변동	1*	8m미만	21.6	전세	201512	21	2500	0	1997	경포로15번길
4215013200	강원도 강릉시 지변동	3**	8m미만	26.4	전세	201512	22	1500	0	1996	지변길
4215013200	강원도 강릉시 지변동	2**	8m미만	29	전세	201512	21	4000	0	null	지변길
4215013200	강원도 강릉시 지변동	2**	8m미만	29.7	전세	201512	27	3000	0	2009	지변길
4215013200	강원도 강릉시 지변동	2**	-	30	전세	201512	28	4500	0	2016	null
4215011100	강원도 강릉시 포남동	1***	12m미만	29.75	월세	201512	13	200	30	1996	하평4길
4215011100	강원도 강릉시 포남동	1***	12m미만	34.41	전세	201512	22	3000	0	1982	성덕포남로146번길
4215011100	강원도 강릉시 포남동	1***	12m미만	36.3	전세	201512	12	5000	0	2015	성덕포남로182번길
4215011100	강원도 강릉시 포남동	1***	12m미만	43	월세	201512	18	300	36	2015	null
4215011100	강원도 강릉시 포남동	1***	8m미만	50.5	전세	201512	9	3500	0	2005	남강초교1길
4215011100	강원도 강릉시 포남동	1***	8m미만	63	월세	201512	28	500	25	1990	산양길26번길
4215011100	강원도 강릉시 포남동	1***	8m미만	68.33	월세	201512	25	1500	30	1990	강릉대로527번길
4215011100	강원도 강릉시 포남동	1***	12m미만	99.5	월세	201512	12	300	36	2015	성덕포남로182번길
4215011100	강원도 강릉시 포남동	1***	25m미만	107.96	월세	201512	2	2000	50	1994	하평3길
4215012800	강원도 강릉시 학동	1**	8m미만	29.75	월세	201512	14	200	13	1952	성덕로213번길
4215010100	강원도 강릉시 홍제동	9**	8m미만	30	전세	201512	20	3000	0	1995	공제로359번안길
4215010100	강원도 강릉시 홍제동	1**	8m미만	37	월세	201512	25	100	20	1977	새냉이길
4215010100	강원도 강릉시 홍제동	9*	25m이상	66	전세	201512	1	3500	0	1996	경강로
