pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	8**	25m미만	26	전세	201807	19	3000	0	2001	임영로
4215011000	강원도 강릉시 교동	7**	12m미만	30	월세	201807	27	100	20	1979	화부산로99번길
4215011000	강원도 강릉시 교동	9**	25m이상	30	전세	201807	2	5000	0	2018	강릉대로
4215011000	강원도 강릉시 교동	1***	12m미만	30	전세	201807	9	4500	0	2010	하슬라로206번길
4215011000	강원도 강릉시 교동	8**	8m미만	32.43	전세	201807	8	2000	0	1978	강릉대로171번길
4215011000	강원도 강릉시 교동	1***	-	50	전세	201807	6	6000	0	2005	null
4215011000	강원도 강릉시 교동	8**	8m미만	60	전세	201807	17	4500	0	1985	화부산로8번길
4215011000	강원도 강릉시 교동	1***	12m미만	66.06	월세	201807	3	500	50	2004	하슬라로
4215011000	강원도 강릉시 교동	2**	8m미만	68.04	월세	201807	4	1200	35	1981	화부산로141번안길
4215011000	강원도 강릉시 교동	1***	12m미만	79.51	월세	201807	5	5000	25	2001	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	106.32	월세	201807	10	1500	70	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1**	25m미만	109.22	월세	201807	20	500	20	1976	옥천로
4215011000	강원도 강릉시 교동	1***	25m미만	115	월세	201807	9	3000	65	2005	가작로
4215011000	강원도 강릉시 교동	1**	12m미만	165.08	전세	201807	20	3000	0	1997	강릉대로194번길
4215011000	강원도 강릉시 교동	9**	12m미만	172.7	전세	201807	12	5000	0	2016	원대로8번길
4215033027	강원도 강릉시 구정면 제비리	1**	8m미만	49.68	전세	201807	9	5000	0	2011	칠봉로
4215033022	강원도 강릉시 구정면 학산리	6**	8m미만	136.06	전세	201807	31	24000	0	2018	구정옥봉길
4215010200	강원도 강릉시 남문동	1**	8m미만	66.11	월세	201807	19	300	30	1956	홍제로20번길
4215011600	강원도 강릉시 내곡동	5**	-	26.4	전세	201807	30	5500	0	2018	관솔길
4215011600	강원도 강릉시 내곡동	6*	12m미만	33	월세	201807	2	300	42	2015	남산초교길12번길
4215012100	강원도 강릉시 노암동	6**	8m미만	30	전세	201807	25	6000	0	2016	임영로26번안길
4215012100	강원도 강릉시 노암동	1**	8m미만	43	월세	201807	12	300	25	1994	노가니남길19번길
4215012100	강원도 강릉시 노암동	8**	8m미만	62.1	월세	201807	12	500	40	1990	노가니남길5번길
4215036024	강원도 강릉시 사천면 판교리	*	8m미만	82.63	월세	201807	5	2000	38	2000	이설당2길
4215036024	강원도 강릉시 사천면 판교리	5**	8m미만	114.5	전세	201807	20	5000	0	null	너다리길
4215010800	강원도 강릉시 성남동	1**	8m미만	33	전세	201807	3	2000	0	2002	중앙시장3길
4215010800	강원도 강릉시 성남동	4*	8m미만	40.99	전세	201807	9	6000	0	null	금성로11번길
4215010400	강원도 강릉시 성내동	2*	8m미만	42.97	월세	201807	28	500	40	2008	임영로
4215011400	강원도 강릉시 송정동	4*	8m미만	33.25	전세	201807	16	5000	0	2018	null
4215011400	강원도 강릉시 송정동	1**	8m미만	36.3	전세	201807	3	8500	0	2015	경강로2533번길
4215011400	강원도 강릉시 송정동	3*	8m미만	36.35	월세	201807	19	500	45	2018	null
4215035030	강원도 강릉시 옥계면 산계리	1***	-	82.6	전세	201807	31	3000	0	null	황지미길
4215010900	강원도 강릉시 옥천동	1*	8m미만	53	월세	201807	26	500	30	1998	수문길
4215010900	강원도 강릉시 옥천동	1**	25m이상	228.46	월세	201807	3	2300	80	1996	옥가로
4215013900	강원도 강릉시 운산동	6**	8m미만	50.14	월세	201807	10	300	20	1965	운산길
4215013100	강원도 강릉시 유천동	7**	-	46	전세	201807	11	8000	0	2017	null
4215013100	강원도 강릉시 유천동	4**	-	106.12	전세	201807	30	18000	0	2018	사임당로
4215013100	강원도 강릉시 유천동	4**	-	106.12	전세	201807	30	18000	0	2018	사임당로
4215012500	강원도 강릉시 입암동	7*	25m이상	52.4	월세	201807	17	483	9	2017	성덕포남로
