pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034026	강원도 강릉시 강동면 하시동리	5*	8m미만	97.2	전세	201712	5	4000	0	1994	원장봉길
4215011000	강원도 강릉시 교동	1***	12m미만	25	월세	201712	28	300	40	2013	율곡초교길43번길
4215011000	강원도 강릉시 교동	7**	12m미만	30	월세	201712	8	300	42	2014	율곡로2953번길
4215011000	강원도 강릉시 교동	1***	25m미만	30	전세	201712	16	5000	0	1996	경포로
4215011000	강원도 강릉시 교동	1***	12m미만	33.05	월세	201712	19	100	31	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	25m미만	43	월세	201712	9	300	45	2011	하슬라로206번길
4215011000	강원도 강릉시 교동	9**	12m미만	60	전세	201712	4	6500	0	2015	원대로8번길
4215011000	강원도 강릉시 교동	1***	25m미만	63.36	월세	201712	4	1000	1	2005	가작로
4215011000	강원도 강릉시 교동	9**	25m이상	65.28	월세	201712	15	1000	38	1991	강릉대로
4215011000	강원도 강릉시 교동	3**	25m이상	77.54	전세	201712	6	13000	0	1992	가작로
4215033023	강원도 강릉시 구정면 구정리	*	8m미만	113.91	전세	201712	27	11000	0	2017	청파로
4215011600	강원도 강릉시 내곡동	6**	8m미만	17.91	전세	201712	15	4000	0	1988	관대길
4215011600	강원도 강릉시 내곡동	4**	8m미만	18.69	월세	201712	9	500	10	1995	남산초교길12번길
4215011600	강원도 강릉시 내곡동	3**	8m미만	22.3	월세	201712	10	30	33	2008	범일로
4215011600	강원도 강릉시 내곡동	3**	8m미만	23	전세	201712	29	2500	0	null	관솔길
4215011600	강원도 강릉시 내곡동	4**	12m미만	25.16	월세	201712	4	30	40	2016	관대길
4215011600	강원도 강릉시 내곡동	3**	8m미만	30	전세	201712	11	6000	0	2009	범일로
4215011600	강원도 강릉시 내곡동	3**	8m미만	30	전세	201712	16	5500	0	2009	범일로
4215011600	강원도 강릉시 내곡동	2**	8m미만	237.49	전세	201712	11	4000	0	2008	범일로555번길
4215012100	강원도 강릉시 노암동	6**	12m미만	62.94	월세	201712	29	200	25	1986	노암길10번길
4215012100	강원도 강릉시 노암동	1**	8m미만	68.25	전세	201712	22	5000	0	1980	노가니남길5번길
4215013400	강원도 강릉시 대전동	5**	8m미만	98.67	전세	201712	10	13000	0	2017	과학단지로21번길
4215036021	강원도 강릉시 사천면 미노리	1**	12m미만	179.15	전세	201712	20	5000	0	2001	본동길
4215010800	강원도 강릉시 성남동	1**	8m미만	56	월세	201712	8	2000	20	1984	금성로35번길
4215031024	강원도 강릉시 성산면 위촌리	6**	12m미만	99.48	전세	201712	20	15000	0	2017	위촌길
4215037024	강원도 강릉시 연곡면 송림리	7**	-	167.4	전세	201712	3	13000	0	2015	null
4215037022	강원도 강릉시 연곡면 영진리	3**	12m미만	99.37	월세	201712	5	500	45	1997	영진길
4215010900	강원도 강릉시 옥천동	3**	8m미만	41	월세	201712	27	500	30	2005	옥가로50번길
4215010900	강원도 강릉시 옥천동	1**	8m미만	59	월세	201712	16	300	30	1980	옥천로23번안길
4215010900	강원도 강릉시 옥천동	2**	25m이상	82.64	월세	201712	29	1000	36	2003	옥가로
4215013100	강원도 강릉시 유천동	7**	12m미만	51.06	전세	201712	18	5500	0	2015	선수촌로114번길
4215010500	강원도 강릉시 임당동	1**	25m미만	30	월세	201712	4	500	25	2003	토성로
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	20.3	전세	201712	6	4000	0	2017	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	20.56	전세	201712	26	4500	0	2016	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	22.89	월세	201712	11	500	35	2017	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	22.89	월세	201712	18	500	35	2017	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	7*	25m미만	66.57	월세	201712	18	1000	20	1981	신리길
4215025022	강원도 강릉시 주문진읍 교항리	6*	-	70.43	전세	201712	13	4000	0	1993	null
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	99.17	전세	201712	14	10000	0	2017	교항원길
4215013200	강원도 강릉시 지변동	2**	8m미만	26.64	전세	201712	21	4000	0	2002	지변길18번길
4215013200	강원도 강릉시 지변동	4*	8m미만	30	전세	201712	31	5000	0	2015	죽헌길44번길
4215013200	강원도 강릉시 지변동	2**	8m미만	52.89	전세	201712	23	7000	0	2012	지변길
4215013200	강원도 강릉시 지변동	2**	8m미만	117.16	전세	201712	18	6000	0	1993	지변길
4215013200	강원도 강릉시 지변동	6*	8m미만	149.27	전세	201712	1	16500	0	1995	경포로15번길
4215011100	강원도 강릉시 포남동	1***	12m미만	26.4	월세	201712	30	2500	8	null	남구길11번길
4215011100	강원도 강릉시 포남동	1***	12m미만	27	전세	201712	12	2500	0	1994	남구길11번길
4215011100	강원도 강릉시 포남동	1***	12m미만	33.05	월세	201712	9	200	25	1995	하평4길
4215011100	강원도 강릉시 포남동	1***	12m미만	40	전세	201712	29	5000	0	2017	남구길23번길
4215011100	강원도 강릉시 포남동	1***	12m미만	50.5	월세	201712	13	500	40	1991	산양큰길
4215011100	강원도 강릉시 포남동	1***	-	60	전세	201712	23	9000	0	2017	남구길23번길
4215011100	강원도 강릉시 포남동	1***	8m미만	63	월세	201712	7	500	20	1985	명륜로
4215011100	강원도 강릉시 포남동	1***	8m미만	63	월세	201712	14	500	30	1990	산양길26번길
4215011100	강원도 강릉시 포남동	1***	8m미만	64.5	월세	201712	7	1000	40	1990	산양길36번길
4215011100	강원도 강릉시 포남동	1***	8m미만	82.79	월세	201712	22	1000	35	1990	산양큰길22번길
4215011100	강원도 강릉시 포남동	1***	8m미만	96.03	전세	201712	12	13000	0	1990	산양큰길24번길
4215011100	강원도 강릉시 포남동	1***	8m미만	97.2	전세	201712	7	6900	0	1990	산양큰길
4215010100	강원도 강릉시 홍제동	7**	8m미만	75.13	전세	201712	23	7000	0	1997	공제로437번길
4215011700	강원도 강릉시 회산동	1**	8m미만	32.4	전세	201712	19	5000	0	2011	관솔길12번길
4282032024	강원도 고성군 죽왕면 공현진리	6*	25m미만	33	월세	201712	7	500	20	1954	공현진길
4282033035	강원도 고성군 토성면 봉포리	1*	25m미만	80.12	전세	201712	1	7000	0	2000	토성로
4282033023	강원도 고성군 토성면 아야진리	6*	8m미만	46.6	전세	201712	11	3000	0	1994	아야진남길
4282033023	강원도 고성군 토성면 아야진리	6*	8m미만	93.21	전세	201712	16	3000	0	1994	아야진남길
4217011100	강원도 동해시 발한동	3**	8m미만	54.48	월세	201712	8	1000	35	null	해안로
4217010100	강원도 동해시 천곡동	9**	12m미만	30	월세	201712	6	2000	20	2013	감추5길
4217010100	강원도 동해시 천곡동	9**	25m미만	30	월세	201712	8	500	31	2014	감추5길
4217010100	강원도 동해시 천곡동	9**	12m미만	30	월세	201712	11	100	35	2015	감추5길
4217010100	강원도 동해시 천곡동	9**	12m미만	30	월세	201712	20	2000	20	2017	감추4길
4217010100	강원도 동해시 천곡동	9**	12m미만	30	월세	201712	24	200	35	null	감추5길
4217010100	강원도 동해시 천곡동	8**	12m미만	30	전세	201712	11	2500	0	2006	평원2길
4217010100	강원도 동해시 천곡동	9**	12m미만	33	전세	201712	26	4000	0	2017	감추3길
4217010100	강원도 동해시 천곡동	1***	12m미만	48	월세	201712	27	1500	27	2012	동굴4길
4217010100	강원도 동해시 천곡동	9**	12m미만	59.26	월세	201712	4	500	55	2017	감추4길
4217010100	강원도 동해시 천곡동	1***	12m미만	60	월세	201712	5	2000	40	2017	동굴2길
4217010100	강원도 동해시 천곡동	9**	12m미만	60	월세	201712	27	5000	10	2017	감추2길
4217010100	강원도 동해시 천곡동	9**	12m미만	75.94	전세	201712	26	9000	0	2016	감추2길
4217010100	강원도 동해시 천곡동	9**	12m미만	99	월세	201712	22	3000	55	2013	감추3길
4217010200	강원도 동해시 평릉동	4**	25m미만	49.5	월세	201712	29	300	50	2018	평원로
4223010600	강원도 삼척시 교동	1**	8m미만	25	전세	201712	27	1500	0	1980	죽동길
4223012000	강원도 삼척시 남양동	1**	8m미만	30	전세	201712	30	3500	0	2016	중앙로4길
4223011900	강원도 삼척시 성남동	1**	8m미만	68.8	전세	201712	13	4000	0	2004	엑스포로2길
4221010600	강원도 속초시 교동	7**	8m미만	30	전세	201712	18	5000	0	2009	교동로6길
4221010600	강원도 속초시 교동	9**	8m미만	30	전세	201712	20	5000	0	2017	밤골길
4221010600	강원도 속초시 교동	7**	8m미만	30	전세	201712	27	1500	0	1983	만천길
4221010600	강원도 속초시 교동	9**	8m미만	35	월세	201712	15	400	45	2017	만천6길
4221010600	강원도 속초시 교동	6**	8m미만	40	전세	201712	20	6500	0	2017	엑스포로
4221010600	강원도 속초시 교동	6**	8m미만	40	전세	201712	20	6500	0	2017	엑스포로
4221010600	강원도 속초시 교동	6**	12m미만	49.59	월세	201712	21	300	30	2005	번영로43번길
4221010600	강원도 속초시 교동	*	-	66.11	월세	201712	20	500	30	null	null
4221010600	강원도 속초시 교동	7**	8m미만	79.92	월세	201712	12	1000	50	1984	만리공원길
4221010400	강원도 속초시 금호동	6**	12m미만	40	전세	201712	28	4500	0	1991	미시령로
4221010200	강원도 속초시 동명동	4**	25m미만	12	월세	201712	1	200	23	1990	수복로
4221010200	강원도 속초시 동명동	2**	8m미만	50	전세	201712	18	7500	0	2016	장안로3길
4221010100	강원도 속초시 영랑동	3**	8m미만	30	전세	201712	2	6000	0	2017	영랑로6길
4221010100	강원도 속초시 영랑동	5**	12m미만	40	월세	201712	20	200	25	1989	번영로105번길
4221011300	강원도 속초시 장사동	5**	8m미만	26.44	월세	201712	23	50	12	2000	중앙로428번길
4221011300	강원도 속초시 장사동	6**	8m미만	33.05	전세	201712	1	1000	0	1984	중앙로419번길
4221011300	강원도 속초시 장사동	6**	8m미만	33.05	전세	201712	1	1700	0	1984	중앙로419번길
4221011300	강원도 속초시 장사동	6**	8m미만	49.58	월세	201712	9	200	30	null	사진4길
4221010800	강원도 속초시 조양동	1***	8m미만	16.52	월세	201712	1	500	25	null	새마을3길
4221010800	강원도 속초시 조양동	1***	12m미만	21	전세	201712	21	4000	0	2017	선사로4길
4221010800	강원도 속초시 조양동	1***	8m미만	33	월세	201712	14	7000	5	2018	null
4221010800	강원도 속초시 조양동	1***	8m미만	33	월세	201712	21	7000	5	2018	null
4221010800	강원도 속초시 조양동	1***	8m미만	39	월세	201712	29	300	40	2011	선사로1길
4221010800	강원도 속초시 조양동	1***	8m미만	39	월세	201712	29	300	40	2011	선사로1길
4221010800	강원도 속초시 조양동	1***	8m미만	66.69	전세	201712	29	8000	0	1981	조양로22번길
4221010800	강원도 속초시 조양동	1***	8m미만	117	전세	201712	5	12000	0	2015	선사로2길
4280032024	강원도 양구군 동면 덕곡리	5**	8m미만	70	전세	201712	1	7000	0	2001	금강산로1505번길
4280025021	강원도 양구군 양구읍 상리	5**	12m미만	45	월세	201712	9	500	45	2013	양록길23번길
4280025021	강원도 양구군 양구읍 상리	5**	12m미만	68.1	전세	201712	1	3000	0	1999	택지길
4280025021	강원도 양구군 양구읍 상리	5**	12m미만	99	전세	201712	1	3000	0	1999	택지길
4280025021	강원도 양구군 양구읍 상리	5**	8m미만	155.94	전세	201712	1	5000	0	2016	청춘로
4280025032	강원도 양구군 양구읍 정림리	8*	8m미만	115.74	전세	201712	5	6000	0	2011	박수근로
4283035040	강원도 양양군 강현면 주청리	*	25m미만	80	월세	201712	11	700	35	1996	동해대로
4283025021	강원도 양양군 양양읍 남문리	*	8m미만	23	전세	201712	25	2500	0	1984	양양로
4283025021	강원도 양양군 양양읍 남문리	9*	8m미만	55.9	월세	201712	31	500	35	1983	남문8길
4275025021	강원도 영월군 영월읍 영흥리	7**	8m미만	45.54	월세	201712	17	500	30	1985	내성길
4275025022	강원도 영월군 영월읍 하송리	1**	8m미만	29.2	전세	201712	26	5000	0	2015	분수대길
4275031021	강원도 영월군 중동면 녹전리	7*	-	51.92	월세	201712	12	200	20	null	null
4275035525	강원도 영월군 한반도면 쌍용리	6**	8m미만	46.76	전세	201712	20	2500	0	null	쌍용로
4213010500	강원도 원주시 개운동	4**	12m미만	39.66	전세	201712	19	6000	0	2017	송림길
4213010500	강원도 원주시 개운동	3**	8m미만	45	전세	201712	22	6000	0	2017	남원로602번길
4213010500	강원도 원주시 개운동	3**	12m미만	54.63	월세	201712	9	300	30	1995	강변로
4213010500	강원도 원주시 개운동	4**	12m미만	169.97	전세	201712	26	6000	0	2017	송림길
4213011600	강원도 원주시 관설동	1***	12m미만	10	월세	201712	1	200	35	2010	치악고교길
4213011600	강원도 원주시 관설동	1***	12m미만	10	전세	201712	13	2000	0	2006	라옹정길
4213011600	강원도 원주시 관설동	1***	12m미만	25	전세	201712	10	4000	0	2008	라옹정길
4213011600	강원도 원주시 관설동	1***	12m미만	26.1	월세	201712	4	2000	20	2006	라옹정길
4213011600	강원도 원주시 관설동	1***	-	29	전세	201712	29	5000	0	2008	null
4213011600	강원도 원주시 관설동	1***	12m미만	29.7	월세	201712	28	110	4	2008	단관초교길
4213011600	강원도 원주시 관설동	1***	12m미만	30	월세	201712	1	200	25	2008	치악고교길
4213011600	강원도 원주시 관설동	1***	12m미만	30	월세	201712	2	1500	30	2016	치악로
4213011600	강원도 원주시 관설동	1***	12m미만	30	월세	201712	10	300	32	2011	치악고교길
4213011600	강원도 원주시 관설동	1***	12m미만	30	월세	201712	16	300	38	2008	단관초교길
4213011600	강원도 원주시 관설동	1***	25m미만	30	월세	201712	18	200	31	2006	나비허리길
4213011600	강원도 원주시 관설동	1***	8m미만	30	전세	201712	14	6500	0	2017	치악로
4213011600	강원도 원주시 관설동	1***	-	30	전세	201712	21	3000	0	2006	null
4213011600	강원도 원주시 관설동	1***	12m미만	30.22	전세	201712	28	3000	0	2004	치악고교길
4213011600	강원도 원주시 관설동	1***	12m미만	31	전세	201712	13	4000	0	2009	치악고교길
4213011600	강원도 원주시 관설동	1***	12m미만	32	월세	201712	3	200	30	2005	라옹정길
4213011600	강원도 원주시 관설동	1***	12m미만	32	전세	201712	25	5000	0	2011	관설안길
4213011600	강원도 원주시 관설동	1***	12m미만	33	전세	201712	11	4000	0	2009	관설안길
4213011600	강원도 원주시 관설동	1***	12m미만	33	전세	201712	21	7000	0	2017	시청로
4213011600	강원도 원주시 관설동	1***	-	33	전세	201712	23	4000	0	2008	null
4213011600	강원도 원주시 관설동	1***	12m미만	33	전세	201712	27	3000	0	2007	관설안길
4213011600	강원도 원주시 관설동	1***	12m미만	33.88	월세	201712	16	300	30	2007	치악고교길
4213011600	강원도 원주시 관설동	1***	12m미만	35	월세	201712	5	300	45	2007	치악고교길
4213011600	강원도 원주시 관설동	1***	25m미만	35	월세	201712	28	500	45	2008	시청로
4213011600	강원도 원주시 관설동	1***	12m미만	35	전세	201712	15	4500	0	2008	치악고교길
4213011600	강원도 원주시 관설동	1***	12m미만	35	전세	201712	28	4300	0	2008	치악고교길
4213011600	강원도 원주시 관설동	1***	12m미만	40	전세	201712	13	5500	0	2008	치악고교길
4213011600	강원도 원주시 관설동	1***	12m미만	40	전세	201712	15	4000	0	2011	라옹정길
4213011600	강원도 원주시 관설동	1***	12m미만	41.03	전세	201712	31	6700	0	null	치악로
4213011600	강원도 원주시 관설동	1***	25m미만	42.08	전세	201712	16	5000	0	2012	나비허리길
4213011600	강원도 원주시 관설동	1***	12m미만	44	월세	201712	23	300	35	2008	관설안길
4213011600	강원도 원주시 관설동	1***	12m미만	45	월세	201712	21	5000	4	2010	관설안길
4213011600	강원도 원주시 관설동	1***	12m미만	46.2	전세	201712	13	5000	0	2013	관설안길
4213011600	강원도 원주시 관설동	1***	12m미만	50	전세	201712	19	7000	0	2013	단관초교길
4213011600	강원도 원주시 관설동	1***	12m미만	52.8	전세	201712	15	7000	0	2016	라옹정길
4213011600	강원도 원주시 관설동	1***	12m미만	60	월세	201712	16	100	40	2012	관설안길
4213011600	강원도 원주시 관설동	1***	12m미만	63.95	전세	201712	23	7000	0	2007	라옹정길
4213011600	강원도 원주시 관설동	1***	12m미만	74	월세	201712	21	1000	60	2017	시청로
4213011600	강원도 원주시 관설동	1***	12m미만	157	월세	201712	3	2000	75	2015	라옹정길
4213011600	강원도 원주시 관설동	1***	12m미만	177.34	전세	201712	4	13000	0	2015	라옹정길
4213011000	강원도 원주시 단계동	9**	12m미만	24.12	전세	201712	27	4000	0	2003	이화4길
4213011000	강원도 원주시 단계동	8**	12m미만	26.4	전세	201712	27	3000	0	2002	이화6길
4213011000	강원도 원주시 단계동	8**	8m미만	27.96	전세	201712	28	4000	0	2006	이화5길
4213011000	강원도 원주시 단계동	9**	25m미만	28.36	전세	201712	22	3000	0	1996	이화1길
4213011000	강원도 원주시 단계동	8**	12m미만	30	월세	201712	5	300	30	2006	이화4길
4213011000	강원도 원주시 단계동	9**	12m미만	30	월세	201712	21	100	26	1995	이화4길
4213011000	강원도 원주시 단계동	8**	12m미만	33	월세	201712	26	300	30	2006	이화4길
4213011000	강원도 원주시 단계동	9**	12m미만	33	전세	201712	11	4000	0	2003	이화4길
4213011000	강원도 원주시 단계동	9**	25m미만	33.26	전세	201712	14	4300	0	2015	한지공원길
4213011000	강원도 원주시 단계동	9**	8m미만	35	월세	201712	23	300	35	2013	이화3길
4213011000	강원도 원주시 단계동	8**	12m미만	40	전세	201712	14	5000	0	2017	이화6길
4213011000	강원도 원주시 단계동	9**	12m미만	56	월세	201712	5	200	30	1995	이화3길
4213011000	강원도 원주시 단계동	1**	8m미만	57	전세	201712	13	4000	0	1991	원문로137번길
4213011000	강원도 원주시 단계동	9**	25m미만	60	월세	201712	12	1000	30	1993	이화1길
4213011000	강원도 원주시 단계동	1***	25m미만	110.14	월세	201712	16	2000	65	2010	백간공원길
4213011000	강원도 원주시 단계동	7**	12m미만	112.27	전세	201712	26	8000	0	2007	단구로
4213011000	강원도 원주시 단계동	7**	12m미만	167.6	전세	201712	28	6500	0	2018	천사로
4213010700	강원도 원주시 단구동	1***	12m미만	20	월세	201712	19	100	26	2002	토지길
4213010700	강원도 원주시 단구동	1***	12m미만	20	전세	201712	4	3300	0	2009	천매봉길
4213010700	강원도 원주시 단구동	6**	8m미만	23	전세	201712	11	4500	0	2017	관후길
4213010700	강원도 원주시 단구동	1***	12m미만	26.91	월세	201712	5	1000	50	2016	송림길
4213010700	강원도 원주시 단구동	1***	12m미만	26.91	월세	201712	29	300	40	2016	송림길
4213010700	강원도 원주시 단구동	1***	25m미만	32	전세	201712	9	4000	0	2009	남원로442번길
