pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034029	강원도 강릉시 강동면 심곡리	7*	8m미만	49.5	전세	201704	21	2000	0	null	헌화로
4215011000	강원도 강릉시 교동	9**	12m미만	19.8	전세	201704	29	4500	0	2016	원대로14번길
4215011000	강원도 강릉시 교동	8**	12m미만	24.42	전세	201704	20	6000	0	1979	강릉대로179번길
4215011000	강원도 강릉시 교동	9**	12m미만	29.75	전세	201704	2	5000	0	2016	원대로14번길
4215011000	강원도 강릉시 교동	2**	12m미만	39.6	전세	201704	28	6000	0	2016	화부산로141번길
4215011000	강원도 강릉시 교동	1***	12m미만	49.58	전세	201704	29	6000	0	2006	원대로179번안길
4215011000	강원도 강릉시 교동	1***	12m미만	52.8	월세	201704	15	4000	23	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	56.1	월세	201704	5	6000	15	2003	하슬라로
4215011000	강원도 강릉시 교동	2**	8m미만	56.76	전세	201704	20	8500	0	1979	화부산로177번길
4215011000	강원도 강릉시 교동	1***	12m미만	66.1	월세	201704	16	1000	45	2002	율곡초교길39번길
4215011000	강원도 강릉시 교동	1**	12m미만	75.9	전세	201704	5	6500	0	1994	임영로198번길
4215011000	강원도 강릉시 교동	1**	25m이상	82	전세	201704	26	7000	0	1984	율곡로
4215011000	강원도 강릉시 교동	9**	8m미만	89.67	전세	201704	3	12000	0	1982	원대로26번길
4215011000	강원도 강릉시 교동	1***	25m미만	111.33	월세	201704	6	5000	90	2017	율곡초교길
4215011600	강원도 강릉시 내곡동	3**	8m미만	30.29	전세	201704	10	4500	0	2005	범일로555번길
4215011600	강원도 강릉시 내곡동	8*	12m미만	58.37	월세	201704	1	500	35	1993	남산초교길12번길
4215012100	강원도 강릉시 노암동	2**	8m미만	20	전세	201704	9	2000	0	1978	연화봉길
4215012100	강원도 강릉시 노암동	2**	8m미만	42.97	월세	201704	7	300	20	1986	연화봉길
4215012100	강원도 강릉시 노암동	6**	8m미만	49.8	전세	201704	10	3700	0	1980	남산길17번길
4215012100	강원도 강릉시 노암동	3**	8m미만	52.69	월세	201704	11	500	25	1978	노암길25번길
4215012100	강원도 강릉시 노암동	6**	8m미만	60	전세	201704	18	7000	0	2016	임영로26번안길
4215012100	강원도 강릉시 노암동	3**	8m미만	66.36	월세	201704	27	1000	45	1983	노암길42번길
4215012100	강원도 강릉시 노암동	6**	8m미만	68.4	월세	201704	14	1500	20	1991	남부로137번길
4215012100	강원도 강릉시 노암동	2**	8m미만	69.12	전세	201704	9	2000	0	1978	연화봉길
4215012100	강원도 강릉시 노암동	6**	8m미만	70.92	월세	201704	21	1000	30	null	남부로137번길
4215012100	강원도 강릉시 노암동	6**	8m미만	70.92	월세	201704	21	1000	30	1991	남부로137번길
4215012100	강원도 강릉시 노암동	6**	8m미만	102.19	월세	201704	20	2000	40	1991	남부로125번길
4215010800	강원도 강릉시 성남동	9*	8m미만	66.11	월세	201704	4	200	20	1993	중앙시장4길
4215011400	강원도 강릉시 송정동	4*	-	123.52	월세	201704	4	4000	65	1975	송정길
4215037021	강원도 강릉시 연곡면 방내리	7*	8m미만	66.42	월세	201704	25	3000	50	2013	성안길
4215037022	강원도 강릉시 연곡면 영진리	1*	8m미만	33.85	월세	201704	21	100	20	null	영진길
4215037022	강원도 강릉시 연곡면 영진리	3**	8m미만	111.66	전세	201704	9	6000	0	2017	영진3길
4215037022	강원도 강릉시 연곡면 영진리	3**	8m미만	123.77	전세	201704	7	15000	0	2017	null
4215010900	강원도 강릉시 옥천동	1**	8m미만	44.73	월세	201704	13	500	30	1983	옥천로20번길
4215010900	강원도 강릉시 옥천동	2**	8m미만	50	월세	201704	18	1000	30	1978	옥천로61번길
4215010900	강원도 강릉시 옥천동	2**	8m미만	70.66	월세	201704	15	500	35	1978	옥천로61번길
4215013900	강원도 강릉시 운산동	1**	-	66	전세	201704	4	6000	0	null	운산길
4215010500	강원도 강릉시 임당동	1**	12m미만	33.06	월세	201704	30	300	42	2015	임영로180번길
4215010500	강원도 강릉시 임당동	1**	8m미만	61	전세	201704	19	9000	0	2017	토성로
4215010500	강원도 강릉시 임당동	1**	8m미만	61	전세	201704	19	9000	0	2017	토성로
4215010500	강원도 강릉시 임당동	9*	8m미만	86	월세	201704	5	500	60	2014	임영로182번길
4215012500	강원도 강릉시 입암동	6**	8m미만	32.97	월세	201704	10	50	5	1977	부기길16번길
4215012500	강원도 강릉시 입암동	6**	8m미만	39.17	전세	201704	26	4000	0	1985	강변로372번길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	25.92	전세	201704	12	4000	0	2017	null
4215025022	강원도 강릉시 주문진읍 교항리	2**	8m미만	49.87	전세	201704	14	5000	0	1987	아래사다리길
