pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	12m미만	42.94	월세	201610	24	300	37	2003	하슬라로
4215011000	강원도 강릉시 교동	1***	8m미만	53.2	전세	201610	27	3000	0	1984	화부산로63번길
4215011000	강원도 강릉시 교동	1***	8m미만	53.2	전세	201610	28	3000	0	1984	화부산로63번길
4215011000	강원도 강릉시 교동	2**	-	59.94	월세	201610	18	300	30	null	null
4215011000	강원도 강릉시 교동	1***	12m미만	60	월세	201610	12	1000	55	2014	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	60	전세	201610	27	6500	0	2005	하슬라로206번길
4215011000	강원도 강릉시 교동	1**	8m미만	66	월세	201610	27	1000	30	1979	옥천로71번길
4215011000	강원도 강릉시 교동	9**	8m미만	66	전세	201610	17	5000	0	1981	골말길
4215011000	강원도 강릉시 교동	1***	12m미만	66.67	월세	201610	19	1000	50	2001	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	67.93	전세	201610	8	8000	0	2003	경포로
4215011000	강원도 강릉시 교동	7**	8m미만	68.4	전세	201610	18	6000	0	1990	화부산로99번길
4215011000	강원도 강릉시 교동	2**	25m이상	72.6	월세	201610	12	4000	30	null	null
4215011000	강원도 강릉시 교동	1***	12m미만	77.41	월세	201610	19	6000	20	2005	율곡초교길
4215011000	강원도 강릉시 교동	1***	12m미만	79	월세	201610	17	1500	60	2004	율곡초교길43번길
4215011000	강원도 강릉시 교동	9**	-	83.96	전세	201610	11	5000	0	2013	null
4215011000	강원도 강릉시 교동	9**	12m미만	87.34	월세	201610	13	3000	50	2007	원대로20번길
4215011000	강원도 강릉시 교동	1***	12m미만	90	월세	201610	7	2000	60	2002	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	92.74	전세	201610	9	14000	0	2001	율곡초교길11번길
4215011000	강원도 강릉시 교동	1***	12m미만	94.06	전세	201610	8	13000	0	2008	율곡초교길
4215011000	강원도 강릉시 교동	8**	-	110	월세	201610	26	3000	30	1995	null
4215011000	강원도 강릉시 교동	7**	25m이상	116.45	월세	201610	2	1000	40	1987	율곡로2953번길
4215011000	강원도 강릉시 교동	1***	12m미만	123.69	전세	201610	8	20000	0	2011	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	25m미만	124.44	전세	201610	18	10000	0	1996	경포로
4215011000	강원도 강릉시 교동	7**	12m미만	151.84	월세	201610	4	700	65	2015	화부산로119번길
4215033021	강원도 강릉시 구정면 여찬리	5**	8m미만	155.79	전세	201610	26	30000	0	2015	말미길
4215013600	강원도 강릉시 난곡동	1**	8m미만	115.02	전세	201610	14	11000	0	2011	난곡길22번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	18	전세	201610	22	4000	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	26.38	전세	201610	29	3500	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	4**	8m미만	33	월세	201610	25	200	38	2008	강변로172번안길
4215012100	강원도 강릉시 노암동	3**	8m미만	39.17	월세	201610	19	300	30	1979	노가니길
4215012100	강원도 강릉시 노암동	1**	8m미만	45.83	월세	201610	31	500	30	1985	부흥길
4215012100	강원도 강릉시 노암동	3**	8m미만	48.84	전세	201610	13	3000	0	1983	노가니길
