pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034030	강원도 강릉시 강동면 산성우리	3**	12m미만	88.64	월세	202001	3	200	25	null	산성우리길
4215011500	강원도 강릉시 견소동	*	8m미만	59	전세	202001	7	6000	0	2001	경강로2660번길
4215011000	강원도 강릉시 교동	1***	12m미만	26.44	월세	202001	15	300	40	2016	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	26.9	월세	202001	14	300	38	2004	정원로
4215011000	강원도 강릉시 교동	1***	25m미만	27.14	전세	202001	9	5000	0	2006	하슬라로206번길
4215011000	강원도 강릉시 교동	9**	12m미만	30	월세	202001	4	300	40	2015	원대로8번길
4215011000	강원도 강릉시 교동	9**	12m미만	30	월세	202001	10	200	30	2004	원대로
4215011000	강원도 강릉시 교동	1***	12m미만	30	월세	202001	21	350	30	2004	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	30	월세	202001	31	10	30	2001	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	8m미만	30.14	월세	202001	3	200	41	2014	원대로17번길
4215011000	강원도 강릉시 교동	7**	12m미만	33	월세	202001	1	500	37	null	율곡로2953번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	월세	202001	14	300	48	2012	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	33.05	전세	202001	7	6000	0	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	35	전세	202001	23	5000	0	null	정원로
4215011000	강원도 강릉시 교동	2**	12m미만	35.4	전세	202001	18	5000	0	2016	화부산로141번길
4215011000	강원도 강릉시 교동	2**	12m미만	35.4	전세	202001	21	5000	0	2016	화부산로141번길
4215011000	강원도 강릉시 교동	7**	12m미만	50	월세	202001	29	2000	50	2015	화부산로119번길
4215011000	강원도 강릉시 교동	8**	8m미만	56	월세	202001	20	300	25	1994	null
4215011000	강원도 강릉시 교동	9**	25m이상	66	전세	202001	21	10000	0	2018	강릉대로
4215011000	강원도 강릉시 교동	2**	12m미만	68	월세	202001	4	200	15	1976	명륜로
4215011000	강원도 강릉시 교동	9**	8m미만	89.67	전세	202001	15	11000	0	1982	원대로26번길
4215033022	강원도 강릉시 구정면 학산리	6**	8m미만	169.01	전세	202001	31	24000	0	2017	구정옥봉길
4215013600	강원도 강릉시 난곡동	3**	-	51.61	전세	202001	3	12000	0	2019	운정길11번길
4215013600	강원도 강릉시 난곡동	3**	-	55	전세	202001	10	13000	0	2019	운정길11번길
4215013600	강원도 강릉시 난곡동	3**	8m미만	56	월세	202001	3	3000	50	2019	운정길11번길
4215013600	강원도 강릉시 난곡동	1**	8m미만	66	전세	202001	21	9000	0	2016	운정길11번길
4215013600	강원도 강릉시 난곡동	3**	-	72.6	전세	202001	5	13000	0	2019	운정길11번길
4215013600	강원도 강릉시 난곡동	3**	8m미만	72.6	전세	202001	5	13000	0	2019	운정길11번길
4215011600	강원도 강릉시 내곡동	5**	12m미만	20	전세	202001	4	6000	0	2018	관솔길
4215011600	강원도 강릉시 내곡동	5**	8m미만	21	전세	202001	9	5500	0	2018	관솔길
4215011600	강원도 강릉시 내곡동	3**	8m미만	23	전세	202001	13	2500	0	1996	관솔길
4215011600	강원도 강릉시 내곡동	3**	8m미만	23	전세	202001	13	2500	0	1996	관솔길
4215011600	강원도 강릉시 내곡동	4**	12m미만	23.1	전세	202001	15	3500	0	2007	관대길
4215011600	강원도 강릉시 내곡동	2**	8m미만	26.46	전세	202001	31	4000	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	5**	8m미만	27	전세	202001	28	6000	0	2018	관솔길
4215011600	강원도 강릉시 내곡동	2**	8m미만	33	전세	202001	3	3500	0	2003	범일로579번길
4215011600	강원도 강릉시 내곡동	2**	-	39.1	전세	202001	28	6000	0	2009	null
4215011600	강원도 강릉시 내곡동	4**	25m미만	40.6	월세	202001	6	500	55	2014	범일로
4215011600	강원도 강릉시 내곡동	4**	8m미만	45	월세	202001	5	2000	45	2016	강변로172번안길
4215012100	강원도 강릉시 노암동	6**	12m미만	33	전세	202001	6	4500	0	2015	임영로26번길
4215012100	강원도 강릉시 노암동	6**	8m미만	33	전세	202001	10	6000	0	2016	임영로26번안길
4215012100	강원도 강릉시 노암동	6**	8m미만	33	전세	202001	15	6500	0	2016	임영로26번안길
4215012100	강원도 강릉시 노암동	3**	8m미만	38.16	월세	202001	4	1000	30	1982	노암등길46번길
4215036026	강원도 강릉시 사천면 덕실리	4**	8m미만	97.89	월세	202001	20	10000	40	2016	덕실길
4215010800	강원도 강릉시 성남동	1**	12m미만	74	월세	202001	21	3000	70	1983	중앙시장2길
4215010900	강원도 강릉시 옥천동	2**	25m미만	30	월세	202001	14	300	35	2017	옥천로
4215010900	강원도 강릉시 옥천동	3**	8m미만	35.71	월세	202001	13	400	45	2017	동부시장2길
4215010900	강원도 강릉시 옥천동	3**	8m미만	42.97	전세	202001	13	5000	0	2017	동부시장2길
4215010900	강원도 강릉시 옥천동	9*	8m미만	77.37	월세	202001	30	1000	40	1999	수문길13번길
4215010900	강원도 강릉시 옥천동	1**	12m미만	99.45	월세	202001	15	500	40	1990	옥천로19번길
4215013100	강원도 강릉시 유천동	5*	8m미만	27.44	월세	202001	20	50	41	2014	죽헌길9번길
4215013100	강원도 강릉시 유천동	7**	12m미만	33	월세	202001	18	300	40	2017	선수촌로114번길
4215013100	강원도 강릉시 유천동	7**	12m미만	98.45	월세	202001	13	3000	75	2016	선수촌로128번길
4215010500	강원도 강릉시 임당동	2*	25m미만	24	전세	202001	23	5000	0	2015	강릉대로210번길
4215010500	강원도 강릉시 임당동	9*	8m미만	33	월세	202001	28	300	42	2013	경강로2095번길
4215010500	강원도 강릉시 임당동	9*	8m미만	36.36	월세	202001	3	4000	33	2019	경강로2095번길
