pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034030	강원도 강릉시 강동면 산성우리	3*	8m미만	45	월세	201601	1	200	20	2001	산성우리길
4215011000	강원도 강릉시 교동	1***	12m미만	20	월세	201601	18	300	40	2012	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	26.5	전세	201601	28	4500	0	2004	null
4215011000	강원도 강릉시 교동	1***	12m미만	43	월세	201601	28	6000	5	2011	하슬라로232번길
4215011000	강원도 강릉시 교동	9**	8m미만	68.45	월세	201601	3	3000	25	1989	강릉대로121번길
4215011000	강원도 강릉시 교동	9**	8m미만	80	전세	201601	21	12000	0	2015	명주로78번길
4215011000	강원도 강릉시 교동	9**	12m미만	81.45	전세	201601	11	3500	0	1976	원대로20번길
4215011000	강원도 강릉시 교동	7**	12m미만	88.54	전세	201601	3	5000	0	2014	율곡로2953번길
4215011000	강원도 강릉시 교동	1***	12m미만	103.38	월세	201601	20	4000	70	2012	율곡초교길11번길
4215011000	강원도 강릉시 교동	1***	12m미만	108.38	전세	201601	29	19000	0	2016	null
4215011000	강원도 강릉시 교동	1***	12m미만	109.34	월세	201601	30	2000	50	2015	정원로
4215011000	강원도 강릉시 교동	5**	8m미만	114.88	전세	201601	15	13000	0	2009	성곡고양길5번안길
4215011000	강원도 강릉시 교동	1***	12m미만	120.03	월세	201601	5	500	35	2004	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	143.25	월세	201601	27	500	52	2015	정원로
4215011000	강원도 강릉시 교동	9**	12m미만	172.15	전세	201601	31	8500	0	2016	null
4215011000	강원도 강릉시 교동	9**	12m미만	172.7	전세	201601	18	5500	0	2015	null
4215010200	강원도 강릉시 남문동	9*	8m미만	59.5	월세	201601	1	2000	15	1997	경강로2046번길
4215010200	강원도 강릉시 남문동	1**	12m미만	69.4	월세	201601	5	500	25	1982	임영로99번길
4215010200	강원도 강릉시 남문동	1**	12m미만	82.64	월세	201601	21	2000	25	1984	남문길
4215011600	강원도 강릉시 내곡동	3**	8m미만	23	전세	201601	25	2500	0	1996	관솔길
4215011600	강원도 강릉시 내곡동	5**	8m미만	23.1	전세	201601	31	2300	0	1997	범일로555번길
4215011600	강원도 강릉시 내곡동	6**	8m미만	28	전세	201601	6	5000	0	2012	관대길20번길
4215011600	강원도 강릉시 내곡동	3**	12m미만	29.7	전세	201601	30	3000	0	1997	관대길15번길
4215011600	강원도 강릉시 내곡동	4**	-	30	월세	201601	18	500	30	2007	범일로
4215011600	강원도 강릉시 내곡동	2**	8m미만	33	전세	201601	13	4000	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	33	전세	201601	31	3800	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	40	월세	201601	10	500	20	null	범일로555번길
4215011600	강원도 강릉시 내곡동	5**	8m미만	41.3	전세	201601	21	4500	0	2005	범일로579번길
4215012100	강원도 강릉시 노암동	6**	8m미만	22	월세	201601	7	2000	25	2014	노암길7번길
4215012100	강원도 강릉시 노암동	4**	12m미만	31.02	전세	201601	8	3500	0	1984	노가니길
4215012100	강원도 강릉시 노암동	8**	8m미만	65.8	월세	201601	1	2000	10	1989	노가니남길9번길
4215012100	강원도 강릉시 노암동	3**	8m미만	69.42	월세	201601	8	500	20	1993	노암길
4215012100	강원도 강릉시 노암동	6**	8m미만	74.73	월세	201601	28	1000	25	1989	임영로
4215012100	강원도 강릉시 노암동	8**	8m미만	82.5	월세	201601	20	1000	25	1985	노가니남길19번길
4215013400	강원도 강릉시 대전동	1**	25m이상	99	월세	201601	20	300	35	1994	동해대로
4215036025	강원도 강릉시 사천면 사천진리	1**	12m미만	99.18	월세	201601	19	1000	50	1998	본동길
4215010800	강원도 강릉시 성남동	9*	8m미만	45.27	전세	201601	30	3500	0	1981	금성로31번길
4215010800	강원도 강릉시 성남동	3*	8m미만	82.64	전세	201601	25	7000	0	2003	금성로
4215011400	강원도 강릉시 송정동	1**	8m미만	26.93	전세	201601	30	6000	0	2015	null
4215011400	강원도 강릉시 송정동	1**	8m미만	75.11	전세	201601	4	15000	0	2015	null
4215011400	강원도 강릉시 송정동	1**	8m미만	121.42	전세	201601	30	6000	0	2015	null
4215037024	강원도 강릉시 연곡면 송림리	7**	8m미만	96.72	전세	201601	1	5000	0	1995	송림골바다길
4215010900	강원도 강릉시 옥천동	3**	25m미만	18.92	월세	201601	23	300	20	1991	중기3길
