pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	9**	12m미만	20	월세	201708	4	1800	4	1997	화부산로8번길
4215011000	강원도 강릉시 교동	1***	25m이상	27	월세	201708	1	200	20	null	명주로78번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	월세	201708	16	100	32	2003	경포로
4215011000	강원도 강릉시 교동	8**	8m미만	33.84	전세	201708	2	4500	0	1985	화부산로8번길
4215011000	강원도 강릉시 교동	8**	8m미만	33.84	전세	201708	10	4000	0	1985	화부산로8번길
4215011000	강원도 강릉시 교동	1**	12m미만	36	월세	201708	1	100	20	1977	임영로198번길
4215011000	강원도 강릉시 교동	1**	-	37.3	전세	201708	16	3500	0	1976	null
4215011000	강원도 강릉시 교동	8**	8m미만	38.48	월세	201708	28	200	25	1979	강릉대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	46.15	전세	201708	7	6000	0	2008	원대로179번안길
4215011000	강원도 강릉시 교동	1***	25m미만	50	월세	201708	14	200	42	2013	원대로143번길
4215011000	강원도 강릉시 교동	9**	8m미만	52.89	월세	201708	28	300	45	null	null
4215011000	강원도 강릉시 교동	2*	8m미만	57.64	월세	201708	9	245	45	2017	가작로223번길
4215011000	강원도 강릉시 교동	9**	8m미만	57.75	월세	201708	17	4000	20	1976	임영로207번길
4215011000	강원도 강릉시 교동	1***	12m미만	62.81	월세	201708	8	500	55	2012	하슬라로232번길
4215011000	강원도 강릉시 교동	9**	25m이상	66	월세	201708	29	500	30	1977	강릉대로
4215033023	강원도 강릉시 구정면 구정리	4**	8m미만	99.99	전세	201708	10	19000	0	2016	null
4215010200	강원도 강릉시 남문동	2*	8m미만	29.75	월세	201708	14	60	30	1980	남문길1번길
4215010200	강원도 강릉시 남문동	1**	12m미만	33	전세	201708	13	4000	0	1983	남문길
4215010200	강원도 강릉시 남문동	1**	12m미만	33	전세	201708	19	3500	0	1983	남문길
4215010200	강원도 강릉시 남문동	1**	8m미만	75.92	월세	201708	8	2000	40	2002	경강로2018번길
4215010200	강원도 강릉시 남문동	1**	8m미만	106	월세	201708	8	2000	40	2002	경강로2018번길
4215011600	강원도 강릉시 내곡동	3**	12m미만	29.7	전세	201708	18	2700	0	1997	관대길15번길
4215011600	강원도 강릉시 내곡동	3**	8m미만	30.29	전세	201708	1	4500	0	2005	null
4215011600	강원도 강릉시 내곡동	2**	25m이상	57.97	월세	201708	1	548	8	2015	범일로555번길
4215011600	강원도 강릉시 내곡동	3*	12m미만	90.61	전세	201708	21	11000	0	1993	null
4215011600	강원도 강릉시 내곡동	5*	12m미만	99.02	전세	201708	10	15000	0	2017	null
4215012100	강원도 강릉시 노암동	1*	8m미만	16	월세	201708	30	300	30	null	유산로25번길
4215012100	강원도 강릉시 노암동	3**	8m미만	30	월세	201708	25	1000	40	1997	노암등길46번길
