pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	12m미만	10	월세	201612	6	200	30	2004	원대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	20.28	월세	201612	16	3500	4	2004	원대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	24	월세	201612	14	200	30	2001	율곡초교길11번길
4215011000	강원도 강릉시 교동	1***	12m미만	29.7	월세	201612	15	100	35	2010	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	31.57	월세	201612	14	1000	40	2012	하슬라로232번길
4215011000	강원도 강릉시 교동	9**	8m미만	33	월세	201612	8	200	20	1935	원대로30번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	전세	201612	23	6000	0	2011	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	40	월세	201612	31	500	50	2012	원대로179번길
4215011000	강원도 강릉시 교동	8**	12m미만	43.34	전세	201612	23	3000	0	1982	옛강일길
4215011000	강원도 강릉시 교동	1***	8m미만	50	월세	201612	23	400	30	1990	명주로78번길
4215011000	강원도 강릉시 교동	9**	8m미만	56	전세	201612	27	3000	0	1982	원대로20번길
4215011000	강원도 강릉시 교동	1***	12m미만	59.4	월세	201612	26	1000	40	2005	정원로
4215011000	강원도 강릉시 교동	8**	12m미만	60	전세	201612	10	3000	0	1959	화부산로40번길
4215011000	강원도 강릉시 교동	1***	12m미만	66	월세	201612	13	1000	53	2004	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	77.41	전세	201612	8	6000	0	2005	율곡초교길
4215011000	강원도 강릉시 교동	1***	12m미만	89.1	전세	201612	5	17000	0	2013	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	100	전세	201612	23	11000	0	2002	율곡초교길11번길
4215011000	강원도 강릉시 교동	3*	8m미만	112	월세	201612	30	1000	35	1995	명륜로121번길
4215011000	강원도 강릉시 교동	1***	12m미만	135.2	월세	201612	19	500	50	2005	하슬라로206번길
4215011000	강원도 강릉시 교동	2**	8m미만	193.93	월세	201612	5	7000	30	1993	율곡로2968번안길
4215033021	강원도 강릉시 구정면 여찬리	1**	8m미만	96.64	전세	201612	1	8000	0	2007	범일로
4215011600	강원도 강릉시 내곡동	2**	8m미만	26.44	전세	201612	28	4000	0	2016	범일로579번길
4215011600	강원도 강릉시 내곡동	3**	8m미만	30	전세	201612	16	3500	0	1998	관대길29번길
4215011600	강원도 강릉시 내곡동	4**	12m미만	64.91	전세	201612	7	3000	0	2007	관대길
4215012100	강원도 강릉시 노암동	6**	8m미만	49	전세	201612	12	6500	0	2014	노암길7번길
4215012100	강원도 강릉시 노암동	8**	8m미만	53.04	전세	201612	23	3000	0	1988	노가니남길32번길
4215012100	강원도 강릉시 노암동	6**	8m미만	58.68	월세	201612	3	500	30	1989	남산길
4215012100	강원도 강릉시 노암동	1*	8m미만	100	전세	201612	19	8000	0	1994	율곡로2631번길
4215010300	강원도 강릉시 명주동	*	8m미만	39.67	전세	201612	6	2500	0	1971	경강로2024번길
4215010300	강원도 강릉시 명주동	6*	25m이상	115.7	월세	201612	10	1000	45	null	경강로
