pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	12m미만	22	전세	201912	6	7000	0	2014	원대로143번길
4215011000	강원도 강릉시 교동	9**	12m미만	24	전세	201912	10	4000	0	2016	원대로14번길
4215011000	강원도 강릉시 교동	9**	12m미만	24	전세	201912	11	5500	0	2015	원대로8번길
4215011000	강원도 강릉시 교동	9**	8m미만	30	월세	201912	3	300	37	2016	원대로14번길
4215011000	강원도 강릉시 교동	1***	12m미만	30	전세	201912	15	3700	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	9**	-	33	월세	201912	1	5000	13	2016	null
4215011000	강원도 강릉시 교동	7**	12m미만	33	월세	201912	21	3000	18	null	화부산로111번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	전세	201912	5	4500	0	2003	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	35	전세	201912	20	5000	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	8m미만	55	월세	201912	16	500	60	2017	하슬라로10번길
4215011000	강원도 강릉시 교동	9**	8m미만	56.46	전세	201912	3	1200	0	1976	화부산로
4215011000	강원도 강릉시 교동	1***	12m미만	80.26	전세	201912	13	8000	0	2002	경포로
4215013600	강원도 강릉시 난곡동	1**	8m미만	33	전세	201912	1	5500	0	2016	운정길11번길
4215013600	강원도 강릉시 난곡동	3**	8m미만	51.61	월세	201912	4	5000	30	2019	운정길11번길
4215011600	강원도 강릉시 내곡동	6**	8m미만	19.83	전세	201912	17	4000	0	1989	관대길
4215011600	강원도 강릉시 내곡동	3**	-	21	전세	201912	16	3500	0	1997	null
4215011600	강원도 강릉시 내곡동	3**	8m미만	23	전세	201912	7	2500	0	1996	관솔길
4215011600	강원도 강릉시 내곡동	5**	8m미만	26	전세	201912	16	5500	0	2015	범일로555번길
4215011600	강원도 강릉시 내곡동	4**	12m미만	27.87	전세	201912	30	3200	0	2007	관대길
4215011600	강원도 강릉시 내곡동	4**	12m미만	28.3	월세	201912	7	200	37	2008	강변로172번안길
4215011600	강원도 강릉시 내곡동	3**	8m미만	33	전세	201912	16	5000	0	2005	범일로555번길
4215011600	강원도 강릉시 내곡동	1**	8m미만	66	전세	201912	10	2500	0	1983	남부로64번길
4215012100	강원도 강릉시 노암동	7**	25m미만	33	월세	201912	15	200	30	2002	임영로
4215012100	강원도 강릉시 노암동	8**	8m미만	42	월세	201912	7	300	25	1990	노가니남길13번길
4215012100	강원도 강릉시 노암동	6**	8m미만	52.89	전세	201912	4	4000	0	null	임영로26번안길
4215012100	강원도 강릉시 노암동	4**	12m미만	57.6	전세	201912	13	6500	0	1984	노가니길
4215012100	강원도 강릉시 노암동	1**	8m미만	63.82	전세	201912	25	6500	0	1993	노가니남길5번길
4215012100	강원도 강릉시 노암동	6**	-	66	전세	201912	29	8000	0	2015	null
4215012100	강원도 강릉시 노암동	8**	8m미만	70.71	월세	201912	23	200	20	1988	노가니남길5번길
4215012100	강원도 강릉시 노암동	6**	8m미만	91.44	전세	201912	3	12000	0	1980	노암길
4215012100	강원도 강릉시 노암동	6**	12m미만	166.48	월세	201912	21	1000	40	2015	임영로26번길
4215012100	강원도 강릉시 노암동	6**	12m미만	166.48	전세	201912	31	4500	0	2015	임영로26번길
4215010800	강원도 강릉시 성남동	5*	8m미만	49.56	전세	201912	21	4000	0	1988	중앙시장3길
4215010400	강원도 강릉시 성내동	2*	8m미만	30	월세	201912	14	200	38	2008	임영로
4215031026	강원도 강릉시 성산면 보광리	산4**	8m미만	99.61	전세	201912	9	10000	0	null	보현길
4215011400	강원도 강릉시 송정동	9*	8m미만	89.25	월세	201912	30	0	20	1996	팔송길25번길
