pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034021	강원도 강릉시 강동면 상시동리	3**	8m미만	56.28	월세	201906	9	500	35	null	풍호길
4215011300	강원도 강릉시 강문동	2**	25m이상	51.4	전세	201906	3	10000	0	2016	해안로
4215011000	강원도 강릉시 교동	9**	12m미만	28	월세	201906	17	3000	15	2016	원대로14번길
4215011000	강원도 강릉시 교동	9**	25m이상	30	월세	201906	25	2000	25	2018	강릉대로
4215011000	강원도 강릉시 교동	1***	12m미만	31.87	월세	201906	6	100	33	2008	원대로
4215011000	강원도 강릉시 교동	1***	12m미만	39	전세	201906	29	7000	0	2014	원대로143번길
4215011000	강원도 강릉시 교동	9**	12m미만	40	월세	201906	21	3000	30	2015	화부산로8번길
4215011000	강원도 강릉시 교동	9**	12m미만	43	전세	201906	29	5000	0	1978	원대로8번길
4215011000	강원도 강릉시 교동	9**	25m이상	49.5	월세	201906	3	300	50	2018	강릉대로
4215011000	강원도 강릉시 교동	9**	25m미만	54.08	월세	201906	17	300	30	2004	화부산로
4215011000	강원도 강릉시 교동	1**	8m미만	55.7	월세	201906	18	100	20	1974	율곡로2874번길
4215011000	강원도 강릉시 교동	1***	12m미만	67	전세	201906	13	7500	0	2003	하슬라로
4215011000	강원도 강릉시 교동	9**	8m미만	73	월세	201906	15	6000	20	2016	원대로30번길
4215011000	강원도 강릉시 교동	1***	12m미만	77.52	월세	201906	27	2000	40	2004	원대로143번안길
4215011000	강원도 강릉시 교동	9**	8m미만	79.7	전세	201906	24	12000	0	2015	명주로78번길
4215011000	강원도 강릉시 교동	2**	8m미만	82.32	월세	201906	3	20	20	1983	율곡로2930번길
4215011000	강원도 강릉시 교동	8**	8m미만	83.8	전세	201906	12	6000	0	1977	임영로
4215011000	강원도 강릉시 교동	1***	12m미만	94.56	월세	201906	15	2000	60	2018	하슬라로206번길
4215011000	강원도 강릉시 교동	7**	8m미만	95	전세	201906	15	6500	0	1987	율곡로2988번길
4215011000	강원도 강릉시 교동	7**	12m미만	144.29	월세	201906	19	300	42	2017	화부산로131번길
4215033026	강원도 강릉시 구정면 덕현리	3**	8m미만	39	전세	201906	3	1500	0	null	누일길
4215011600	강원도 강릉시 내곡동	2**	8m미만	45	전세	201906	11	7000	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	4*	25m미만	76	월세	201906	11	500	50	1997	강변로
4215012100	강원도 강릉시 노암동	2**	8m미만	33	월세	201906	26	300	40	2017	율곡로2747번길
4215012100	강원도 강릉시 노암동	7**	25m미만	47.44	월세	201906	25	300	30	1977	임영로
4215012100	강원도 강릉시 노암동	1**	8m미만	57.14	월세	201906	20	791	5	2018	남부로
4215012100	강원도 강릉시 노암동	8**	8m미만	59.04	전세	201906	8	5000	0	1988	남부로215번길
4215012100	강원도 강릉시 노암동	1**	8m미만	65.35	월세	201906	20	560	6	2018	남부로
4215036027	강원도 강릉시 사천면 방동리	4**	8m미만	31.1	월세	201906	10	200	35	2019	방동길
4215036023	강원도 강릉시 사천면 석교리	3**	8m미만	40.94	월세	201906	17	500	30	null	동해대로
4215031022	강원도 강릉시 성산면 관음리	9**	8m미만	168	전세	201906	24	18000	0	2008	관음길
4215011400	강원도 강릉시 송정동	2**	12m미만	43.23	월세	201906	21	200	56	null	송정길33번길
4215037022	강원도 강릉시 연곡면 영진리	3**	8m미만	23.14	월세	201906	14	500	25	2014	영진길
4215010900	강원도 강릉시 옥천동	3**	12m미만	28	월세	201906	22	300	45	2017	옥가로50번길
4215010900	강원도 강릉시 옥천동	2**	25m미만	30	월세	201906	13	300	40	2017	옥천로
4215010500	강원도 강릉시 임당동	1*	12m미만	25	전세	201906	26	5000	0	2013	강릉대로224번안길
4215010500	강원도 강릉시 임당동	4*	8m미만	30	월세	201906	18	500	45	2017	임영로164번길
4215010500	강원도 강릉시 임당동	2*	12m미만	33.05	월세	201906	14	1000	37	2013	강릉대로218번길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	23.8	전세	201906	8	4000	0	2017	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	3**	25m미만	30	월세	201906	10	200	40	2017	신리천로
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	75	전세	201906	17	12000	0	2018	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	75	전세	201906	17	12000	0	2018	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	81	전세	201906	1	10000	0	2017	교항원길
4215025021	강원도 강릉시 주문진읍 주문리	3**	8m미만	49	월세	201906	24	100	20	null	불당골길
4215025021	강원도 강릉시 주문진읍 주문리	5**	8m미만	50.76	월세	201906	22	1000	20	1994	불당골길
4215025021	강원도 강릉시 주문진읍 주문리	9**	8m미만	72	월세	201906	1	1000	32	1998	약수터아래길
4215011100	강원도 강릉시 포남동	1***	12m미만	28.8	전세	201906	6	6000	0	2019	경강로2268번길
