pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	12m미만	20	전세	201605	2	3000	0	2004	원대로179번길
4215011000	강원도 강릉시 교동	2**	12m미만	29.75	전세	201605	2	5000	0	2016	null
4215011000	강원도 강릉시 교동	2**	12m미만	29.75	전세	201605	31	5000	0	2016	null
4215011000	강원도 강릉시 교동	9**	12m미만	30	월세	201605	1	300	40	2013	원대로8번길
4215011000	강원도 강릉시 교동	8**	8m미만	30	월세	201605	28	300	34	2013	옛강일길38번길
4215011000	강원도 강릉시 교동	1***	12m미만	34.44	월세	201605	2	6000	5	2003	하슬라로
4215011000	강원도 강릉시 교동	7**	12m미만	35	월세	201605	13	1000	40	2014	율곡로2953번길
4215011000	강원도 강릉시 교동	9**	8m미만	39.6	전세	201605	13	2500	0	1979	명주로77번길
4215011000	강원도 강릉시 교동	1***	12m미만	42	월세	201605	30	4000	10	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	59	월세	201605	4	4000	25	2012	정원로
4215011000	강원도 강릉시 교동	8**	8m미만	64.68	전세	201605	30	6000	0	1985	화부산로8번길
4215011000	강원도 강릉시 교동	1***	12m미만	66.01	월세	201605	27	3000	40	2006	정원로
4215011000	강원도 강릉시 교동	9**	8m미만	67.7	월세	201605	30	300	35	1987	원대로14번길
4215011000	강원도 강릉시 교동	9**	8m미만	68.94	전세	201605	30	7000	0	1982	원대로20번길
4215011000	강원도 강릉시 교동	1***	8m미만	92.56	전세	201605	17	8000	0	1997	null
4215011000	강원도 강릉시 교동	2**	12m미만	96.99	월세	201605	19	2000	55	1988	율곡로2930번길
4215011000	강원도 강릉시 교동	1***	8m미만	97.2	전세	201605	20	5000	0	2001	교동광장로
4215011000	강원도 강릉시 교동	1***	12m미만	114.96	전세	201605	31	15000	0	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	25m미만	129.68	전세	201605	13	10000	0	2012	가작로
4215011000	강원도 강릉시 교동	1***	12m미만	135	전세	201605	25	4000	0	2003	하슬라로
4215011000	강원도 강릉시 교동	9**	12m미만	172.15	월세	201605	10	300	45	2016	null
4215011000	강원도 강릉시 교동	1***	12m미만	189.57	전세	201605	26	15000	0	2009	원대로179번길
4215033024	강원도 강릉시 구정면 금광리	5**	8m미만	58.55	월세	201605	20	500	20	null	금광동명길
4215013600	강원도 강릉시 난곡동	1**	12m미만	30	월세	201605	6	1500	30	2016	null
4215012100	강원도 강릉시 노암동	3**	12m미만	37.46	월세	201605	4	1000	18	1979	노가니길
