pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	8**	8m미만	26.8	월세	201811	24	300	36	2013	옛강일길38번길
4215011000	강원도 강릉시 교동	9**	-	29.75	월세	201811	17	300	35	2016	null
4215011000	강원도 강릉시 교동	7**	12m미만	30	월세	201811	3	300	40	2014	null
4215011000	강원도 강릉시 교동	1***	25m미만	31.12	월세	201811	13	200	40	2002	솔올로
4215011000	강원도 강릉시 교동	9**	8m미만	33	월세	201811	21	200	33	2015	원대로26번길
4215011000	강원도 강릉시 교동	1***	12m미만	37.44	전세	201811	23	9000	0	2011	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	57.86	전세	201811	29	7500	0	null	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	12m미만	60	전세	201811	19	7000	0	2002	율곡초교길39번길
4215011000	강원도 강릉시 교동	1***	12m미만	66.2	월세	201811	29	2000	35	2003	하슬라로206번길
4215011000	강원도 강릉시 교동	7**	8m미만	87.94	월세	201811	12	1000	45	1988	율곡로2988번길
4215011000	강원도 강릉시 교동	1***	12m미만	92.43	월세	201811	23	5000	60	2011	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	97.01	전세	201811	27	15000	0	2002	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	116.91	전세	201811	12	15000	0	2014	하슬라로177번길
4215011000	강원도 강릉시 교동	8**	12m미만	154	월세	201811	21	700	18	1982	옛강일길
4215033021	강원도 강릉시 구정면 여찬리	5**	8m미만	60.06	전세	201811	3	6000	0	1999	자조왈길
4215033021	강원도 강릉시 구정면 여찬리	5**	8m미만	140.25	전세	201811	18	29500	0	2015	말미길
4215033022	강원도 강릉시 구정면 학산리	6*	8m미만	115.08	전세	201811	19	5000	0	1997	옥봉안길
4215013600	강원도 강릉시 난곡동	1**	-	33	전세	201811	23	5500	0	2016	null
4215013600	강원도 강릉시 난곡동	9*	8m미만	99.17	전세	201811	26	10000	0	2004	운정길21번길
4215011600	강원도 강릉시 내곡동	3*	12m미만	90.41	전세	201811	23	10000	0	2001	남산초교길11번길
4215012100	강원도 강릉시 노암동	1**	8m미만	45.83	월세	201811	18	500	30	1985	부흥길
4215012100	강원도 강릉시 노암동	3**	8m미만	48.84	전세	201811	30	3000	0	1983	노가니길
4215012100	강원도 강릉시 노암동	2**	8m미만	49.26	전세	201811	1	2500	0	1978	시영길
4215012100	강원도 강릉시 노암동	2**	8m미만	50.13	전세	201811	2	4000	0	1982	시영길
4215012100	강원도 강릉시 노암동	8**	8m미만	63.63	월세	201811	5	300	33	1988	남부로215번길
4215012100	강원도 강릉시 노암동	2**	25m이상	82.98	전세	201811	26	5000	0	1992	율곡로
4215036026	강원도 강릉시 사천면 덕실리	1**	-	99.69	전세	201811	15	16000	0	2018	덕실길
4215036029	강원도 강릉시 사천면 사기막리	1**	8m미만	99.96	전세	201811	9	10000	0	2008	중앙서로
4215010800	강원도 강릉시 성남동	1**	8m미만	49.58	전세	201811	27	2500	0	2002	중앙시장3길
4215037022	강원도 강릉시 연곡면 영진리	3**	12m미만	85	월세	201811	5	1000	30	null	영진길
4215010900	강원도 강릉시 옥천동	3**	8m미만	36.3	월세	201811	6	1000	40	2017	동부시장2길
4215010900	강원도 강릉시 옥천동	3**	12m미만	193.34	전세	201811	29	10000	0	2017	옥가로50번길
4215010900	강원도 강릉시 옥천동	3**	12m미만	200.28	월세	201811	17	300	45	2017	옥가로50번길
4215010700	강원도 강릉시 용강동	6*	12m미만	166.91	전세	201811	28	18000	0	2004	명주로17번길
4215010500	강원도 강릉시 임당동	1**	8m미만	61	전세	201811	7	9000	0	2017	임영로
4215010500	강원도 강릉시 임당동	5*	8m미만	99.17	전세	201811	22	14500	0	2015	경강로2069번길
4215012500	강원도 강릉시 입암동	6**	12m미만	66	전세	201811	30	5000	0	1978	강중길
