pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	-	26	월세	201607	3	300	41	2016	null
4215011000	강원도 강릉시 교동	1***	12m미만	26	월세	201607	20	300	37	2005	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	26.4	전세	201607	19	3000	0	2005	하슬라로232번길
4215011000	강원도 강릉시 교동	2**	12m미만	29.75	전세	201607	24	5000	0	2016	화부산로141번길
4215011000	강원도 강릉시 교동	1***	12m미만	32.13	월세	201607	13	300	40	2012	하슬라로232번길
4215011000	강원도 강릉시 교동	8**	8m미만	32.43	전세	201607	7	2000	0	1978	강릉대로171번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	전세	201607	21	4000	0	2002	원대로
4215011000	강원도 강릉시 교동	7**	12m미만	36	전세	201607	12	1500	0	1986	화부산로131번길
4215011000	강원도 강릉시 교동	7**	8m미만	49.2	전세	201607	4	6000	0	1982	화부산로91번길
4215011000	강원도 강릉시 교동	1***	12m미만	50	월세	201607	28	1000	50	2002	율곡초교길43번길
4215011000	강원도 강릉시 교동	7**	12m미만	50	전세	201607	14	6500	0	null	율곡로2953번길
4215011000	강원도 강릉시 교동	1***	12m미만	56	월세	201607	18	1000	60	2014	하슬라로
4215011000	강원도 강릉시 교동	7**	-	60	월세	201607	13	1000	42	2015	null
4215011000	강원도 강릉시 교동	8**	8m미만	60.43	전세	201607	27	5000	0	1944	화부산로8번길
4215011000	강원도 강릉시 교동	9**	8m미만	61.49	전세	201607	13	6000	0	1978	강릉대로
4215011000	강원도 강릉시 교동	8**	25m이상	68.31	월세	201607	14	500	35	null	화부산로
4215011000	강원도 강릉시 교동	1**	12m미만	71.58	월세	201607	1	2000	40	1994	명륜로
4215011000	강원도 강릉시 교동	1***	12m미만	99.74	전세	201607	5	4500	0	2010	하슬라로206번길
4215011000	강원도 강릉시 교동	3*	8m미만	119	전세	201607	28	14000	0	1944	null
4215011000	강원도 강릉시 교동	1***	12m미만	149.03	월세	201607	5	4500	10	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	25m미만	197.85	전세	201607	27	25000	0	2005	솔올로5번길
4215011600	강원도 강릉시 내곡동	5*	8m미만	36	월세	201607	28	4000	28	2016	강변로172번길
4215011600	강원도 강릉시 내곡동	4**	8m미만	45	월세	201607	29	300	25	null	범일로
4215011600	강원도 강릉시 내곡동	4**	8m미만	84.12	전세	201607	12	5000	0	2001	강변로172번안길
