pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	-	25.19	월세	201502	9	40	30	2006	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	26	월세	201502	21	200	27	2002	율곡초교길39번길
4215011000	강원도 강릉시 교동	8**	-	26.84	전세	201502	7	3200	0	1973	임영로213번길
4215011000	강원도 강릉시 교동	1***	-	29.92	월세	201502	23	200	40	2002	솔올로
4215011000	강원도 강릉시 교동	7**	-	30	월세	201502	24	500	17	1994	화부산로119번길
4215011000	강원도 강릉시 교동	1***	-	30	월세	201502	25	200	35	2009	하슬라로
4215011000	강원도 강릉시 교동	1***	-	31.2	월세	201502	23	300	40	2013	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	32.22	전세	201502	2	5000	0	2007	하슬라로232번길
4215011000	강원도 강릉시 교동	8**	-	33	월세	201502	24	300	40	2013	옛강일길38번길
4215011000	강원도 강릉시 교동	1**	-	33	전세	201502	4	3000	0	1982	율곡로2868번길
4215011000	강원도 강릉시 교동	1***	-	33	전세	201502	4	5500	0	2011	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	-	36	월세	201502	7	100	40	2011	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	-	36	월세	201502	17	300	45	2014	원대로143번길
4215011000	강원도 강릉시 교동	1**	-	38	월세	201502	9	1000	25	1973	강릉대로211번길
4215011000	강원도 강릉시 교동	1***	-	40	월세	201502	5	100	38	2006	솔올로
4215011000	강원도 강릉시 교동	1**	-	45	월세	201502	13	1000	25	1997	임영로198번길
4215011000	강원도 강릉시 교동	1***	-	45	전세	201502	24	3300	0	2006	화부산로63번길
4215011000	강원도 강릉시 교동	1***	-	50	월세	201502	26	500	30	2002	율곡초교길47번길
4215011000	강원도 강릉시 교동	9**	-	50	전세	201502	9	8000	0	2015	명주로78번길
4215011000	강원도 강릉시 교동	1***	-	52	월세	201502	21	400	50	2014	null
4215011000	강원도 강릉시 교동	8**	-	52.44	월세	201502	8	1000	30	1983	null
4215011000	강원도 강릉시 교동	1***	-	56	전세	201502	11	6000	0	2003	하슬라로206번길
4215011000	강원도 강릉시 교동	3**	-	56.1	월세	201502	15	500	27	1988	화부산로141번안길
4215011000	강원도 강릉시 교동	1***	-	57	월세	201502	11	500	45	2007	율곡초교길39번길
4215011000	강원도 강릉시 교동	8**	-	61.31	전세	201502	9	4000	0	1991	화부산로8번길
4215011000	강원도 강릉시 교동	1**	-	79	전세	201502	11	3300	0	1994	임영로198번길
4215011000	강원도 강릉시 교동	1***	-	107.34	월세	201502	6	9000	50	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	112.42	월세	201502	27	500	50	2013	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	121.8	월세	201502	5	200	45	2014	율곡초교길11번길
4215011000	강원도 강릉시 교동	1***	-	130.1	월세	201502	25	200	35	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	130.1	월세	201502	27	200	35	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	143.25	전세	201502	23	5500	0	2015	정원로
4215011000	강원도 강릉시 교동	1**	8m미만	165.29	월세	201502	24	1000	80	1974	율곡로2868번길
4215011000	강원도 강릉시 교동	9**	-	179.74	전세	201502	25	5000	0	2015	명주로78번길
4215010200	강원도 강릉시 남문동	1**	-	27	월세	201502	6	300	30	2003	남문길
4215011600	강원도 강릉시 내곡동	4**	-	23.1	월세	201502	22	200	35	2007	관대길
4215011600	강원도 강릉시 내곡동	3*	-	24	전세	201502	27	2000	0	1992	남산초교길5번길
4215011600	강원도 강릉시 내곡동	3**	-	24.12	전세	201502	9	5000	0	2013	범일로
4215011600	강원도 강릉시 내곡동	3**	-	29.7	전세	201502	28	3000	0	1997	관대길15번길
4215011600	강원도 강릉시 내곡동	3**	-	30	전세	201502	27	2500	0	1997	관솔길
4215011600	강원도 강릉시 내곡동	3**	-	30	전세	201502	28	3000	0	1997	관솔길
4215011600	강원도 강릉시 내곡동	4**	-	33	월세	201502	3	200	25	1995	범일로
4215011600	강원도 강릉시 내곡동	6*	-	33	월세	201502	26	1000	35	2015	남산초교길12번길
4215011600	강원도 강릉시 내곡동	3**	-	33	전세	201502	2	3000	0	1997	관솔길
4215011600	강원도 강릉시 내곡동	2**	-	33	전세	201502	4	2000	0	1974	범일로
