pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034023	강원도 강릉시 강동면 안인리	8**	-	70.2	전세	201501	2	3800	0	2005	해돋이마을길
4215011000	강원도 강릉시 교동	1***	-	23	전세	201501	2	3500	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	-	24	전세	201501	3	2500	0	2004	원대로179번길
4215011000	강원도 강릉시 교동	1***	-	26	전세	201501	16	5000	0	2014	하슬라로177번길
4215011000	강원도 강릉시 교동	1***	-	26	전세	201501	22	3000	0	2004	율곡초교길
4215011000	강원도 강릉시 교동	1***	-	26.14	전세	201501	28	4000	0	2004	경포로
4215011000	강원도 강릉시 교동	1***	-	30	월세	201501	11	300	42	2014	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	30	월세	201501	15	100	35	2003	하슬라로
4215011000	강원도 강릉시 교동	1***	-	30	전세	201501	12	4000	0	2005	가작로
4215011000	강원도 강릉시 교동	1***	-	30.66	전세	201501	24	5000	0	2004	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	35	월세	201501	8	300	50	2012	하슬라로
4215011000	강원도 강릉시 교동	1**	-	36.36	월세	201501	6	500	15	1991	샘물터길1번길
4215011000	강원도 강릉시 교동	1***	-	39.3	월세	201501	4	100	35	2002	정원로
4215011000	강원도 강릉시 교동	1***	-	39.66	전세	201501	3	6000	0	2004	하슬라로232번길
4215011000	강원도 강릉시 교동	3*	-	44.86	월세	201501	17	2000	25	1994	가작로252번길
4215011000	강원도 강릉시 교동	4**	-	50	월세	201501	15	500	35	null	수리골길93번길
4215011000	강원도 강릉시 교동	1***	-	52	전세	201501	2	6000	0	2011	하슬라로232번길
4215011000	강원도 강릉시 교동	9**	-	62.08	전세	201501	23	2500	0	1977	원대로14번길
4215011000	강원도 강릉시 교동	8**	-	67.07	전세	201501	28	3500	0	1974	임영로
4215011000	강원도 강릉시 교동	1***	-	75.6	월세	201501	26	1000	40	1984	화부산로63번길
4215011000	강원도 강릉시 교동	1***	-	93.27	전세	201501	8	10000	0	2006	원대로179번안길
4215011000	강원도 강릉시 교동	1***	12m미만	93.88	전세	201501	23	12000	0	2006	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	95.61	월세	201501	16	500	52	2011	정원로
4215011000	강원도 강릉시 교동	1***	-	103.01	월세	201501	3	30	32	2001	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	109.2	전세	201501	26	7500	0	2002	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	119.34	전세	201501	10	4000	0	2002	경포로
4215011000	강원도 강릉시 교동	1***	-	119.49	월세	201501	16	2000	30	2006	원대로179번안길
4215011000	강원도 강릉시 교동	1***	-	119.72	월세	201501	21	500	50	2012	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	123.18	월세	201501	19	10000	20	2010	율곡초교길43번길
4215011000	강원도 강릉시 교동	9**	-	130	월세	201501	14	2000	60	null	null
4215011000	강원도 강릉시 교동	1***	-	130.7	전세	201501	14	5000	0	2006	하슬라로206번길
4215011000	강원도 강릉시 교동	7**	-	131	월세	201501	19	5000	10	2014	율곡로2953번길
4215011000	강원도 강릉시 교동	1***	-	131.02	월세	201501	22	1000	30	2012	원대로179번길
4215010200	강원도 강릉시 남문동	3*	-	23	월세	201501	13	100	30	1989	임영로99번길
