pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034023	강원도 강릉시 강동면 안인리	8**	12m미만	70.2	전세	201701	5	3800	0	2005	해돋이마을길
4215011000	강원도 강릉시 교동	1***	12m미만	23	전세	201701	5	3500	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	25m미만	26.14	전세	201701	24	5000	0	2006	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	26.36	월세	201701	25	200	36	2001	경포로
4215011000	강원도 강릉시 교동	1***	12m미만	28.36	전세	201701	13	5000	0	2004	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	29	전세	201701	4	4000	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	30	월세	201701	15	300	40	2012	원대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	30	월세	201701	17	200	35	2004	원대로
4215011000	강원도 강릉시 교동	1***	12m미만	30	전세	201701	21	3300	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	32.04	월세	201701	14	300	40	2012	율곡초교길
4215011000	강원도 강릉시 교동	1***	12m미만	33	월세	201701	17	1000	45	2013	율곡초교길39번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	월세	201701	19	300	40	2010	율곡초교길11번길
4215011000	강원도 강릉시 교동	1***	8m미만	33	월세	201701	26	300	45	2014	하슬라로10번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	전세	201701	2	4500	0	2003	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	33	전세	201701	11	3500	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	33.11	전세	201701	25	5500	0	2003	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	33.66	월세	201701	5	300	30	2009	원대로143번안길
4215011000	강원도 강릉시 교동	9**	8m미만	36.95	월세	201701	12	300	30	1979	명주로77번길
4215011000	강원도 강릉시 교동	1***	12m미만	39.66	월세	201701	7	300	42	2009	원대로143번안길
4215011000	강원도 강릉시 교동	1***	12m미만	40	월세	201701	7	200	40	2011	하슬라로206번길
4215011000	강원도 강릉시 교동	9**	8m미만	40	월세	201701	11	300	40	2012	강릉대로171번길
4215011000	강원도 강릉시 교동	1***	12m미만	40	전세	201701	19	7000	0	2002	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	8m미만	44.7	전세	201701	2	2500	0	1984	화부산로63번길
4215011000	강원도 강릉시 교동	1***	12m미만	46.15	전세	201701	22	7500	0	2008	원대로179번안길
4215011000	강원도 강릉시 교동	1***	12m미만	49.58	전세	201701	16	8000	0	2011	하슬라로
4215011000	강원도 강릉시 교동	1***	12m미만	54	월세	201701	14	1000	60	2015	정원로
4215011000	강원도 강릉시 교동	9**	12m미만	59	전세	201701	2	6000	0	2016	원대로8번길
4215011000	강원도 강릉시 교동	1***	12m미만	59.4	월세	201701	16	2000	47	2011	정원로
4215011000	강원도 강릉시 교동	1***	25m미만	63	월세	201701	21	1000	50	2003	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	66	월세	201701	25	500	58	2004	율곡초교길39번길
4215011000	강원도 강릉시 교동	1***	25m이상	66	월세	201701	26	1000	55	2016	원대로
4215011000	강원도 강릉시 교동	1***	25m미만	66.1	월세	201701	21	1000	50	2003	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	83	전세	201701	14	14000	0	2012	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	93.88	전세	201701	22	12000	0	2006	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	96	월세	201701	7	300	45	2016	율곡초교길47번길
