pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	12m미만	27	월세	201710	7	40	35	2002	정원로
4215011000	강원도 강릉시 교동	1***	25m이상	33	월세	201710	14	300	41	2016	경포로
4215011000	강원도 강릉시 교동	1***	8m미만	33.05	월세	201710	13	200	20	1994	원대로17번길
4215011000	강원도 강릉시 교동	1***	12m미만	45	월세	201710	11	300	44	2016	null
4215011000	강원도 강릉시 교동	8**	25m미만	46	월세	201710	24	3000	20	1981	null
4215011000	강원도 강릉시 교동	1***	8m미만	53.2	월세	201710	31	2500	10	1984	화부산로63번길
4215011000	강원도 강릉시 교동	1***	25m이상	68.7	전세	201710	27	8000	0	2016	원대로
4215011000	강원도 강릉시 교동	1**	-	87.9	전세	201710	13	8500	0	1978	null
4215011000	강원도 강릉시 교동	1***	12m미만	94.61	전세	201710	24	19500	0	2003	null
4215011000	강원도 강릉시 교동	9**	12m미만	112.91	전세	201710	31	20000	0	2015	null
4215011000	강원도 강릉시 교동	1***	12m미만	122.05	전세	201710	30	18000	0	2002	null
4215010200	강원도 강릉시 남문동	1**	12m미만	86.3	월세	201710	12	300	35	1955	null
4215010200	강원도 강릉시 남문동	1**	8m미만	92.56	월세	201710	10	300	40	1975	null
4215011600	강원도 강릉시 내곡동	3*	12m미만	52.06	전세	201710	17	10000	0	1974	남산초교길11번길
4215011600	강원도 강릉시 내곡동	3**	8m미만	160.08	전세	201710	27	5000	0	2005	범일로555번길
4215012100	강원도 강릉시 노암동	2**	8m미만	22	월세	201710	20	100	20	1980	연화봉길
4215012100	강원도 강릉시 노암동	2**	8m미만	44.61	월세	201710	20	100	20	1980	null
4215012100	강원도 강릉시 노암동	4**	12m미만	57.6	전세	201710	31	6500	0	1984	null
4215012100	강원도 강릉시 노암동	3**	12m미만	60.98	월세	201710	11	2000	25	1998	노암길
4215012100	강원도 강릉시 노암동	1**	8m미만	65.4	전세	201710	10	5000	0	1979	노가니길
4215012100	강원도 강릉시 노암동	6**	25m미만	69.46	전세	201710	17	4000	0	1988	임영로
4215012100	강원도 강릉시 노암동	4**	12m미만	70.45	전세	201710	22	5900	0	1987	null
4215012100	강원도 강릉시 노암동	2**	25m미만	73.5	전세	201710	16	7000	0	2003	null
4215010800	강원도 강릉시 성남동	5*	8m미만	80	월세	201710	23	1000	43	2014	금성로23번길
4215031025	강원도 강릉시 성산면 송암리	1*	12m미만	99	전세	201710	10	15000	0	2015	송두길
4215037021	강원도 강릉시 연곡면 방내리	7*	8m미만	97.5	월세	201710	20	100	17	1996	진고개로
4215037022	강원도 강릉시 연곡면 영진리	3**	8m미만	57.24	월세	201710	14	4000	20	1987	영진2길
4215037025	강원도 강릉시 연곡면 행정리	2**	8m미만	134.6	전세	201710	10	7500	0	2001	행정3길
4215035021	강원도 강릉시 옥계면 현내리	4**	12m미만	26	월세	201710	20	3500	5	2017	null
4215010900	강원도 강릉시 옥천동	3**	12m미만	20	월세	201710	16	1000	65	2017	옥가로50번길
