pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034022	강원도 강릉시 강동면 모전리	3**	12m미만	58.79	월세	201606	11	200	25	null	단경로
4215011300	강원도 강릉시 강문동	*	-	83	월세	201606	5	0	16	null	null
4215011500	강원도 강릉시 견소동	2**	12m미만	107.8	월세	201606	22	300	10	1983	경강로2539번길
4215011000	강원도 강릉시 교동	1***	12m미만	20	월세	201606	24	100	28	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	2**	12m미만	29.75	전세	201606	14	5000	0	2016	null
4215011000	강원도 강릉시 교동	2**	12m미만	29.75	전세	201606	16	5000	0	2016	null
4215011000	강원도 강릉시 교동	9**	12m미만	30	월세	201606	1	300	25	2004	원대로
4215011000	강원도 강릉시 교동	9**	8m미만	30	월세	201606	3	1400	10	1979	명주로77번길
4215011000	강원도 강릉시 교동	8**	12m미만	30	월세	201606	13	300	40	2013	옛강일길
4215011000	강원도 강릉시 교동	9**	8m미만	30	전세	201606	3	2000	0	1979	명주로77번길
4215011000	강원도 강릉시 교동	9**	12m미만	30.63	월세	201606	29	300	26	1982	원대로8번안길
4215011000	강원도 강릉시 교동	1***	12m미만	50.49	전세	201606	10	4500	0	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	9**	8m미만	57.55	전세	201606	18	5000	0	1981	골말길
4215011000	강원도 강릉시 교동	1***	12m미만	60	월세	201606	21	500	55	2014	정원로
4215011000	강원도 강릉시 교동	1***	-	62.55	월세	201606	30	5000	20	2006	null
4215011000	강원도 강릉시 교동	1***	8m미만	64.44	월세	201606	4	500	40	1984	화부산로63번길
4215011000	강원도 강릉시 교동	9**	25m이상	65.28	월세	201606	16	1000	30	1991	강릉대로
4215011000	강원도 강릉시 교동	1***	12m미만	67.17	전세	201606	10	8000	0	2007	하슬라로232번길
4215011000	강원도 강릉시 교동	8**	25m이상	74.69	월세	201606	1	1500	15	1983	율곡로
4215011000	강원도 강릉시 교동	1**	12m미만	88.2	전세	201606	16	6500	0	1990	강릉대로203번안길
4215011000	강원도 강릉시 교동	1***	12m미만	93.24	월세	201606	20	3500	35	2004	율곡초교길
4215011000	강원도 강릉시 교동	1***	12m미만	105.51	전세	201606	7	13000	0	2011	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	107.4	전세	201606	21	15000	0	2004	율곡초교길39번길
4215011000	강원도 강릉시 교동	1***	12m미만	125.4	전세	201606	7	15000	0	2003	경포로
4215011000	강원도 강릉시 교동	9**	8m미만	126.3	월세	201606	8	6000	20	2016	null
4215011000	강원도 강릉시 교동	1***	12m미만	128.86	월세	201606	14	200	45	2014	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	8m미만	129.52	월세	201606	10	500	30	1977	옛강일길
4215011000	강원도 강릉시 교동	1***	25m미만	149.6	월세	201606	17	200	43	2002	솔올로
4215011000	강원도 강릉시 교동	1***	12m미만	166.3	월세	201606	16	300	35	2013	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	12m미만	186.88	월세	201606	14	3000	60	2002	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	232.5	월세	201606	16	300	35	null	null
4215033021	강원도 강릉시 구정면 여찬리	8**	25m미만	64.39	전세	201606	10	8000	0	2000	문화마을2길
4215013600	강원도 강릉시 난곡동	1**	12m미만	33	전세	201606	14	5300	0	2016	null
4215011600	강원도 강릉시 내곡동	1**	8m미만	76.43	전세	201606	22	10000	0	1988	강변로194번길
4215011600	강원도 강릉시 내곡동	4*	25m미만	76.48	전세	201606	17	2000	0	1997	강변로
4215012100	강원도 강릉시 노암동	2**	8m미만	29.7	전세	201606	9	2800	0	1978	연화봉길
4215012100	강원도 강릉시 노암동	3**	12m미만	73.98	월세	201606	3	1000	33	1980	노암길42번길
4215012100	강원도 강릉시 노암동	6**	8m미만	76	월세	201606	3	5000	15	1990	노암길7번길
4215012100	강원도 강릉시 노암동	1**	8m미만	99	월세	201606	22	2000	30	1998	율곡로2631번길
4215012000	강원도 강릉시 담산동	2**	8m미만	46	월세	201606	2	100	10	1994	모산로
4215010300	강원도 강릉시 명주동	*	8m미만	67.56	월세	201606	23	5000	8	1993	경강로
