pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034028	강원도 강릉시 강동면 정동진리	4**	-	75.2	월세	201506	16	1000	35	2003	분소골길
4215011300	강원도 강릉시 강문동	2**	-	76.68	전세	201506	18	8500	0	2004	난설헌로219번길
4215011000	강원도 강릉시 교동	7**	-	20	월세	201506	27	1500	15	null	화부산로99번길
4215011000	강원도 강릉시 교동	1***	-	25	전세	201506	25	3000	0	2002	원대로179번안길
4215011000	강원도 강릉시 교동	1***	-	26	전세	201506	1	3000	0	2004	율곡초교길
4215011000	강원도 강릉시 교동	1***	-	27	전세	201506	10	2500	0	2004	율곡초교길
4215011000	강원도 강릉시 교동	1***	-	30	전세	201506	2	3500	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	7**	-	33	월세	201506	1	500	45	2015	화부산로99번길
4215011000	강원도 강릉시 교동	2*	-	50	전세	201506	8	3500	0	1986	가작로217번길
4215011000	강원도 강릉시 교동	1***	12m미만	59	월세	201506	19	500	50	2004	하슬라로
4215011000	강원도 강릉시 교동	1***	-	60	전세	201506	6	7000	0	2002	율곡초교길39번길
4215011000	강원도 강릉시 교동	1**	-	60	전세	201506	26	5000	0	1970	강릉대로203번길
4215011000	강원도 강릉시 교동	9**	-	61.25	월세	201506	3	500	30	1979	원대로30번길
4215011000	강원도 강릉시 교동	1***	-	67	월세	201506	4	1000	50	2006	율곡초교길11번길
4215011000	강원도 강릉시 교동	1***	-	74.88	전세	201506	10	7000	0	1991	하슬라로10번길
4215011000	강원도 강릉시 교동	9**	-	75.04	전세	201506	12	5000	0	1980	골말길
4215011000	강원도 강릉시 교동	8**	-	75.88	월세	201506	10	1800	15	1992	화부산로8번길
4215011000	강원도 강릉시 교동	9**	-	79.9	월세	201506	20	5000	25	1979	원대로20번길
4215011000	강원도 강릉시 교동	1***	-	80.51	월세	201506	5	400	25	1991	강릉대로
4215011000	강원도 강릉시 교동	8**	-	82.35	월세	201506	2	2000	30	1986	강릉대로179번길
4215011000	강원도 강릉시 교동	9**	-	84.94	전세	201506	12	3300	0	1978	원대로8번길
4215011000	강원도 강릉시 교동	1***	-	90.25	전세	201506	28	4000	0	2009	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	-	94.92	월세	201506	15	1500	37	2015	정원로
4215011000	강원도 강릉시 교동	7**	-	95	전세	201506	23	5000	0	1987	율곡로2988번길
4215011000	강원도 강릉시 교동	1***	-	106.53	전세	201506	18	15000	0	2007	null
4215011000	강원도 강릉시 교동	1***	-	143.96	월세	201506	2	200	30	2002	율곡초교길39번길
4215011000	강원도 강릉시 교동	7**	-	145.43	월세	201506	27	300	40	2015	화부산로117번길
4215011000	강원도 강릉시 교동	3**	-	190	월세	201506	9	2000	40	1992	율곡로2988번길
4215011000	강원도 강릉시 교동	7**	-	210.63	월세	201506	9	500	55	2014	null
4215033021	강원도 강릉시 구정면 여찬리	5**	-	66	월세	201506	21	500	45	2005	범일로417번길
4215013600	강원도 강릉시 난곡동	8*	-	35	월세	201506	22	200	25	2006	운정길
4215011600	강원도 강릉시 내곡동	3*	25m미만	40.57	월세	201506	1	300	25	1992	강변로
4215011600	강원도 강릉시 내곡동	1**	-	46.67	전세	201506	10	3000	0	1998	강변로194번길
4215011600	강원도 강릉시 내곡동	4**	-	70.2	월세	201506	5	5000	32	2004	강변로172번안길
4215012100	강원도 강릉시 노암동	9*	-	27	월세	201506	11	1000	10	1983	칠성로
4215012100	강원도 강릉시 노암동	3**	-	59.59	전세	201506	1	4000	0	1980	노암등길50번길
4215012100	강원도 강릉시 노암동	3**	-	66	월세	201506	2	1000	30	1991	연화봉길
4215012900	강원도 강릉시 병산동	4**	-	53.6	전세	201506	13	4000	0	1997	공항길30번길
4215011400	강원도 강릉시 송정동	1*	-	105.74	전세	201506	8	3000	0	2015	송정길30번길
4215010900	강원도 강릉시 옥천동	3*	-	79.35	전세	201506	4	4500	0	1982	강변북길
4215010700	강원도 강릉시 용강동	1*	-	26.4	월세	201506	27	200	15	1985	임영로
4215010700	강원도 강릉시 용강동	3*	-	33	전세	201506	5	5000	0	2015	토성로
4215010700	강원도 강릉시 용강동	2*	-	49.73	전세	201506	23	8500	0	2015	임영로163번길
4215010700	강원도 강릉시 용강동	2*	-	66	전세	201506	1	8500	0	2015	임영로163번길
4215010700	강원도 강릉시 용강동	4*	-	75.9	월세	201506	15	2000	25	1991	토성로124번길
4215010700	강원도 강릉시 용강동	3*	-	123.49	전세	201506	1	8000	0	2015	토성로
4215010500	강원도 강릉시 임당동	9*	-	61.5	전세	201506	10	5000	0	1992	경강로2103번길
4215012500	강원도 강릉시 입암동	4**	-	33.65	월세	201506	5	700	10	null	입암로91번길
4215025021	강원도 강릉시 주문진읍 주문리	3**	-	66	월세	201506	1	500	40	1986	주문로
