pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1**	8m미만	13.5	월세	201908	17	200	20	1974	강릉대로211번길
4215011000	강원도 강릉시 교동	1***	25m미만	23	월세	201908	13	200	40	2002	솔올로
4215011000	강원도 강릉시 교동	1***	12m미만	23	월세	201908	27	200	35	2006	하슬라로206번길
4215011000	강원도 강릉시 교동	9**	12m미만	26	전세	201908	6	5000	0	2016	원대로8번길
4215011000	강원도 강릉시 교동	9**	12m미만	29.7	전세	201908	18	2000	0	1997	화부산로8번길
4215011000	강원도 강릉시 교동	7**	12m미만	30	월세	201908	31	300	40	null	화부산로131번길
4215011000	강원도 강릉시 교동	7**	12m미만	36.3	전세	201908	12	5000	0	2014	율곡로2953번길
4215011000	강원도 강릉시 교동	9**	-	43	전세	201908	2	8500	0	2016	null
4215011000	강원도 강릉시 교동	1***	12m미만	44.3	월세	201908	7	500	43	null	율곡초교길
4215011000	강원도 강릉시 교동	1***	12m미만	45	월세	201908	2	300	40	2014	정원로
4215011000	강원도 강릉시 교동	1***	8m미만	46.28	월세	201908	23	500	55	2016	원대로17번길
4215011000	강원도 강릉시 교동	1***	12m미만	49.5	월세	201908	21	300	50	2011	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	49.59	월세	201908	22	1000	55	2018	하슬라로
4215011000	강원도 강릉시 교동	9**	8m미만	53	월세	201908	9	4500	15	null	강릉대로159번길
4215011000	강원도 강릉시 교동	8**	12m미만	60	전세	201908	28	8000	0	2013	옛강일길
4215011000	강원도 강릉시 교동	2**	8m미만	60.66	전세	201908	16	4000	0	1989	화부산로141번안길
4215011000	강원도 강릉시 교동	9**	8m미만	60.79	전세	201908	1	5500	0	null	강릉대로159번길
4215011000	강원도 강릉시 교동	1***	12m미만	67.93	전세	201908	29	7500	0	2003	경포로
4215011000	강원도 강릉시 교동	8**	25m이상	79.16	월세	201908	9	1000	50	1981	율곡로
4215011000	강원도 강릉시 교동	1***	25m이상	98.36	월세	201908	18	2000	40	1995	원대로
4215011000	강원도 강릉시 교동	1***	12m미만	106.53	전세	201908	12	15000	0	2007	하슬라로232번길
4215033021	강원도 강릉시 구정면 여찬리	1**	8m미만	96.64	전세	201908	19	8000	0	2007	범일로
4215013600	강원도 강릉시 난곡동	3**	-	50	전세	201908	28	11500	0	2019	null
4215013600	강원도 강릉시 난곡동	3**	8m미만	51.61	전세	201908	5	11000	0	2019	운정길11번길
4215013600	강원도 강릉시 난곡동	3**	8m미만	51.61	전세	201908	9	11000	0	2019	운정길11번길
